,Epoch,Index number,Start time_gpu0,Start time_gpu1,Start time_gpu2,Start time_gpu3,Fetch time (sec)_gpu0,Fetch time (sec)_gpu1,Fetch time (sec)_gpu2,Fetch time (sec)_gpu3,Fetch done time (sec)_gpu0,Fetch done time (sec)_gpu1,Fetch done time (sec)_gpu2,Fetch done time (sec)_gpu3
0,1,0,2021-09-01 19:48:46.725128000,2021-09-01 19:48:46.725128000,2021-09-01 19:48:46.725128000,2021-09-01 19:48:46.725128000,8.112918319180608,8.386825756635517,8.08763575926423,8.168931750115007,2021-09-01 19:48:54.838046319,2021-09-01 19:48:55.111953757,2021-09-01 19:48:54.812763759,2021-09-01 19:48:54.894059750
1,1,1,2021-09-01 19:48:46.724942000,2021-09-01 19:48:46.724942000,2021-09-01 19:48:46.724942000,2021-09-01 19:48:46.724942000,8.426491051912308,8.199841312132776,8.215274923015386,8.266806041821837,2021-09-01 19:48:55.151433052,2021-09-01 19:48:54.924783312,2021-09-01 19:48:54.940216923,2021-09-01 19:48:54.991748042
2,1,2,2021-09-01 19:48:46.724995000,2021-09-01 19:48:46.724995000,2021-09-01 19:48:46.724995000,2021-09-01 19:48:46.724995000,8.22042930079624,8.060581278055906,11.568501747213304,8.332884074188769,2021-09-01 19:48:54.945424301,2021-09-01 19:48:54.785576278,2021-09-01 19:48:58.293496747,2021-09-01 19:48:55.057879074
3,1,3,2021-09-01 19:48:55.170860000,2021-09-01 19:48:55.170860000,2021-09-01 19:48:55.170860000,2021-09-01 19:48:55.170860000,8.567206137347966,8.3843529750593,8.628926720935851,8.750335750635713,2021-09-01 19:49:03.738066137,2021-09-01 19:49:03.555212975,2021-09-01 19:49:03.799786721,2021-09-01 19:49:03.921195751
4,1,4,2021-09-01 19:48:55.252070000,2021-09-01 19:48:55.252070000,2021-09-01 19:48:55.252070000,2021-09-01 19:48:55.252070000,8.976840264163911,9.103020375128835,8.669292186852545,8.50059410277754,2021-09-01 19:49:04.228910264,2021-09-01 19:49:04.355090375,2021-09-01 19:49:03.921362187,2021-09-01 19:49:03.752664102
5,1,5,2021-09-01 19:48:56.728178500,2021-09-01 19:48:56.728178500,2021-09-01 19:48:56.728178500,2021-09-01 19:48:56.728178500,9.357445540837944,8.815171375870705,8.420471837744117,8.471168224699795,2021-09-01 19:49:06.085624041,2021-09-01 19:49:05.543349876,2021-09-01 19:49:05.148650338,2021-09-01 19:49:05.199346725
6,1,6,2021-09-01 19:49:03.930233500,2021-09-01 19:49:03.930233500,2021-09-01 19:49:03.930233500,2021-09-01 19:49:03.930233500,8.743816663045436,8.70265051908791,8.639726364053786,8.685716029722244,2021-09-01 19:49:12.674050163,2021-09-01 19:49:12.632884019,2021-09-01 19:49:12.569959864,2021-09-01 19:49:12.615949530
7,1,7,2021-09-01 19:49:04.223663000,2021-09-01 19:49:04.223663000,2021-09-01 19:49:04.223663000,2021-09-01 19:49:04.223663000,8.460511515848339,8.336765795014799,8.417475696187466,8.514161682222039,2021-09-01 19:49:12.684174516,2021-09-01 19:49:12.560428795,2021-09-01 19:49:12.641138696,2021-09-01 19:49:12.737824682
8,1,8,2021-09-01 19:49:05.512213500,2021-09-01 19:49:05.512213500,2021-09-01 19:49:05.512213500,2021-09-01 19:49:05.512213500,8.312355788890272,8.391814455855638,9.652694409713147,8.644879209809005,2021-09-01 19:49:13.824569289,2021-09-01 19:49:13.904027956,2021-09-01 19:49:15.164907910,2021-09-01 19:49:14.157092710
9,1,9,2021-09-01 19:49:12.807037000,2021-09-01 19:49:12.807037000,2021-09-01 19:49:12.807037000,2021-09-01 19:49:12.807037000,8.708904669154435,9.553135123569518,8.412118122912943,8.520808384288102,2021-09-01 19:49:21.515941669,2021-09-01 19:49:22.360172124,2021-09-01 19:49:21.219155123,2021-09-01 19:49:21.327845383
10,1,10,2021-09-01 19:49:12.906975500,2021-09-01 19:49:12.906975500,2021-09-01 19:49:12.906975500,2021-09-01 19:49:12.906975500,8.832159583922476,8.779111337382346,8.8171003931202,8.817888906691223,2021-09-01 19:49:21.739135084,2021-09-01 19:49:21.686086837,2021-09-01 19:49:21.724075893,2021-09-01 19:49:21.724864407
11,1,11,2021-09-01 19:49:14.742799000,2021-09-01 19:49:14.742799000,2021-09-01 19:49:14.742799000,2021-09-01 19:49:14.742799000,8.765391114167869,12.056670666206628,8.7967308931984,10.946851304266602,2021-09-01 19:49:23.508190114,2021-09-01 19:49:26.799469666,2021-09-01 19:49:23.539529893,2021-09-01 19:49:25.689650304
12,1,12,2021-09-01 19:49:21.899366500,2021-09-01 19:49:21.899366500,2021-09-01 19:49:21.899366500,2021-09-01 19:49:21.899366500,8.849755743984133,9.042003490962088,8.713263611774892,8.9062603386119,2021-09-01 19:49:30.749122244,2021-09-01 19:49:30.941369991,2021-09-01 19:49:30.612630112,2021-09-01 19:49:30.805626839
13,1,13,2021-09-01 19:49:21.924705000,2021-09-01 19:49:21.924705000,2021-09-01 19:49:21.924705000,2021-09-01 19:49:21.924705000,8.355566274840385,8.345964478794485,8.490329576190561,8.578023598063737,2021-09-01 19:49:30.280271275,2021-09-01 19:49:30.270669479,2021-09-01 19:49:30.415034576,2021-09-01 19:49:30.502728598
14,1,14,2021-09-01 19:49:24.058485000,2021-09-01 19:49:24.058485000,2021-09-01 19:49:24.058485000,2021-09-01 19:49:24.058485000,8.47396197495982,8.296185676008463,8.378067701123655,8.498781516682357,2021-09-01 19:49:32.532446975,2021-09-01 19:49:32.354670676,2021-09-01 19:49:32.436552701,2021-09-01 19:49:32.557266517
15,1,15,2021-09-01 19:49:30.963202500,2021-09-01 19:49:30.963202500,2021-09-01 19:49:30.963202500,2021-09-01 19:49:30.963202500,8.6326874489896,8.531378724146634,8.55621563270688,8.485942769329995,2021-09-01 19:49:39.595889949,2021-09-01 19:49:39.494581223,2021-09-01 19:49:39.519418133,2021-09-01 19:49:39.449145269
