,Disk I/O time,Buffer Cache I/O time
0,0.0008832961320877075,0.000240708002820611
1,0.000922708073630929,0.0002035321667790413
2,0.0008727479726076126,0.0002401729580014944
3,0.000888369046151638,0.0002486039884388447
4,0.0008687099907547235,0.00022958707995712757
5,0.0008928801398724318,0.00024234200827777386
6,0.0008548831101506948,0.00023753498680889606
7,0.0009620911441743374,0.00022974517196416855
8,0.0008667758665978909,0.00023364601656794548
