,Disk I/O time,Buffer Cache I/O time
0,0.006988370092585683,1.8178019672632217e-05
1,0.0068943609949201345,1.7059966921806335e-05
2,0.006973192794248462,1.9639963284134865e-05
3,0.006963324965909123,2.4971086531877518e-05
4,0.006900446955114603,4.075514152646065e-05
5,0.00680854101665318,1.8383143469691277e-05
6,0.006872266065329313,1.7807120457291603e-05
7,0.006934914970770478,3.414880484342575e-05
8,0.006902066990733147,1.896102912724018e-05
9,0.006975085940212011,3.4354859963059425e-05
