,Decode time
0,0.08392612705938518
1,0.02356455917470157
2,0.019856201019138098
3,0.017282047076150775
4,0.015820075990632176
5,0.01691364496946335
6,0.015996106900274754
7,0.01700557814911008
8,0.01550052803941071
9,0.014800499891862273
10,0.014907113974913955
11,0.01509417500346899
12,0.014830210013315082
13,0.01471995608881116
14,0.014812559122219682
15,0.015503338072448969
16,0.014834367902949452
17,0.01477041793987155
18,0.015008891001343727
19,0.014879762893542647
20,0.014699704013764858
21,0.014740539947524667
22,0.014726625056937337
23,0.014850375009700656
24,0.014767821878194809
25,0.014945513103157282
26,0.014718301128596067
27,0.014980341074988246
28,0.014977877959609032
29,0.014998839003965259
30,0.014928495045751333
31,0.016806673957034945
32,0.015550445998087525
33,0.01644739182665944
34,0.015268374932929873
35,0.01658394280821085
36,0.015643422957509756
37,0.01659262296743691
38,0.01656409609131515
39,0.017103732796385884
40,0.015885794069617987
41,0.01554486621171236
42,0.015432754997164011
43,0.01505283615551889
44,0.014784437837079167
45,0.014911344042047858
46,0.014934209873899817
47,0.014883982948958874
48,0.014659995911642909
49,0.014979348983615637
50,0.014939168002456427
51,0.01486557605676353
52,0.014717411017045379
53,0.014995184959843755
54,0.01499650301411748
55,0.01492604985833168
56,0.015281880972906947
57,0.019182258984073997
58,0.015570880146697164
59,0.014701141975820065
60,0.014569488819688559
61,0.015074200928211212
62,0.015471793012693524
63,0.015134603949263692
64,0.08003278798423707
65,0.020872263005003333
66,0.016883464995771646
67,0.013541823020204902
68,0.013533857883885503
69,0.013273664051666856
70,0.013355694012716413
71,0.013628503074869514
72,0.01355565688572824
73,0.013446385972201824
74,0.01341654104180634
75,0.01353612495586276
76,0.013687002006918192
77,0.01407365407794714
78,0.014055574079975486
79,0.013845986919477582
80,0.013660060940310359
81,0.013473688857629895
82,0.013343540951609612
83,0.013451525941491127
84,0.013447916135191917
85,0.013418047223240137
86,0.013421001844108105
87,0.01354202488437295
88,0.013625691179186106
89,0.013444464886561036
90,0.01345893507823348
91,0.01354167703539133
92,0.013474419014528394
93,0.013428135076537728
94,0.013416562927886844
95,0.013527494855225086
96,0.01340263499878347
97,0.013364674057811499
98,0.013342906022444367
99,0.013746948912739754
100,0.013473113998770714
101,0.013432607986032963
102,0.013408912112936378
103,0.013522541848942637
104,0.013456206070259213
105,0.013437529793009162
106,0.013403491117060184
107,0.014208508189767599
108,0.01396813103929162
109,0.013857505051419139
110,0.013733006780967116
111,0.013561608036980033
112,0.013526054099202156
113,0.013372598914429545
114,0.01345463888719678
115,0.013545884983614087
116,0.013476832071319222
117,0.013424547854810953
118,0.013397895963862538
119,0.013514538062736392
120,0.01347090001218021
121,0.013413546839728951
122,0.013396247988566756
123,0.013536008074879646
124,0.013475782005116343
125,0.013421368086710572
126,0.013400431955233216
127,0.01351763098500669
128,0.07929029013030231
129,0.020899205934256315
130,0.017127217026427388
131,0.01371345086954534
132,0.013671110151335597
133,0.01372877904213965
134,0.013474366860464215
135,0.013933910056948662
136,0.01355639798566699
137,0.013556262012571096
138,0.013442568015307188
139,0.013900459045544267
140,0.013539974112063646
141,0.013585828943178058
142,0.013502407819032669
143,0.013789646094664931
144,0.013497706968337297
145,0.013555353041738272
146,0.013437588000670075
147,0.01384312380105257
148,0.013543325010687113
149,0.013722965959459543
150,0.013470935868099332
151,0.013907509855926037
152,0.01335241599008441
153,0.013463499955832958
154,0.013353704940527678
155,0.013865792192518711
156,0.013566171051934361
157,0.013577171135693789
158,0.013447705889120698
159,0.013849485898390412
160,0.013659301912412047
161,0.013568153139203787
162,0.013436435023322701
163,0.013841236010193825
164,0.013633545022457838
165,0.013575208140537143
166,0.013272875919938087
167,0.013928356114774942
168,0.013671419117599726
169,0.01339026284404099
170,0.013368982123211026
171,0.013870189897716045
172,0.013668083120137453
173,0.013668545987457037
174,0.014015057822689414
175,0.014109260868281126
176,0.013734294101595879
177,0.013579468009993434
178,0.013434578897431493
179,0.013844933127984405
180,0.01392589695751667
181,0.013589608017355204
182,0.013457613997161388
183,0.013879450969398022
184,0.013675792841240764
185,0.013579302933067083
186,0.0134325479157269
187,0.013890550006181002
188,0.01361461984924972
189,0.01375472592189908
190,0.013936109840869904
191,0.014409142080694437
192,0.07976277102716267
193,0.02092812000773847
194,0.016967362025752664
195,0.013563522836193442
196,0.013540019979700446
197,0.013572918949648738
198,0.01437678700312972
199,0.01421759300865233
200,0.013882857048884034
201,0.013833219883963466
202,0.013687088852748275
203,0.013696765061467886
204,0.013618084834888577
205,0.013525683898478746
206,0.013501913053914905
207,0.013520566979423165
208,0.013495384017005563
209,0.013477517990395427
210,0.013498123968020082
211,0.013294699834659696
212,0.013405791949480772
213,0.013467709999531507
214,0.013472729129716754
215,0.013474068837240338
216,0.013511521043255925
217,0.013496122090145946
218,0.013562166132032871
219,0.013484558090567589
220,0.013481897069141269
221,0.01348979608155787
222,0.013488189084455371
223,0.013480518013238907
224,0.013486407930031419
225,0.013477055123075843
226,0.013308397959917784
227,0.013411076972261071
228,0.013474043924361467
229,0.013741273898631334
230,0.01348242606036365
231,0.01349601405672729
232,0.013468228047713637
233,0.013518940890207887
234,0.014196684118360281
235,0.013979655923321843
236,0.013847258174791932
237,0.013807184062898159
238,0.013685528188943863
239,0.013526768889278173
240,0.01355117210187018
241,0.013500400818884373
242,0.013628735905513167
243,0.013533928897231817
244,0.013591761933639646
245,0.013486145995557308
246,0.013491788879036903
247,0.013499459018930793
248,0.013455556007102132
249,0.013431123225018382
250,0.013414014130830765
251,0.013420982984825969
252,0.013659558026120067
253,0.013492631958797574
254,0.013489933218806982
255,0.013488603057339787
256,0.08162233396433294
257,0.022088993107900023
258,0.017944691935554147
259,0.014711578842252493
260,0.014586983947083354
261,0.014521840959787369
262,0.014497278956696391
263,0.014617857988923788
264,0.014515283983200788
265,0.014622725080698729
266,0.014465273125097156
267,0.014739020960405469
268,0.014551740838214755
269,0.014328056015074253
270,0.014403603039681911
271,0.014608504949137568
272,0.014502819860354066
273,0.014695755206048489
274,0.014496451010927558
275,0.01458713412284851
276,0.014323880895972252
277,0.014440494123846292
278,0.014546625083312392
279,0.014627314172685146
280,0.014515670016407967
281,0.014489107998088002
282,0.014472338138148189
