,Decode time
0,0.09887582994997501
1,0.04070625198073685
2,0.03556185797788203
3,0.029858412919566035
4,0.029887246899306774
5,0.029173726914450526
6,0.02942707808688283
7,0.03063382115215063
8,0.03034201287664473
9,0.03031508601270616
10,0.030537131940945983
11,0.030518754851073027
12,0.030220796121284366
13,0.03028167597949505
14,0.03039927897043526
15,0.03016162198036909
16,0.030523243127390742
17,0.03033273806795478
18,0.030403575859963894
19,0.03029373986646533
20,0.03012251085601747
21,0.030201048823073506
22,0.030392676824703813
23,0.03149640280753374
24,0.031265028985217214
25,0.03189383214339614
26,0.031804951839149
27,0.030631209956482053
28,0.030088228872045875
29,0.03374532610177994
30,0.02950762608088553
31,0.029062695102766156
32,0.029160405043512583
33,0.02908592508174479
34,0.029093501856550574
35,0.029372651129961014
36,0.029132572002708912
37,0.028974900022149086
38,0.029067896073684096
39,0.029038031119853258
40,0.029120677849277854
41,0.02897116495296359
42,0.02913718018680811
43,0.029147711116820574
44,0.02919518807902932
45,0.02899454813450575
46,0.029104640008881688
47,0.02896696305833757
48,0.029380534077063203
49,0.029031564015895128
50,0.02917707315646112
51,0.029033332830294967
52,0.029321199981495738
53,0.028960438910871744
54,0.029257368063554168
55,0.029027604032307863
56,0.02919660392217338
57,0.03047846700064838
58,0.0310075250454247
59,0.03029529401101172
60,0.03037852398119867
61,0.031126484973356128
62,0.031041970942169428
63,0.030256008030846715
64,0.09569369000382721
65,0.03815995994955301
66,0.03325161896646023
67,0.027297174092382193
68,0.027281602146103978
69,0.028267133980989456
70,0.028483235044404864
71,0.02794969594106078
72,0.027466670842841268
73,0.02742759813554585
74,0.027542724972590804
75,0.02753967698663473
76,0.027561935130506754
77,0.027519158087670803
78,0.027426449116319418
79,0.02736912900581956
80,0.027189159067347646
81,0.027510062092915177
82,0.027437733951956034
83,0.02731562894769013
84,0.028462721034884453
85,0.028144069015979767
86,0.027609634213149548
87,0.028076551156118512
88,0.02746106288395822
89,0.027227055048570037
90,0.027097539976239204
91,0.027444401988759637
92,0.027413414092734456
93,0.02750660595484078
94,0.027422143146395683
95,0.02745532593689859
96,0.03193802898749709
97,0.027817770140245557
98,0.02744705299846828
99,0.027519918978214264
100,0.027441512094810605
101,0.027490299195051193
102,0.02744294796139002
103,0.027491044020280242
104,0.027550033060833812
105,0.027468226151540875
106,0.029301617993041873
107,0.028587711974978447
108,0.02872195513918996
109,0.02866478217765689
110,0.02876365208067
111,0.02970053907483816
112,0.029230790911242366
113,0.0289071889128536
114,0.028587975073605776
115,0.027866593096405268
116,0.027326349867507815
117,0.027425421169027686
118,0.027736635878682137
119,0.028071491979062557
120,0.028495182981714606
121,0.029047875199466944
122,0.0288153188303113
123,0.027614107122644782
124,0.027593091130256653
125,0.028054591035470366
126,0.027750353794544935
127,0.027643514098599553
128,0.096377536887303
129,0.038453910034149885
130,0.03356686094775796
131,0.028199583059176803
132,0.02896140911616385
133,0.027732042130082846
134,0.02739227400161326
135,0.02754264697432518
136,0.027552617015317082
137,0.02748291497118771
138,0.02746667992323637
139,0.027513801120221615
140,0.027426827931776643
141,0.027558437082916498
142,0.02745998091995716
143,0.027642704779282212
144,0.027510088868439198
145,0.027680190047249198
146,0.02760681905783713
147,0.027732859831303358
148,0.02770587196573615
149,0.02849039202556014
150,0.02826570300385356
151,0.027933066012337804
152,0.027626583818346262
153,0.027548081940039992
154,0.027466483181342483
155,0.027945247013121843
156,0.027772241039201617
157,0.0290873721241951
158,0.02912847581319511
159,0.0325634740293026
160,0.02815419202670455
161,0.027528086910024285
162,0.02744065597653389
163,0.027836395194754004
164,0.02780014299787581
165,0.027434160001575947
166,0.027571526123210788
167,0.027612795820459723
168,0.027559013105928898
169,0.02782626706175506
170,0.027673633070662618
171,0.027559411013498902
172,0.027444322826340795
173,0.0274679739959538
174,0.027525913901627064
175,0.027521759970113635
176,0.02748961211182177
177,0.02750094304792583
178,0.027498556999489665
179,0.02751305396668613
180,0.027727405074983835
181,0.027633783873170614
182,0.02748088911175728
183,0.027380970073863864
184,0.02761893905699253
185,0.02858726610429585
186,0.02959612407721579
187,0.02897545788437128
188,0.02863597497344017
189,0.028619721997529268
190,0.028477923944592476
191,0.028619759948924184
192,0.09526342106983066
193,0.038114035967737436
194,0.03447497705928981
195,0.028630673186853528
196,0.028226011199876666
197,0.027752030873671174
198,0.02770608803257346
199,0.02765908115543425
200,0.027654442004859447
201,0.02747291699051857
202,0.027395073091611266
203,0.027604159899055958
204,0.027600627159699798
205,0.027405953966081142
206,0.027507580816745758
207,0.0274297499563545
208,0.027918524108827114
209,0.02740192413330078
210,0.02752657700330019
211,0.028309308923780918
212,0.028426395962014794
213,0.028013515984639525
214,0.027484707068651915
215,0.027833997970446944
216,0.027596745174378157
217,0.02739392383955419
218,0.027455716161057353
219,0.027325328206643462
220,0.027387860929593444
221,0.027384137036278844
222,0.027508177096024156
223,0.026932681910693645
224,0.031641933834180236
225,0.027510856045410037
226,0.027456908021122217
227,0.027444548904895782
228,0.027414890006184578
229,0.027305198833346367
230,0.027893724851310253
231,0.028548476984724402
232,0.028053501853719354
233,0.027203863952308893
234,0.02719169296324253
235,0.02730589616112411
236,0.027415357995778322
237,0.02734315092675388
238,0.027432597940787673
239,0.027603263966739178
240,0.027512653032317758
241,0.027256164932623506
242,0.0273080060724169
243,0.027318208012729883
244,0.027758175041526556
245,0.027353144017979503
246,0.027521321084350348
247,0.027779071126133204
248,0.028123047901317477
249,0.028397663962095976
250,0.028427896089851856
251,0.0279694099444896
252,0.02933580195531249
253,0.02811521291732788
254,0.027626049937680364
255,0.027328036027029157
256,0.09743420989252627
257,0.03962053917348385
258,0.03471966600045562
259,0.02885166695341468
260,0.0289503438398242
261,0.029398865066468716
262,0.029053139965981245
263,0.028790761018171906
264,0.02911722590215504
265,0.028871415881440043
266,0.02902549901045859
267,0.02883579977788031
268,0.02896142494864762
269,0.02913109608925879
270,0.029304648051038384
271,0.029076850041747093
272,0.02899078605696559
273,0.028638822957873344
274,0.028936051996424794
275,0.029564963188022375
276,0.030174522195011377
277,0.029529334977269173
278,0.029021112015470862
279,0.02878998313099146
280,0.029129794100299478
281,0.028792845783755183
282,0.02903004107065499
283,0.0293420790694654
284,0.029358630999922752
285,0.028875692980363965
286,0.03416402288712561
287,0.029668783070519567
288,0.02898605610243976
289,0.02907575503922999
290,0.02893046196550131
291,0.028803930850699544
292,0.02848861995153129
293,0.02863065106794238
294,0.028990583028644323
295,0.029324418166652322
296,0.02891808096319437
297,0.028813201934099197
298,0.029047877993434668
299,0.028888696106150746
300,0.029710154980421066
301,0.0306388339959085
302,0.03031099820509553
303,0.029450944857671857
304,0.02922638598829508
305,0.02908910089172423
306,0.02901329705491662
307,0.028894086834043264
308,0.0295359599404037
309,0.029468978056684136
310,0.030181169044226408
311,0.02958018216304481
312,0.029371313052251935
313,0.02906750701367855
314,0.02917478885501623
315,0.029067825991660357
316,0.029095575911924243
317,0.02924241404980421
318,0.029572901083156466
319,0.02913447399623692
320,0.09885150799527764
321,0.03988265618681908
322,0.0349980560131371
323,0.028946934966370463
324,0.029345758957788348
325,0.02900506602600217
326,0.029190595028921962
327,0.028947182931005955
328,0.029129008064046502
329,0.02894493704661727
330,0.029379199957475066
331,0.028970363084226847
332,0.02919915784150362
333,0.029083685018122196
334,0.03072408610023558
335,0.030199306085705757
336,0.030097979120910168
337,0.02907259203493595
338,0.029310560785233974
339,0.02887807902880013
340,0.029270311119034886
341,0.028999437112361193
342,0.029425696935504675
343,0.029096236918121576
344,0.029257685178890824
345,0.028669455787166953
346,0.02887452393770218
347,0.029032741906121373
348,0.029118465958163142
349,0.028834216063842177
350,0.03340124012902379
351,0.03048971714451909
352,0.03041196893900633
353,0.029613781021907926
354,0.02920379093848169
355,0.02901448798365891
356,0.029163782950490713
357,0.029102210886776447
358,0.029379789950326085
359,0.028849742840975523
360,0.028811058029532433
361,0.028898088028654456
362,0.02921584900468588
363,0.029163477942347527
364,0.029243295779451728
365,0.02963380701839924
366,0.029048755997791886
367,0.028543954947963357
368,0.028841777937486768
369,0.028919938020408154
370,0.02950357203371823
371,0.02966579608619213
372,0.029274278786033392
373,0.028737634187564254
374,0.029146428918465972
375,0.028996481094509363
376,0.02910528890788555
377,0.02924411208368838
378,0.02927622594870627
379,0.02894496382214129
380,0.02910584001801908
381,0.028928049141541123
382,0.029202353907749057
383,0.029049630044028163
384,0.09592080605216324
385,0.03810309409163892
386,0.03346288297325373
387,0.029193946858868003
388,0.02833265485242009
389,0.028253419091925025
390,0.028133905958384275
391,0.027777256909757853
392,0.02790297893807292
393,0.02713548601604998
394,0.02738712402060628
395,0.02717671194113791
396,0.02732670307159424
397,0.027426843997091055
398,0.02740376302972436
399,0.027223553974181414
400,0.027489833999425173
401,0.027007449883967638
402,0.027441272977739573
403,0.027443997096270323
404,0.02790722018107772
405,0.0283806249499321
406,0.028312603943049908
407,0.02759210392832756
408,0.027682624058797956
409,0.027753558941185474
410,0.027680005878210068
411,0.028725809883326292
412,0.028376705944538116
413,0.027658769860863686
414,0.02753858407959342
415,0.031738921999931335
416,0.028486439026892185
417,0.027368261013180017
418,0.02751076198183
419,0.027334043057635427
420,0.027944352943450212
421,0.02734110108576715
422,0.027846365002915263
423,0.027482463978230953
424,0.027611742028966546
425,0.027846488868817687
426,0.02728345594368875
427,0.026868107030168176
428,0.027401193976402283
429,0.02728058211505413
430,0.027568204095587134
431,0.027479687007144094
432,0.027643238892778754
433,0.02729046903550625
434,0.027597349835559726
435,0.027281524846330285
436,0.02750373794697225
437,0.02790164388716221
438,0.027464841026812792
439,0.027335250983014703
440,0.02803898206911981
441,0.029594901017844677
442,0.02851612796075642
443,0.027489335974678397
444,0.02787765604443848
445,0.02735594706609845
446,0.027644532965496182
447,0.029030172852799296
448,0.09734290419146419
449,0.038172438042238355
450,0.033184976084157825
451,0.027460411889478564
452,0.027573814848437905
453,0.026967577869072556
454,0.02700988599099219
455,0.02737938310019672
456,0.027407770976424217
457,0.02730091311968863
458,0.027271101949736476
459,0.02752997213974595
460,0.02747981413267553
461,0.027317160973325372
462,0.027338125044479966
463,0.027373397955670953
464,0.027470969827845693
465,0.02759846905246377
466,0.028112421045079827
467,0.027951876865699887
468,0.027589953038841486
469,0.027307653101161122
470,0.027237052097916603
471,0.0273945489898324
472,0.02800701605156064
473,0.0273609331343323
474,0.02727648406289518
475,0.027406135108321905
476,0.027369535993784666
477,0.02693544002249837
478,0.02699030307121575
479,0.02750793588347733
480,0.03201434691436589
481,0.027334182057529688
482,0.027185156010091305
483,0.028864186024293303
484,0.028287814930081367
485,0.027024487033486366
486,0.02706477208994329
487,0.02684274292550981
488,0.027198136085644364
489,0.027269473997876048
490,0.027260755887255073
491,0.027272213948890567
492,0.027258103946223855
493,0.027255080873146653
494,0.02730917790904641
495,0.027309178141877055
496,0.027208503102883697
497,0.027325347065925598
498,0.027156878961250186
499,0.027314702048897743
500,0.0272389801684767
501,0.027545790188014507
502,0.02751623699441552
503,0.02794926008209586
504,0.027592760045081377
505,0.02730111195705831
506,0.027246762067079544
507,0.027422292856499553
508,0.02750939200632274
509,0.027443173807114363
510,0.027293482096865773
511,0.027352125151082873
512,0.09823481389321387
513,0.040205143159255385
514,0.03682849812321365
515,0.03033460211008787
516,0.03015304682776332
517,0.030168452067300677
518,0.029923965921625495
519,0.029218164971098304
520,0.02928585489280522
521,0.029155211988836527
522,0.029272034065797925
523,0.029270225204527378
524,0.029409749899059534
525,0.029299376998096704
526,0.029332992155104876
527,0.029113850090652704
528,0.02945042308419943
529,0.02917989296838641
530,0.02925271401181817
531,0.029465848114341497
532,0.03006390598602593
533,0.030046731000766158
534,0.02942389901727438
535,0.029263651929795742
536,0.02961821691133082
537,0.029668091097846627
538,0.029603081988170743
539,0.0292197500821203
540,0.029763570055365562
541,0.03338976111263037
542,0.0297271020244807
543,0.02924544201232493
544,0.02955716708675027
545,0.029275406152009964
546,0.029244427103549242
547,0.029208302032202482
548,0.030777799896895885
549,0.030176241882145405
550,0.03004756011068821
551,0.029763352125883102
552,0.029456178890541196
553,0.029374381061643362
554,0.029142864979803562
555,0.029183799866586924
556,0.029277567053213716
557,0.029174764873459935
558,0.02925512008368969
559,0.029562980169430375
560,0.02927562198601663
561,0.02924764296039939
562,0.02921037911437452
563,0.02922559599392116
564,0.029310600133612752
565,0.029576512053608894
566,0.02933729812502861
567,0.029181857127696276
568,0.029178061988204718
569,0.029209576081484556
570,0.029311703983694315
571,0.02945580892264843
572,0.029590174090117216
573,0.029162951977923512
574,0.02999914693646133
575,0.03359329607337713
576,0.0964616690762341
577,0.03801654698327184
578,0.03326838999055326
579,0.027447661850601435
580,0.02749052899889648
581,0.027244857978075743
582,0.027383711887523532
583,0.02738729794509709
584,0.02741767093539238
585,0.02730954485014081
586,0.02738112094812095
587,0.027432225877419114
588,0.027620991924777627
589,0.027401475002989173
590,0.027450426016002893
591,0.02710825204849243
592,0.0273076759185642
593,0.02763408119790256
594,0.02841336908750236
595,0.027781068114563823
596,0.02764778584241867
597,0.027386963134631515
598,0.027439578901976347
599,0.027384225046262145
600,0.027741376077756286
601,0.02742594387382269
602,0.027811020147055387
603,0.027241331059485674
604,0.027350751915946603
605,0.027307417010888457
606,0.02741098520345986
607,0.02732863207347691
608,0.03334295307286084
609,0.02835269086062908
610,0.02754624979570508
611,0.027325142174959183
612,0.02736783679574728
613,0.027274380205199122
614,0.027203700970858335
615,0.027553750900551677
616,0.027449219953268766
617,0.026935825124382973
618,0.027099064085632563
619,0.027086008107289672
620,0.027270242804661393
621,0.027268742909654975
622,0.027342658955603838
623,0.02746235905215144
624,0.027561858063563704
625,0.027140842052176595
626,0.027271999046206474
627,0.02727284817956388
628,0.02733318111859262
629,0.02715356694534421
630,0.0286791380494833
631,0.028283672174438834
632,0.027963441098108888
633,0.02731777192093432
634,0.027405673870816827
635,0.027435069903731346
636,0.027811909094452858
637,0.02749445615336299
638,0.027608528034761548
639,0.02750747906975448
