,Slowest end time,Training end time,Delay time (sec),Training stall time (sec),Training Stall time (sec)_gpu0,Training Stall time (sec)_gpu1,Training Stall time (sec)_gpu2,Training Stall time (sec)_gpu3
244,2021-08-19 14:58:32.881996,2021-08-19 14:58:33.792296,0.0,2.981129,2.981129,2.981129,2.981129,2.981129
245,2021-08-19 14:58:36.889102,2021-08-19 14:58:37.799402,0.0,3.096806,3.096806,3.096806,3.096806,3.096806
246,2021-08-19 14:58:29.990682,2021-08-19 14:58:38.709702,0,0,0,0,0,0
247,2021-08-19 14:58:41.721401,2021-08-19 14:58:42.631701,0.0,3.011699,3.011699,3.011699,3.011699,3.011699
248,2021-08-19 14:58:45.739954,2021-08-19 14:58:46.650254,0.0,3.108253,3.108253,3.108253,3.108253,3.108253
249,2021-08-19 14:58:38.727096,2021-08-19 14:58:47.560554,0,0,0,0,0,0
250,2021-08-19 14:58:50.672110,2021-08-19 14:58:51.582410,0.0,3.111556,3.111556,3.111556,3.111556,3.111556
251,2021-08-19 14:58:54.788316,2021-08-19 14:58:55.698616,0.0,3.205906,3.205906,3.205906,3.205906,3.205906
252,2021-08-19 14:58:47.631057,2021-08-19 14:58:56.608916,0,0,0,0,0,0
253,2021-08-19 14:58:59.367762,2021-08-19 14:59:00.278062,0.0,2.758846,2.758846,2.758846,2.758846,2.758846
254,2021-08-19 14:59:03.610205,2021-08-19 14:59:04.520505,0.0,3.332143,3.332143,3.332143,3.332143,3.332143
255,2021-08-19 14:58:56.005914,2021-08-19 14:59:05.430805,0,0,0,0,0,0
256,2021-08-19 14:59:07.125725,2021-08-19 14:59:08.036025,0.0,1.69492,1.69492,1.69492,1.69492,1.69492
257,2021-08-19 14:59:11.719769,2021-08-19 14:59:12.630069,0.0,3.683744,3.683744,3.683744,3.683744,3.683744
258,2021-08-19 14:59:04.213145,2021-08-19 14:59:13.540369,0,0,0,0,0,0
259,2021-08-19 14:59:15.495589,2021-08-19 14:59:16.405889,0.0,1.95522,1.95522,1.95522,1.95522,1.95522
260,2021-08-19 14:59:20.587098,2021-08-19 14:59:21.497398,0.0,4.181209,4.181209,4.181209,4.181209,4.181209
261,2021-08-19 14:59:14.320756,2021-08-19 14:59:22.407698,0,0,0,0,0,0
262,2021-08-19 14:59:24.354702,2021-08-19 14:59:25.265002,0.0,1.947004,1.947004,1.947004,1.947004,1.947004
263,2021-08-19 14:59:29.333475,2021-08-19 14:59:30.243775,0.0,4.068473,4.068473,4.068473,4.068473,4.068473
264,2021-08-19 14:59:23.133222,2021-08-19 14:59:31.154075,0,0,0,0,0,0
265,2021-08-19 14:59:33.173788,2021-08-19 14:59:34.084088,0.0,2.019713,2.019713,2.019713,2.019713,2.019713
266,2021-08-19 14:59:38.148969,2021-08-19 14:59:39.059269,0.0,4.064881,4.064881,4.064881,4.064881,4.064881
267,2021-08-19 14:59:32.145693,2021-08-19 14:59:39.969569,0,0,0,0,0,0
268,2021-08-19 14:59:41.903861,2021-08-19 14:59:42.814161,0.0,1.934292,1.934292,1.934292,1.934292,1.934292
269,2021-08-19 14:59:47.133572,2021-08-19 14:59:48.043872,0.0,4.319411,4.319411,4.319411,4.319411,4.319411
270,2021-08-19 14:59:40.810083,2021-08-19 14:59:48.954172,0,0,0,0,0,0
271,2021-08-19 14:59:50.487595,2021-08-19 14:59:51.397895,0.0,1.533423,1.533423,1.533423,1.533423,1.533423
272,2021-08-19 14:59:56.044999,2021-08-19 14:59:56.955299,0.0,4.647104,4.647104,4.647104,4.647104,4.647104
273,2021-08-19 14:59:49.646071,2021-08-19 14:59:57.865599,0,0,0,0,0,0
274,2021-08-19 14:59:59.489005,2021-08-19 15:00:00.399305,0.0,1.623406,1.623406,1.623406,1.623406,1.623406
275,2021-08-19 15:00:05.018490,2021-08-19 15:00:05.928790,0.0,4.619185,4.619185,4.619185,4.619185,4.619185
276,2021-08-19 14:59:58.717288,2021-08-19 15:00:06.839090,0,0,0,0,0,0
277,2021-08-19 15:00:08.384368,2021-08-19 15:00:09.294668,0.0,1.545278,1.545278,1.545278,1.545278,1.545278
278,2021-08-19 15:00:14.026418,2021-08-19 15:00:14.936718,0.0,4.73175,4.73175,4.73175,4.73175,4.73175
279,2021-08-19 15:00:07.500074,2021-08-19 15:00:15.847018,0,0,0,0,0,0
280,2021-08-19 15:00:17.221814,2021-08-19 15:00:18.132114,0.0,1.374796,1.374796,1.374796,1.374796,1.374796
281,2021-08-19 15:00:23.072347,2021-08-19 15:00:23.982647,0.0,4.940233,4.940233,4.940233,4.940233,4.940233
282,2021-08-19 15:00:16.621328,2021-08-19 15:00:24.892947,0,0,0,0,0,0
283,2021-08-19 15:00:26.244517,2021-08-19 15:00:27.154817,0.0,1.35157,1.35157,1.35157,1.35157,1.35157
284,2021-08-19 15:00:31.908382,2021-08-19 15:00:32.818682,0.0,4.753565,4.753565,4.753565,4.753565,4.753565
285,2021-08-19 15:00:25.754907,2021-08-19 15:00:33.728982,0,0,0,0,0,0
286,2021-08-19 15:00:35.010567,2021-08-19 15:00:35.920867,0.0,1.281585,1.281585,1.281585,1.281585,1.281585
287,2021-08-19 15:00:40.993977,2021-08-19 15:00:41.904277,0.0,5.07311,5.07311,5.07311,5.07311,5.07311
288,2021-08-19 15:00:34.802893,2021-08-19 15:00:42.814577,0,0,0,0,0,0
289,2021-08-19 15:00:43.835394,2021-08-19 15:00:44.745694,0.0,1.020817,1.020817,1.020817,1.020817,1.020817
290,2021-08-19 15:00:49.908126,2021-08-19 15:00:50.818426,0.0,5.162432,5.162432,5.162432,5.162432,5.162432
291,2021-08-19 15:00:43.669202,2021-08-19 15:00:51.728726,0,0,0,0,0,0
292,2021-08-19 15:00:52.676260,2021-08-19 15:00:53.586560,0.0,0.947534,0.947534,0.947534,0.947534,0.947534
293,2021-08-19 15:00:58.721157,2021-08-19 15:00:59.631457,0.0,5.134597,5.134597,5.134597,5.134597,5.134597
294,2021-08-19 15:00:52.407067,2021-08-19 15:01:00.541757,0,0,0,0,0,0
295,2021-08-19 15:01:01.280644,2021-08-19 15:01:02.190944,0.0,0.738887,0.738887,0.738887,0.738887,0.738887
296,2021-08-19 15:01:07.515948,2021-08-19 15:01:08.426248,0.0,5.325004,5.325004,5.325004,5.325004,5.325004
297,2021-08-19 15:01:01.231407,2021-08-19 15:01:09.336548,0,0,0,0,0,0
298,2021-08-19 15:01:09.980083,2021-08-19 15:01:10.890383,0.0,0.643535,0.643535,0.643535,0.643535,0.643535
299,2021-08-19 15:01:16.512056,2021-08-19 15:01:17.422356,0.0,5.621673,5.621673,5.621673,5.621673,5.621673
300,2021-08-19 15:01:10.113135,2021-08-19 15:01:18.332656,0,0,0,0,0,0
301,2021-08-19 15:01:18.761750,2021-08-19 15:01:19.672050,0.0,0.429094,0.429094,0.429094,0.429094,0.429094
302,2021-08-19 15:01:25.283062,2021-08-19 15:01:26.193362,0.0,5.611012,5.611012,5.611012,5.611012,5.611012
303,2021-08-19 15:01:18.942915,2021-08-19 15:01:27.103662,0,0,0,0,0,0
304,2021-08-19 15:01:27.716043,2021-08-19 15:01:28.626343,0.0,0.612381,0.612381,0.612381,0.612381,0.612381
305,2021-08-19 15:01:34.090336,2021-08-19 15:01:35.000636,0.0,5.463993,5.463993,5.463993,5.463993,5.463993
306,2021-08-19 15:01:27.555174,2021-08-19 15:01:35.910936,0,0,0,0,0,0
307,2021-08-19 15:01:36.430054,2021-08-19 15:01:37.340354,0.0,0.519118,0.519118,0.519118,0.519118,0.519118
308,2021-08-19 15:01:43.231219,2021-08-19 15:01:44.141519,0.0,5.890865,5.890865,5.890865,5.890865,5.890865
309,2021-08-19 15:01:36.366590,2021-08-19 15:01:45.051819,0,0,0,0,0,0
310,2021-08-19 15:01:45.390362,2021-08-19 15:01:46.300662,0.0,0.338543,0.338543,0.338543,0.338543,0.338543
311,2021-08-19 15:01:51.906248,2021-08-19 15:01:52.816548,0.0,5.605586,5.605586,5.605586,5.605586,5.605586
312,2021-08-19 15:01:45.058959,2021-08-19 15:01:53.726848,0,0,0,0,0,0
313,2021-08-19 15:01:54.104815,2021-08-19 15:01:55.015115,0.0,0.377967,0.377967,0.377967,0.377967,0.377967
314,2021-08-19 15:02:00.620577,2021-08-19 15:02:01.530877,0.0,5.605462,5.605462,5.605462,5.605462,5.605462
315,2021-08-19 15:01:53.689810,2021-08-19 15:02:02.441177,0,0,0,0,0,0
316,2021-08-19 15:02:02.807578,2021-08-19 15:02:03.717878,0.0,0.366401,0.366401,0.366401,0.366401,0.366401
317,2021-08-19 15:02:09.508447,2021-08-19 15:02:10.418747,0.0,5.790569,5.790569,5.790569,5.790569,5.790569
318,2021-08-19 15:02:02.507084,2021-08-19 15:02:11.329047,0,0,0,0,0,0
319,2021-08-19 15:02:11.838009,2021-08-19 15:02:12.748309,0.0,0.508962,0.508962,0.508962,0.508962,0.508962
320,2021-08-19 15:02:18.413735,2021-08-19 15:02:19.324035,0.0,5.665426,5.665426,5.665426,5.665426,5.665426
321,2021-08-19 15:02:11.417425,2021-08-19 15:02:20.234335,0,0,0,0,0,0
322,2021-08-19 15:02:20.787404,2021-08-19 15:02:21.697704,0.0,0.553069,0.553069,0.553069,0.553069,0.553069
323,2021-08-19 15:02:27.220624,2021-08-19 15:02:28.130924,0.0,5.52292,5.52292,5.52292,5.52292,5.52292
324,2021-08-19 15:02:20.280244,2021-08-19 15:02:29.041224,0,0,0,0,0,0
325,2021-08-19 15:02:29.909578,2021-08-19 15:02:30.819878,0.0,0.868354,0.868354,0.868354,0.868354,0.868354
326,2021-08-19 15:02:36.434312,2021-08-19 15:02:37.344612,0.0,5.614434,5.614434,5.614434,5.614434,5.614434
327,2021-08-19 15:02:29.120867,2021-08-19 15:02:38.254912,0,0,0,0,0,0
328,2021-08-19 15:02:38.758568,2021-08-19 15:02:39.668868,0.0,0.503656,0.503656,0.503656,0.503656,0.503656
329,2021-08-19 15:02:45.546685,2021-08-19 15:02:46.456985,0.0,5.877817,5.877817,5.877817,5.877817,5.877817
330,2021-08-19 15:02:37.956339,2021-08-19 15:02:47.367285,0,0,0,0,0,0
331,2021-08-19 15:02:47.618425,2021-08-19 15:02:48.528725,0.0,0.25114,0.25114,0.25114,0.25114,0.25114
332,2021-08-19 15:02:54.528127,2021-08-19 15:02:55.438427,0.0,5.999402,5.999402,5.999402,5.999402,5.999402
333,2021-08-19 15:02:46.916899,2021-08-19 15:02:56.348727,0,0,0,0,0,0
334,2021-08-19 15:02:56.321134,2021-08-19 15:02:57.259027,0,0,0,0,0,0
335,2021-08-19 15:03:03.591464,2021-08-19 15:03:04.501764,0.0,6.332437,6.332437,6.332437,6.332437,6.332437
336,2021-08-19 15:02:56.462512,2021-08-19 15:03:05.412064,0,0,0,0,0,0
337,2021-08-19 15:03:05.181566,2021-08-19 15:03:06.322364,0,0,0,0,0,0
338,2021-08-19 15:03:12.425497,2021-08-19 15:03:13.335797,0.0,6.103133,6.103133,6.103133,6.103133,6.103133
339,2021-08-19 15:03:05.244911,2021-08-19 15:03:14.246097,0,0,0,0,0,0
340,2021-08-19 15:03:14.012319,2021-08-19 15:03:15.156397,0,0,0,0,0,0
341,2021-08-19 15:03:21.342572,2021-08-19 15:03:22.252872,0.0,6.186175,6.186175,6.186175,6.186175,6.186175
342,2021-08-19 15:03:14.383023,2021-08-19 15:03:23.163172,0,0,0,0,0,0
343,2021-08-19 15:03:22.888246,2021-08-19 15:03:24.073472,0,0,0,0,0,0
344,2021-08-19 15:03:30.087181,2021-08-19 15:03:30.997481,0.0,6.013709,6.013709,6.013709,6.013709,6.013709
345,2021-08-19 15:03:23.209673,2021-08-19 15:03:31.907781,0,0,0,0,0,0
346,2021-08-19 15:03:31.642787,2021-08-19 15:03:32.818081,0,0,0,0,0,0
347,2021-08-19 15:03:39.232357,2021-08-19 15:03:40.142657,0.0,6.414276,6.414276,6.414276,6.414276,6.414276
348,2021-08-19 15:03:31.932464,2021-08-19 15:03:41.052957,0,0,0,0,0,0
349,2021-08-19 15:03:40.479285,2021-08-19 15:03:41.963257,0,0,0,0,0,0
350,2021-08-19 15:03:48.198106,2021-08-19 15:03:49.108406,0.0,6.234849,6.234849,6.234849,6.234849,6.234849
351,2021-08-19 15:03:40.556535,2021-08-19 15:03:50.018706,0,0,0,0,0,0
352,2021-08-19 15:03:49.279670,2021-08-19 15:03:50.929006,0,0,0,0,0,0
353,2021-08-19 15:03:57.107414,2021-08-19 15:03:58.017714,0.0,6.178408,6.178408,6.178408,6.178408,6.178408
354,2021-08-19 15:03:50.197293,2021-08-19 15:03:58.928014,0,0,0,0,0,0
355,2021-08-19 15:03:58.137085,2021-08-19 15:03:59.838314,0,0,0,0,0,0
356,2021-08-19 15:04:05.910668,2021-08-19 15:04:06.820968,0.0,6.072354,6.072354,6.072354,6.072354,6.072354
357,2021-08-19 15:03:58.885240,2021-08-19 15:04:07.731268,0,0,0,0,0,0
358,2021-08-19 15:04:07.160870,2021-08-19 15:04:08.641568,0,0,0,0,0,0
359,2021-08-19 15:04:14.935130,2021-08-19 15:04:15.845430,0.0,6.293562,6.293562,6.293562,6.293562,6.293562
360,2021-08-19 15:04:07.680488,2021-08-19 15:04:16.755730,0,0,0,0,0,0
361,2021-08-19 15:04:16.145305,2021-08-19 15:04:17.666030,0,0,0,0,0,0
362,2021-08-19 15:04:23.955333,2021-08-19 15:04:24.865633,0.0,6.289303,6.289303,6.289303,6.289303,6.289303
363,2021-08-19 15:04:16.525587,2021-08-19 15:04:25.775933,0,0,0,0,0,0
364,2021-08-19 15:04:25.031341,2021-08-19 15:04:26.686233,0,0,0,0,0,0
365,2021-08-19 15:04:33.058933,2021-08-19 15:04:33.969233,0.0,6.3727,6.3727,6.3727,6.3727,6.3727
366,2021-08-19 15:04:25.658137,2021-08-19 15:04:34.879533,0,0,0,0,0,0
367,2021-08-19 15:04:33.840439,2021-08-19 15:04:35.789833,0,0,0,0,0,0
368,2021-08-19 15:04:41.792233,2021-08-19 15:04:42.702533,0.0,6.0024,6.0024,6.0024,6.0024,6.0024
369,2021-08-19 15:04:34.628572,2021-08-19 15:04:43.612833,0,0,0,0,0,0
370,2021-08-19 15:04:42.591334,2021-08-19 15:04:44.523133,0,0,0,0,0,0
371,2021-08-19 15:04:50.612162,2021-08-19 15:04:51.522462,0.0,6.089029,6.089029,6.089029,6.089029,6.089029
372,2021-08-19 15:04:43.825697,2021-08-19 15:04:52.432762,0,0,0,0,0,0
373,2021-08-19 15:04:51.763174,2021-08-19 15:04:53.343062,0,0,0,0,0,0
374,2021-08-19 15:04:59.395015,2021-08-19 15:05:00.305315,0.0,6.051953,6.051953,6.051953,6.051953,6.051953
375,2021-08-19 15:04:52.662064,2021-08-19 15:05:01.215615,0,0,0,0,0,0
376,2021-08-19 15:05:00.442290,2021-08-19 15:05:02.125915,0,0,0,0,0,0
377,2021-08-19 15:05:08.337485,2021-08-19 15:05:09.247785,0.0,6.21157,6.21157,6.21157,6.21157,6.21157
378,2021-08-19 15:05:01.455493,2021-08-19 15:05:10.158085,0,0,0,0,0,0
379,2021-08-19 15:05:09.404841,2021-08-19 15:05:11.068385,0,0,0,0,0,0
380,2021-08-19 15:05:17.432172,2021-08-19 15:05:18.342472,0.0,6.363787,6.363787,6.363787,6.363787,6.363787
381,2021-08-19 15:05:10.395526,2021-08-19 15:05:19.252772,0,0,0,0,0,0
382,2021-08-19 15:05:18.238706,2021-08-19 15:05:20.163072,0,0,0,0,0,0
383,2021-08-19 15:05:26.433174,2021-08-19 15:05:27.343474,0.0,6.270102,6.270102,6.270102,6.270102,6.270102
384,2021-08-19 15:05:19.119855,2021-08-19 15:05:28.253774,0,0,0,0,0,0
385,2021-08-19 15:05:27.138000,2021-08-19 15:05:29.164074,0,0,0,0,0,0
386,2021-08-19 15:05:34.981226,2021-08-19 15:05:35.891526,0.0,5.817152,5.817152,5.817152,5.817152,5.817152
387,2021-08-19 15:05:28.150895,2021-08-19 15:05:36.801826,0,0,0,0,0,0
388,2021-08-19 15:05:35.807881,2021-08-19 15:05:37.712126,0,0,0,0,0,0
389,2021-08-19 15:05:43.719902,2021-08-19 15:05:44.630202,0.0,6.007776,6.007776,6.007776,6.007776,6.007776
390,2021-08-19 15:05:36.875192,2021-08-19 15:05:45.540502,0,0,0,0,0,0
391,2021-08-19 15:05:44.504295,2021-08-19 15:05:46.450802,0,0,0,0,0,0
392,2021-08-19 15:05:52.790468,2021-08-19 15:05:53.700768,0.0,6.339666,6.339666,6.339666,6.339666,6.339666
393,2021-08-19 15:05:45.429501,2021-08-19 15:05:54.611068,0,0,0,0,0,0
394,2021-08-19 15:05:53.200512,2021-08-19 15:05:55.521368,0,0,0,0,0,0
395,2021-08-19 15:06:01.484457,2021-08-19 15:06:02.394757,0.0,5.963089,5.963089,5.963089,5.963089,5.963089
396,2021-08-19 15:05:54.352579,2021-08-19 15:06:03.305057,0,0,0,0,0,0
397,2021-08-19 15:06:01.906919,2021-08-19 15:06:04.215357,0,0,0,0,0,0
398,2021-08-19 15:06:10.078275,2021-08-19 15:06:10.988575,0.0,5.862918,5.862918,5.862918,5.862918,5.862918
399,2021-08-19 15:06:03.428978,2021-08-19 15:06:11.898875,0,0,0,0,0,0
400,2021-08-19 15:06:10.547955,2021-08-19 15:06:12.809175,0,0,0,0,0,0
401,2021-08-19 15:06:18.989983,2021-08-19 15:06:19.900283,0.0,6.180808,6.180808,6.180808,6.180808,6.180808
402,2021-08-19 15:06:12.302423,2021-08-19 15:06:20.810583,0,0,0,0,0,0
403,2021-08-19 15:06:19.517622,2021-08-19 15:06:21.720883,0,0,0,0,0,0
404,2021-08-19 15:06:27.878772,2021-08-19 15:06:28.789072,0.0,6.157889,6.157889,6.157889,6.157889,6.157889
405,2021-08-19 15:06:21.358987,2021-08-19 15:06:29.699372,0,0,0,0,0,0
406,2021-08-19 15:06:28.398825,2021-08-19 15:06:30.609672,0,0,0,0,0,0
407,2021-08-19 15:06:36.781167,2021-08-19 15:06:37.691467,0.0,6.171495,6.171495,6.171495,6.171495,6.171495
408,2021-08-19 15:06:29.963786,2021-08-19 15:06:38.601767,0,0,0,0,0,0
409,2021-08-19 15:06:37.141682,2021-08-19 15:06:39.512067,0,0,0,0,0,0
410,2021-08-19 15:06:45.445042,2021-08-19 15:06:46.355342,0.0,5.932975,5.932975,5.932975,5.932975,5.932975
411,2021-08-19 15:06:38.547208,2021-08-19 15:06:47.265642,0,0,0,0,0,0
412,2021-08-19 15:06:45.661062,2021-08-19 15:06:48.175942,0,0,0,0,0,0
413,2021-08-19 15:06:53.949226,2021-08-19 15:06:54.859526,0.0,5.773284,5.773284,5.773284,5.773284,5.773284
414,2021-08-19 15:06:47.144108,2021-08-19 15:06:55.769826,0,0,0,0,0,0
415,2021-08-19 15:06:54.374198,2021-08-19 15:06:56.680126,0,0,0,0,0,0
416,2021-08-19 15:07:02.528470,2021-08-19 15:07:03.438770,0.0,5.848344,5.848344,5.848344,5.848344,5.848344
417,2021-08-19 15:06:56.039396,2021-08-19 15:07:04.349070,0,0,0,0,0,0
418,2021-08-19 15:07:03.195823,2021-08-19 15:07:05.259370,0,0,0,0,0,0
419,2021-08-19 15:07:11.267946,2021-08-19 15:07:12.178246,0.0,6.008576,6.008576,6.008576,6.008576,6.008576
420,2021-08-19 15:07:04.974208,2021-08-19 15:07:13.088546,0,0,0,0,0,0
421,2021-08-19 15:07:11.791912,2021-08-19 15:07:13.998846,0,0,0,0,0,0
422,2021-08-19 15:07:20.145157,2021-08-19 15:07:21.055457,0.0,6.146311,6.146311,6.146311,6.146311,6.146311
423,2021-08-19 15:07:13.513709,2021-08-19 15:07:21.965757,0,0,0,0,0,0
424,2021-08-19 15:07:20.473117,2021-08-19 15:07:22.876057,0,0,0,0,0,0
425,2021-08-19 15:07:29.143136,2021-08-19 15:07:30.053436,0.0,6.267079,6.267079,6.267079,6.267079,6.267079
426,2021-08-19 15:07:22.343813,2021-08-19 15:07:30.963736,0,0,0,0,0,0
427,2021-08-19 15:07:29.363814,2021-08-19 15:07:31.874036,0,0,0,0,0,0
428,2021-08-19 15:07:38.028139,2021-08-19 15:07:38.938439,0.0,6.154103,6.154103,6.154103,6.154103,6.154103
429,2021-08-19 15:07:31.044646,2021-08-19 15:07:39.848739,0,0,0,0,0,0
430,2021-08-19 15:07:38.291866,2021-08-19 15:07:40.759039,0,0,0,0,0,0
431,2021-08-19 15:07:46.704732,2021-08-19 15:07:47.615032,0.0,5.945693,5.945693,5.945693,5.945693,5.945693
432,2021-08-19 15:07:39.404285,2021-08-19 15:07:48.525332,0,0,0,0,0,0
433,2021-08-19 15:07:46.732237,2021-08-19 15:07:49.435632,0,0,0,0,0,0
434,2021-08-19 15:07:55.466410,2021-08-19 15:07:56.376710,0.0,6.030778,6.030778,6.030778,6.030778,6.030778
435,2021-08-19 15:07:48.588930,2021-08-19 15:07:57.287010,0,0,0,0,0,0
436,2021-08-19 15:07:55.434559,2021-08-19 15:07:58.197310,0,0,0,0,0,0
437,2021-08-19 15:08:04.023088,2021-08-19 15:08:04.933388,0.0,5.825778,5.825778,5.825778,5.825778,5.825778
438,2021-08-19 15:07:57.386044,2021-08-19 15:08:05.843688,0,0,0,0,0,0
439,2021-08-19 15:08:04.066729,2021-08-19 15:08:06.753988,0,0,0,0,0,0
440,2021-08-19 15:08:12.796960,2021-08-19 15:08:13.707260,0.0,6.042972,6.042972,6.042972,6.042972,6.042972
441,2021-08-19 15:08:06.236945,2021-08-19 15:08:14.617560,0,0,0,0,0,0
442,2021-08-19 15:08:13.065667,2021-08-19 15:08:15.527860,0,0,0,0,0,0
443,2021-08-19 15:08:21.677729,2021-08-19 15:08:22.588029,0.0,6.149869,6.149869,6.149869,6.149869,6.149869
444,2021-08-19 15:08:14.976807,2021-08-19 15:08:23.498329,0,0,0,0,0,0
445,2021-08-19 15:08:21.621748,2021-08-19 15:08:24.408629,0,0,0,0,0,0
446,2021-08-19 15:08:30.406066,2021-08-19 15:08:31.316366,0.0,5.997437,5.997437,5.997437,5.997437,5.997437
447,2021-08-19 15:08:23.779884,2021-08-19 15:08:32.226666,0,0,0,0,0,0
448,2021-08-19 15:08:30.233165,2021-08-19 15:08:33.136966,0,0,0,0,0,0
449,2021-08-19 15:08:39.298899,2021-08-19 15:08:40.209199,0.0,6.161933,6.161933,6.161933,6.161933,6.161933
450,2021-08-19 15:08:32.636190,2021-08-19 15:08:41.119499,0,0,0,0,0,0
451,2021-08-19 15:08:39.277102,2021-08-19 15:08:42.029799,0,0,0,0,0,0
452,2021-08-19 15:08:48.312703,2021-08-19 15:08:49.223003,0.0,6.282904,6.282904,6.282904,6.282904,6.282904
453,2021-08-19 15:08:41.656551,2021-08-19 15:08:50.133303,0,0,0,0,0,0
454,2021-08-19 15:08:48.020639,2021-08-19 15:08:51.043603,0,0,0,0,0,0
455,2021-08-19 15:08:57.101116,2021-08-19 15:08:58.011416,0.0,6.057513,6.057513,6.057513,6.057513,6.057513
456,2021-08-19 15:08:50.558650,2021-08-19 15:08:58.921716,0,0,0,0,0,0
457,2021-08-19 15:08:56.795675,2021-08-19 15:08:59.832016,0,0,0,0,0,0
458,2021-08-19 15:09:06.114057,2021-08-19 15:09:07.024357,0.0,6.282041,6.282041,6.282041,6.282041,6.282041
459,2021-08-19 15:08:59.480877,2021-08-19 15:09:07.934657,0,0,0,0,0,0
460,2021-08-19 15:09:05.538134,2021-08-19 15:09:08.844957,0,0,0,0,0,0
461,2021-08-19 15:09:15.072539,2021-08-19 15:09:15.982839,0.0,6.227582,6.227582,6.227582,6.227582,6.227582
462,2021-08-19 15:09:08.258970,2021-08-19 15:09:16.893139,0,0,0,0,0,0
463,2021-08-19 15:09:14.359563,2021-08-19 15:09:17.803439,0,0,0,0,0,0
464,2021-08-19 15:09:23.724703,2021-08-19 15:09:24.635003,0.0,5.921264,5.921264,5.921264,5.921264,5.921264
465,2021-08-19 15:09:17.059798,2021-08-19 15:09:25.545303,0,0,0,0,0,0
466,2021-08-19 15:09:22.881088,2021-08-19 15:09:26.455603,0,0,0,0,0,0
467,2021-08-19 15:09:32.419675,2021-08-19 15:09:33.329975,0.0,5.964072,5.964072,5.964072,5.964072,5.964072
468,2021-08-19 15:09:25.721299,2021-08-19 15:09:34.240275,0,0,0,0,0,0
469,2021-08-19 15:09:31.564369,2021-08-19 15:09:35.150575,0,0,0,0,0,0
470,2021-08-19 15:09:41.069535,2021-08-19 15:09:41.979835,0.0,5.91896,5.91896,5.91896,5.91896,5.91896
471,2021-08-19 15:09:34.603674,2021-08-19 15:09:42.890135,0,0,0,0,0,0
472,2021-08-19 15:09:40.441898,2021-08-19 15:09:43.800435,0,0,0,0,0,0
473,2021-08-19 15:09:49.998191,2021-08-19 15:09:50.908491,0.0,6.197756,6.197756,6.197756,6.197756,6.197756
474,2021-08-19 15:09:43.469933,2021-08-19 15:09:51.818791,0,0,0,0,0,0
475,2021-08-19 15:09:49.353532,2021-08-19 15:09:52.729091,0,0,0,0,0,0
476,2021-08-19 15:09:58.956044,2021-08-19 15:09:59.866344,0.0,6.226953,6.226953,6.226953,6.226953,6.226953
477,2021-08-19 15:09:52.446076,2021-08-19 15:10:00.776644,0,0,0,0,0,0
478,2021-08-19 15:09:58.147821,2021-08-19 15:10:01.686944,0,0,0,0,0,0
479,2021-08-19 15:10:07.651066,2021-08-19 15:10:08.561366,0.0,5.964122,5.964122,5.964122,5.964122,5.964122
480,2021-08-19 15:10:01.001750,2021-08-19 15:10:09.471666,0,0,0,0,0,0
481,2021-08-19 15:10:06.895885,2021-08-19 15:10:10.381966,0,0,0,0,0,0
482,2021-08-19 15:10:16.129474,2021-08-19 15:10:17.039774,0.0,5.747508,5.747508,5.747508,5.747508,5.747508
483,2021-08-19 15:10:09.259786,2021-08-19 15:10:17.950074,0,0,0,0,0,0
484,2021-08-19 15:10:15.381868,2021-08-19 15:10:18.860374,0,0,0,0,0,0
485,2021-08-19 15:10:24.066121,2021-08-19 15:10:24.976421,0.0,5.205747,5.205747,5.205747,5.205747,5.205747
486,2021-08-19 15:10:17.790495,2021-08-19 15:10:25.886721,0,0,0,0,0,0
487,2021-08-19 15:10:23.875811,2021-08-19 15:10:26.797021,0,0,0,0,0,0
488,2021-08-19 15:10:32.851861,2021-08-19 15:10:33.762161,0.0,6.05484,6.05484,6.05484,6.05484,6.05484
489,2021-08-19 15:10:26.853077,2021-08-19 15:10:34.672461,0,0,0,0,0,0
490,2021-08-19 15:10:32.747627,2021-08-19 15:10:35.582761,0,0,0,0,0,0
491,2021-08-19 15:10:41.887069,2021-08-19 15:10:42.797369,0.0,6.304308,6.304308,6.304308,6.304308,6.304308
492,2021-08-19 15:10:35.554662,2021-08-19 15:10:43.707669,0,0,0,0,0,0
493,2021-08-19 15:10:41.616659,2021-08-19 15:10:44.617969,0,0,0,0,0,0
494,2021-08-19 15:10:50.925042,2021-08-19 15:10:51.835342,0.0,6.307073,6.307073,6.307073,6.307073,6.307073
495,2021-08-19 15:10:44.462356,2021-08-19 15:10:52.745642,0,0,0,0,0,0
496,2021-08-19 15:10:50.332644,2021-08-19 15:10:53.655942,0,0,0,0,0,0
497,2021-08-19 15:10:59.698384,2021-08-19 15:11:00.608684,0.0,6.042442,6.042442,6.042442,6.042442,6.042442
498,2021-08-19 15:10:53.326463,2021-08-19 15:11:01.518984,0,0,0,0,0,0
499,2021-08-19 15:10:59.378841,2021-08-19 15:11:02.429284,0,0,0,0,0,0
500,2021-08-19 15:11:08.473047,2021-08-19 15:11:09.383347,0.0,6.043763,6.043763,6.043763,6.043763,6.043763
501,2021-08-19 15:11:02.310199,2021-08-19 15:11:10.293647,0,0,0,0,0,0
502,2021-08-19 15:11:08.181060,2021-08-19 15:11:11.203947,0,0,0,0,0,0
