,Epoch,Index number,Start time_gpu0,Start time_gpu1,Start time_gpu2,Start time_gpu3,Fetch time (sec)_gpu0,Fetch time (sec)_gpu1,Fetch time (sec)_gpu2,Fetch time (sec)_gpu3,Fetch done time (sec)_gpu0,Fetch done time (sec)_gpu1,Fetch done time (sec)_gpu2,Fetch done time (sec)_gpu3
296,2,296,2021-08-19 15:00:52.507067,2021-08-19 15:00:52.507067,2021-08-19 15:00:52.507067,2021-08-19 15:00:52.507067,8.72434036899358,8.72434036899358,8.72434036899358,8.72434036899358,2021-08-19 15:01:01.231407,2021-08-19 15:01:01.231407,2021-08-19 15:01:01.231407,2021-08-19 15:01:01.231407
297,2,297,2021-08-19 15:01:01.380644,2021-08-19 15:01:01.380644,2021-08-19 15:01:01.380644,2021-08-19 15:01:01.380644,8.599439021898434,8.599439021898434,8.599439021898434,8.599439021898434,2021-08-19 15:01:09.980083,2021-08-19 15:01:09.980083,2021-08-19 15:01:09.980083,2021-08-19 15:01:09.980083
298,2,298,2021-08-19 15:01:07.615948,2021-08-19 15:01:07.615948,2021-08-19 15:01:07.615948,2021-08-19 15:01:07.615948,8.89610768808052,8.89610768808052,8.89610768808052,8.89610768808052,2021-08-19 15:01:16.512056,2021-08-19 15:01:16.512056,2021-08-19 15:01:16.512056,2021-08-19 15:01:16.512056
299,2,299,2021-08-19 15:01:01.331407,2021-08-19 15:01:01.331407,2021-08-19 15:01:01.331407,2021-08-19 15:01:01.331407,8.781728229951113,8.781728229951113,8.781728229951113,8.781728229951113,2021-08-19 15:01:10.113135,2021-08-19 15:01:10.113135,2021-08-19 15:01:10.113135,2021-08-19 15:01:10.113135
300,2,300,2021-08-19 15:01:10.080083,2021-08-19 15:01:10.080083,2021-08-19 15:01:10.080083,2021-08-19 15:01:10.080083,8.681666521821171,8.681666521821171,8.681666521821171,8.681666521821171,2021-08-19 15:01:18.761750,2021-08-19 15:01:18.761750,2021-08-19 15:01:18.761750,2021-08-19 15:01:18.761750
301,2,301,2021-08-19 15:01:16.612056,2021-08-19 15:01:16.612056,2021-08-19 15:01:16.612056,2021-08-19 15:01:16.612056,8.67100596986711,8.67100596986711,8.67100596986711,8.67100596986711,2021-08-19 15:01:25.283062,2021-08-19 15:01:25.283062,2021-08-19 15:01:25.283062,2021-08-19 15:01:25.283062
302,2,302,2021-08-19 15:01:10.213135,2021-08-19 15:01:10.213135,2021-08-19 15:01:10.213135,2021-08-19 15:01:10.213135,8.729780185967684,8.729780185967684,8.729780185967684,8.729780185967684,2021-08-19 15:01:18.942915,2021-08-19 15:01:18.942915,2021-08-19 15:01:18.942915,2021-08-19 15:01:18.942915
303,2,303,2021-08-19 15:01:18.861750,2021-08-19 15:01:18.861750,2021-08-19 15:01:18.861750,2021-08-19 15:01:18.861750,8.85429292311892,8.85429292311892,8.85429292311892,8.85429292311892,2021-08-19 15:01:27.716043,2021-08-19 15:01:27.716043,2021-08-19 15:01:27.716043,2021-08-19 15:01:27.716043
304,2,304,2021-08-19 15:01:25.383062,2021-08-19 15:01:25.383062,2021-08-19 15:01:25.383062,2021-08-19 15:01:25.383062,8.707274180138484,8.707274180138484,8.707274180138484,8.707274180138484,2021-08-19 15:01:34.090336,2021-08-19 15:01:34.090336,2021-08-19 15:01:34.090336,2021-08-19 15:01:34.090336
305,2,305,2021-08-19 15:01:19.042915,2021-08-19 15:01:19.042915,2021-08-19 15:01:19.042915,2021-08-19 15:01:19.042915,8.512259144103155,8.512259144103155,8.512259144103155,8.512259144103155,2021-08-19 15:01:27.555174,2021-08-19 15:01:27.555174,2021-08-19 15:01:27.555174,2021-08-19 15:01:27.555174
