,Epoch,Index number,Iteration time (sec),Training Stall time (sec)_gpu0,Training Stall time (sec)_gpu1,Training Stall time (sec)_gpu2,Training Stall time (sec)_gpu3,Training stall time (sec),Delay time (sec),Batch fetch time diff (sec),Batch fetch start time diff (sec)
57,1,57,5.771242488,4.8980639450000005,4.878572579,4.901069488,4.900016987000001,4.901069488,0.02249690900000001,0.0,0.0
58,1,58,0.8972289999999999,2e-06,2e-06,2e-06,2e-06,2e-06,0.0,0.0,0.0
59,1,59,0.895048,2e-06,2e-06,2e-06,2e-06,2e-06,0.0,0.0,0.0
60,1,60,5.897883285,5.023986284999999,4.98071174,4.96962388,4.973806093,5.023986284999999,0.054362404999999114,0.0,0.0
61,1,61,0.896636,2e-06,2e-06,2e-06,2e-06,2e-06,0.0,0.0,0.0
62,1,62,0.894729,2e-06,2e-06,2e-06,2e-06,2e-06,0.0,0.0,0.0
63,1,63,5.4752546870000005,4.573631074,4.603881687,4.564336492,4.602324747,4.603881687,0.03954519500000053,0.0,0.0
64,1,64,0.896107,2e-06,3e-06,2e-06,2e-06,3e-06,1.0000000000000002e-06,0.0,0.0
65,1,65,0.892044,2e-06,2e-06,2e-06,2e-06,2e-06,0.0,0.0,0.0
66,1,66,5.4452665389999995,4.559601402,4.5553948580000005,4.501060201,4.5682335389999995,4.5682335389999995,0.06717333799999992,0.0,0.0
67,1,67,0.8960130000000001,2e-06,3e-06,2e-06,2e-06,3e-06,1.0000000000000002e-06,0.0,0.0
68,1,68,0.896131,2e-06,2e-06,2e-06,2e-06,2e-06,0.0,0.0,0.0
69,1,69,5.254138329,4.381452329,4.326168521,4.347201225,4.359830924000001,4.381452329,0.055283808000000434,0.0,0.0
70,1,70,0.89778,2e-06,2e-06,2e-06,3e-06,3e-06,1.0000000000000002e-06,0.0,0.0
71,1,71,0.892167,2e-06,2e-06,6e-06,2e-06,6e-06,4.000000000000001e-06,0.0,0.0
72,1,72,5.800128987,4.929138987,4.927127425,4.858176679,4.901410909,4.929138987,0.07096230800000036,0.0,0.0
73,1,73,0.898562,2e-06,3e-06,2e-06,2e-06,3e-06,1.0000000000000002e-06,0.0,0.0
74,1,74,0.8964690000000001,2e-06,3e-06,5e-06,3e-06,5e-06,3.0000000000000005e-06,0.0,0.0
75,1,75,4.588144278000001,3.694785638,3.717047278,3.625478285,3.686798799,3.717047278,0.0915689930000001,0.0,0.0
76,1,76,0.894289,2e-06,2e-06,2e-06,3e-06,3e-06,1.0000000000000002e-06,0.0,0.0
77,1,77,0.893531,2e-06,2e-06,6e-06,3e-06,6e-06,4.000000000000001e-06,0.0,0.0
78,1,78,4.669797768,3.79391463,3.760146948,3.7940937679999998,3.7506606519999997,3.7940937679999998,0.043433116000000105,0.0,0.0
79,1,79,0.893796,2e-06,2e-06,2e-06,2e-06,2e-06,0.0,0.0,0.0
80,1,80,0.89448,2e-06,2e-06,5e-06,2e-06,5e-06,3.0000000000000005e-06,0.0,0.0
81,1,81,4.331747321,3.4553703209999997,3.448368785,3.409059783,3.3980021110000003,3.4553703209999997,0.057368209999999475,0.0,0.0
82,1,82,0.901074,2e-06,2e-06,2e-06,3e-06,3e-06,1.0000000000000002e-06,0.0,0.0
83,1,83,0.895079,2e-06,2e-06,6e-06,2e-06,6e-06,4.000000000000001e-06,0.0,0.0
84,1,84,4.741394109,3.857949109,3.851904551,3.8167442339999997,3.834877105,3.857949109,0.041204875000000474,0.0,0.0
85,1,85,0.895184,2e-06,3e-06,2e-06,2e-06,3e-06,1.0000000000000002e-06,0.0,0.0
86,1,86,0.895144,2e-06,3e-06,5e-06,2e-06,5e-06,3.0000000000000005e-06,0.0,0.0
87,1,87,4.528371247999999,3.646489999,3.652338248,3.642572902,3.647817852,3.652338248,0.009765346000000008,0.0,0.0
88,1,88,0.896227,2e-06,2e-06,2e-06,3e-06,3e-06,1.0000000000000002e-06,0.0,0.0
89,1,89,0.893673,2e-06,1e-06,6e-06,4e-06,6e-06,5e-06,0.0,0.0
90,1,90,4.515758392,3.621038279,3.633463392,3.6022110090000004,3.622964318,3.633463392,0.03125238299999955,0.0,0.0
91,1,91,0.8947620000000001,2e-06,2e-06,2e-06,3e-06,3e-06,1.0000000000000002e-06,0.0,0.0
92,1,92,0.894278,2e-06,3e-06,6e-06,2e-06,6e-06,4.000000000000001e-06,0.0,0.0
93,1,93,4.962258769,3.996188846,4.006650845999999,4.087220769,3.9946715369999994,4.087220769,0.09254923200000054,0.0,0.0
94,1,94,0.898227,2e-06,3e-06,2e-06,2e-06,3e-06,1.0000000000000002e-06,0.0,0.0
95,1,95,0.892919,2e-06,2e-06,6e-06,2e-06,6e-06,4.000000000000001e-06,0.0,0.0
96,1,96,4.596991737000001,3.70904525,3.713351897,3.692885115,3.714032737,3.714032737,0.021147621999999977,0.0,0.0
97,1,97,0.897501,2e-06,2e-06,2e-06,2e-06,2e-06,0.0,0.0,0.0
98,1,98,0.895815,2e-06,2e-06,6e-06,2e-06,6e-06,4.000000000000001e-06,0.0,0.0
99,1,99,4.699000850000001,3.8031386,3.816292214,3.782575337,3.82458885,3.82458885,0.04201351300000011,0.0,0.0
100,1,100,0.898888,2e-06,2e-06,2e-06,2e-06,2e-06,0.0,0.0,0.0
101,1,101,0.896397,2e-06,2e-06,6e-06,2e-06,6e-06,4.000000000000001e-06,0.0,0.0
102,1,102,4.8024041319999995,3.9161934720000002,3.924852132,3.9183363179999997,3.9030880769999996,3.924852132,0.021764055000000226,0.0,0.0
103,1,103,0.896705,2e-06,2e-06,2e-06,2e-06,2e-06,0.0,0.0,0.0
104,1,104,0.897261,2e-06,2e-06,6e-06,2e-06,6e-06,4.000000000000001e-06,0.0,0.0
105,1,105,4.586421303,3.6800759000000003,3.7066103029999997,3.705458888,3.692848909,3.7066103029999997,0.02653440299999943,0.0,0.0
106,1,106,0.896718,2e-06,1e-06,2e-06,2e-06,2e-06,1e-06,0.0,0.0
107,1,107,0.89665,2e-06,2e-06,6e-06,2e-06,6e-06,4.000000000000001e-06,0.0,0.0
108,1,108,4.701620255,3.8152616229999996,3.825152255,3.7941243190000002,3.780392803,3.825152255,0.04475945200000009,0.0,0.0
109,1,109,0.895674,2e-06,2e-06,2e-06,2e-06,2e-06,0.0,0.0,0.0
110,1,110,0.8935160000000001,2e-06,2e-06,5e-06,2e-06,5e-06,3.0000000000000005e-06,0.0,0.0
111,1,111,4.278017383,3.349924468,3.372563069,3.406679383,3.358677078,3.406679383,0.05675491499999996,0.0,0.0
112,1,112,0.894033,2e-06,2e-06,2e-06,2e-06,2e-06,0.0,0.0,0.0
113,1,113,0.892584,2e-06,3e-06,6e-06,2e-06,6e-06,4.000000000000001e-06,0.0,0.0
114,1,114,5.172507446000001,4.284928849,4.292874549,2e-06,4.300345446,4.300345446,4.300343445999999,0.0,0.0
115,1,115,0.895577,2e-06,2e-06,2e-06,2e-06,2e-06,0.0,0.0,0.0
116,1,116,0.895812,2e-06,3e-06,6e-06,2e-06,6e-06,4.000000000000001e-06,0.0,0.0
117,1,117,3.157541872999999,2.2634720890000004,2.2850548729999995,2e-06,2.2808074250000003,2.2850548729999995,2.2850528729999997,0.0,0.0
118,1,118,0.894752,2e-06,2e-06,2e-06,2e-06,2e-06,0.0,0.0,0.0
119,1,119,0.896102,2e-06,3e-06,6e-06,2e-06,6e-06,4.000000000000001e-06,0.0,0.0
120,1,120,3.0589185269999994,2.168057411,2.1807630339999995,2e-06,2.1897145269999996,2.1897145269999996,2.1897125269999997,0.0,0.0
121,1,121,0.893058,2e-06,2e-06,2e-06,2e-06,2e-06,0.0,0.0,0.0
122,1,122,0.894334,2e-06,2e-06,5e-06,3e-06,5e-06,3.0000000000000005e-06,0.0,0.0
123,1,123,2.9542536350000006,2.0704706699999997,2.0791685570000005,2e-06,2.0824366350000005,2.0824366350000005,2.0824346350000007,0.0,0.0
124,1,124,0.897167,2e-06,2e-06,2e-06,2e-06,2e-06,0.0,0.0,0.0
125,1,125,0.895526,2e-06,3e-06,6e-06,3e-06,6e-06,4.000000000000001e-06,0.0,0.0
126,1,126,3.242717079,2.368225079,2.3478466310000004,2e-06,2.347392963,2.368225079,2.3682230790000003,0.0,0.0
127,1,127,0.89695,2e-06,2e-06,2e-06,6e-06,6e-06,4.000000000000001e-06,0.0,0.0
128,1,128,0.8964790000000001,2e-06,2e-06,2e-06,5e-06,5e-06,3.0000000000000005e-06,0.0,0.0
129,1,129,3.3012660360000003,2.42509279,2.411276336,2e-06,2.4285860359999996,2.4285860359999996,2.4285840359999997,0.0,0.0
130,1,130,0.896932,2e-06,2e-06,2e-06,2e-06,2e-06,0.0,0.0,0.0
131,1,131,0.899089,2e-06,3e-06,6e-06,2e-06,6e-06,4.000000000000001e-06,0.0,0.0
132,1,132,3.0745116369999996,2.174929937,2.2029756369999998,2e-06,2.1949998230000007,2.2029756369999998,2.202973637,0.0,0.0
133,1,133,0.8945449999999999,2e-06,2e-06,2e-06,3e-06,3e-06,1.0000000000000002e-06,0.0,0.0
134,1,134,0.894934,2e-06,2e-06,6e-06,2e-06,6e-06,4.000000000000001e-06,0.0,0.0
135,1,135,3.180806863,2.2852557210000004,2.3003023300000005,2e-06,2.3064978629999997,2.3064978629999997,2.306495863,0.0,0.0
136,1,136,0.896485,2e-06,2e-06,2e-06,3e-06,3e-06,1.0000000000000002e-06,0.0,0.0
137,1,137,0.896932,2e-06,2e-06,6e-06,2e-06,6e-06,4.000000000000001e-06,0.0,0.0
138,1,138,3.4173181109999997,2.5430193269999997,2.543069588,2e-06,2.545987111,2.545987111,2.5459851110000002,0.0,0.0
139,1,139,0.895281,2e-06,3e-06,2e-06,2e-06,3e-06,1.0000000000000002e-06,0.0,0.0
140,1,140,0.896035,2e-06,2e-06,6e-06,2e-06,6e-06,4.000000000000001e-06,0.0,0.0
141,1,141,3.823245407,2.9384028810000005,2.9183486259999993,2e-06,2.952927407,2.952927407,2.952925407,0.0,0.0
142,1,142,0.896961,2e-06,2e-06,2e-06,2e-06,2e-06,0.0,0.0,0.0
143,1,143,0.896581,2e-06,2e-06,6e-06,2e-06,6e-06,4.000000000000001e-06,0.0,0.0
144,1,144,4.778330318,3.9064203180000003,3.8743232040000004,2e-06,3.876434409,3.9064203180000003,3.9064183180000005,0.0,0.0
145,1,145,0.890843,2e-06,2e-06,2e-06,2e-06,2e-06,0.0,0.0,0.0
146,1,146,0.89164,2e-06,2e-06,6e-06,3e-06,6e-06,4.000000000000001e-06,0.0,0.0
147,1,147,2.704075575,1.831071087,1.8344655750000003,2e-06,1.8306222549999998,1.8344655750000003,1.8344635750000002,0.0,0.0
148,1,148,0.898311,2e-06,2e-06,2e-06,2e-06,2e-06,0.0,0.0,0.0
149,1,149,0.896304,2e-06,2e-06,6e-06,2e-06,6e-06,4.000000000000001e-06,0.0,0.0
150,1,150,2.983484206,2.086476297,2.1063842060000004,2e-06,2.086786967,2.1063842060000004,2.1063822060000006,0.0,0.0
151,1,151,0.896694,2e-06,2e-06,6e-06,2e-06,6e-06,4.000000000000001e-06,0.0,0.0
152,1,152,0.896045,2e-06,2e-06,6e-06,2e-06,6e-06,4.000000000000001e-06,0.0,0.0
153,1,153,3.076082693,2.181417863,2.201914693,2e-06,2.1853769489999997,2.201914693,2.201912693,0.0,0.0
154,1,154,0.89753,2e-06,2e-06,6e-06,2e-06,6e-06,4.000000000000001e-06,0.0,0.0
155,1,155,0.89523,2e-06,2e-06,6e-06,2e-06,6e-06,4.000000000000001e-06,0.0,0.0
156,1,156,2.70278549,1.8175229269999997,1.8290544899999999,2e-06,1.8211047990000004,1.8290544899999999,1.8290524899999998,0.0,0.0
157,1,157,0.896668,2e-06,2e-06,6e-06,2e-06,6e-06,4.000000000000001e-06,0.0,0.0
158,1,158,0.897448,2e-06,2e-06,2e-06,6e-06,6e-06,4.000000000000001e-06,0.0,0.0
159,1,159,2.796563688,1.9155521679999998,1.925318688,2e-06,1.921139112,1.925318688,1.9253166879999999,0.0,0.0
160,1,160,0.894688,2e-06,2e-06,2e-06,6e-06,6e-06,4.000000000000001e-06,0.0,0.0
161,1,161,0.89411,2e-06,3e-06,6e-06,2e-06,6e-06,4.000000000000001e-06,0.0,0.0
162,1,162,3.0212607139999994,2.113477084,2.147053714,2e-06,2.124203634,2.147053714,2.1470517140000003,0.0,0.0
163,1,163,0.895422,2e-06,2e-06,6e-06,2e-06,6e-06,4.000000000000001e-06,0.0,0.0
164,1,164,0.893653,2e-06,3e-06,6e-06,3e-06,6e-06,4.000000000000001e-06,0.0,0.0
165,1,165,3.2860581900000003,2.378920329,2.4119091899999994,2e-06,2.3794377680000003,2.4119091899999994,2.4119071899999995,0.0,0.0
166,1,166,0.896383,2e-06,2e-06,6e-06,3e-06,6e-06,4.000000000000001e-06,0.0,0.0
167,1,167,0.899942,2e-06,2e-06,6e-06,2e-06,6e-06,4.000000000000001e-06,0.0,0.0
168,1,168,1.8889857489999997,0.9520397190000001,1.0167607490000004,2e-06,0.9481841120000003,1.0167607490000004,1.0167587490000003,0.0,0.0
169,1,169,0.896199,6e-06,2e-06,2e-06,3e-06,6e-06,4.000000000000001e-06,0.0,0.0
170,1,170,0.894977,2e-06,2e-06,6e-06,3e-06,6e-06,4.000000000000001e-06,0.0,0.0
171,1,171,2.1859731580000004,1.234462406,1.3104261580000003,2e-06,1.2545111039999999,1.3104261580000003,1.3104241580000002,0.0,0.0
172,1,172,0.894731,6e-06,2e-06,2e-06,2e-06,6e-06,4.000000000000001e-06,0.0,0.0
173,1,173,0.89571,2e-06,2e-06,6e-06,3e-06,6e-06,4.000000000000001e-06,0.0,0.0
174,1,174,1.9158001960000002,1.034336447,1.0325103769999995,2e-06,1.0451461960000001,1.0451461960000001,1.045144196,0.0,0.0
175,1,175,0.89685,2e-06,2e-06,2e-06,2e-06,2e-06,0.0,0.0,0.0
176,1,176,0.895255,2e-06,3e-06,2e-06,6e-06,6e-06,4.000000000000001e-06,0.0,0.0
177,1,177,2.0880135080000004,1.177384542,1.2190375079999995,2e-06,1.196824276,1.2190375079999995,1.2190355079999995,0.0,0.0
178,1,178,0.894305,2e-06,3e-06,6e-06,2e-06,6e-06,4.000000000000001e-06,0.0,0.0
179,1,179,0.892746,2e-06,2e-06,6e-06,3e-06,6e-06,4.000000000000001e-06,0.0,0.0
180,1,180,2.393708226,1.453112388,1.5197092259999998,2e-06,1.455919048,1.5197092259999998,1.5197072259999997,0.0,0.0
181,1,181,0.895618,2e-06,2e-06,6e-06,2e-06,6e-06,4.000000000000001e-06,0.0,0.0
182,1,182,0.894434,2e-06,4e-06,6e-06,2e-06,6e-06,4.000000000000001e-06,0.0,0.0
183,1,183,3.537726536,2.667237536,2.6225838480000006,2e-06,2.634417611,2.667237536,2.667235536,0.0,0.0
184,1,184,0.898089,2e-06,2e-06,6e-06,3e-06,6e-06,4.000000000000001e-06,0.0,0.0
185,1,185,0.896201,2e-06,2e-06,5e-06,2e-06,5e-06,3.0000000000000005e-06,0.0,0.0
186,1,186,1.0964075199999996,0.22538252000000014,0.22126865499999937,2e-06,0.21680901200000013,0.22538252000000014,0.22538052000000014,0.0,0.0
187,1,187,0.89536,2e-06,3e-06,5e-06,2e-06,5e-06,3.0000000000000005e-06,0.0,0.0
188,1,188,0.89491,2e-06,3e-06,6e-06,2e-06,6e-06,4.000000000000001e-06,0.0,0.0
189,1,189,1.1169252719999996,0.2461572719999996,0.24300894900000003,2e-06,0.18380524099999995,0.2461572719999996,0.2461552719999996,0.0,0.0
190,1,190,0.894163,6e-06,2e-06,6e-06,2e-06,6e-06,4.000000000000001e-06,0.0,0.0
191,1,191,0.895418,2e-06,2e-06,6e-06,3e-06,6e-06,4.000000000000001e-06,0.0,0.0
192,1,192,1.4883207019999998,0.6106572540000004,0.6145325450000003,2e-06,0.618951702,0.618951702,0.6189497020000001,0.0,0.0
193,1,193,0.895061,6e-06,2e-06,6e-06,2e-06,6e-06,4.000000000000001e-06,0.0,0.0
194,1,194,0.89501,2e-06,2e-06,5e-06,2e-06,5e-06,3.0000000000000005e-06,0.0,0.0
195,1,195,1.3531518,0.48268397200000024,0.4844888000000003,2e-06,0.48098443299999993,0.4844888000000003,0.4844868000000003,0.0,0.0
196,1,196,0.8952,6e-06,2e-06,6e-06,2e-06,6e-06,4.000000000000001e-06,0.0,0.0
197,1,197,0.896093,2e-06,2e-06,6e-06,3e-06,6e-06,4.000000000000001e-06,0.0,0.0
198,1,198,1.4705879960000001,0.5921087849999997,0.5874222429999998,2e-06,0.599119996,0.599119996,0.599117996,0.0,0.0
199,1,199,0.897836,6e-06,2e-06,5e-06,3e-06,6e-06,4.000000000000001e-06,0.0,0.0
200,1,200,0.894507,2e-06,3e-06,6e-06,2e-06,6e-06,4.000000000000001e-06,0.0,0.0
201,1,201,1.4245935320000003,0.5540815319999997,0.5465700560000002,2e-06,0.48621463299999995,0.5540815319999997,0.5540795319999997,0.0,0.0
202,1,202,0.8986,6e-06,2e-06,6e-06,2e-06,6e-06,4.000000000000001e-06,0.0,0.0
203,1,203,0.897955,2e-06,2e-06,6e-06,2e-06,6e-06,4.000000000000001e-06,0.0,0.0
204,1,204,1.5551706400000003,0.6831241920000002,0.6769290290000001,2e-06,0.68334564,0.68334564,0.68334364,0.0,0.0
205,1,205,0.89706,6e-06,2e-06,5e-06,2e-06,6e-06,4.000000000000001e-06,0.0,0.0
206,1,206,0.898273,2e-06,6e-06,5e-06,2e-06,6e-06,4.000000000000001e-06,0.0,0.0
207,1,207,1.311773896,0.435868524,0.4400598960000002,2e-06,0.38361767500000005,0.4400598960000002,0.44005789600000017,0.0,0.0
208,1,208,0.89506,5e-06,2e-06,6e-06,2e-06,6e-06,4.000000000000001e-06,0.0,0.0
209,1,209,0.896252,2e-06,3e-06,6e-06,2e-06,6e-06,4.000000000000001e-06,0.0,0.0
210,1,210,1.7921800610000003,0.8866225320000005,0.9032674119999999,2e-06,0.916606061,0.916606061,0.916604061,0.0,0.0
211,1,211,0.896284,6e-06,2e-06,2e-06,2e-06,6e-06,4.000000000000001e-06,0.0,0.0
212,1,212,0.895303,2e-06,2e-06,6e-06,2e-06,6e-06,4.000000000000001e-06,0.0,0.0
213,1,213,1.287114205,0.4068169380000004,0.39846216599999984,2e-06,0.412247205,0.412247205,0.412245205,0.0,0.0
214,1,214,0.893843,6e-06,2e-06,2e-06,2e-06,6e-06,4.000000000000001e-06,0.0,0.0
215,1,215,0.894777,2e-06,2e-06,6e-06,3e-06,6e-06,4.000000000000001e-06,0.0,0.0
216,1,216,1.203160607,0.3074130319999995,0.3074956069999999,2e-06,0.29192054700000003,0.3074956069999999,0.3074936069999999,0.0,0.0
217,1,217,0.898508,6e-06,2e-06,2e-06,2e-06,6e-06,4.000000000000001e-06,0.0,0.0
218,1,218,0.898671,6e-06,2e-06,6e-06,2e-06,6e-06,4.000000000000001e-06,0.0,0.0
219,1,219,1.9561528089999998,1.0717063650000007,1.082043809,2e-06,1.069212614,1.082043809,1.082041809,0.0,0.0
220,1,220,0.898085,6e-06,3e-06,2e-06,2e-06,6e-06,4.000000000000001e-06,0.0,0.0
221,1,221,0.897155,5e-06,2e-06,6e-06,3e-06,6e-06,4.000000000000001e-06,0.0,0.0
222,1,222,0.9046443630000001,0.0062734620000002295,0.02774336299999991,2e-06,2e-06,0.02774336299999991,0.02774136299999991,0.0,0.0
223,1,223,0.895653,6e-06,3e-06,2e-06,2e-06,6e-06,4.000000000000001e-06,0.0,0.0
224,1,224,0.895319,6e-06,2e-06,6e-06,2e-06,6e-06,4.000000000000001e-06,0.0,0.0
225,1,225,1.3140781659999998,0.42722911799999963,0.4390051660000003,2e-06,0.4220122770000003,0.4390051660000003,0.4390031660000003,0.0,0.0
226,1,226,0.897167,5e-06,2e-06,2e-06,3e-06,5e-06,3.0000000000000005e-06,0.0,0.0
227,1,227,0.89713,6e-06,2e-06,6e-06,2e-06,6e-06,4.000000000000001e-06,0.0,0.0
228,1,228,0.9624893889999999,0.06751109,0.0792083890000006,3e-06,0.06355152100000039,0.0792083890000006,0.0792053890000006,0.0,0.0
229,1,229,0.896849,6e-06,2e-06,2e-06,3e-06,6e-06,4.000000000000001e-06,0.0,0.0
230,1,230,0.895785,6e-06,2e-06,6e-06,2e-06,6e-06,4.000000000000001e-06,0.0,0.0
231,1,231,1.0340390289999997,0.14319343299999954,0.16112502899999992,2e-06,0.11891428199999998,0.16112502899999992,0.16112302899999992,0.0,0.0
232,1,232,0.894522,6e-06,2e-06,2e-06,2e-06,6e-06,4.000000000000001e-06,0.0,0.0
233,1,233,0.89318,6e-06,2e-06,6e-06,2e-06,6e-06,4.000000000000001e-06,0.0,0.0
234,1,234,0.8769840000000008,2e-06,2e-06,2e-06,2e-06,2e-06,0.0,0.0,0.0
