,Slowest end time,Training end time,Delay time (sec),Training stall time (sec),Training Stall time (sec)_gpu0,Training Stall time (sec)_gpu1,Training Stall time (sec)_gpu2,Training Stall time (sec)_gpu3
208,2021-08-19 14:56:47.623568,2021-08-19 14:56:48.533868,0.0058429999999995985,3.212172,3.206329,3.209048,3.209936,3.212172
209,2021-08-19 14:56:51.170057,2021-08-19 14:56:52.080357,0.005856999999999779,2.636189,2.630332,2.633038,2.635006,2.636189
210,2021-08-19 14:56:45.640139,2021-08-19 14:56:52.990657,0,0,0,0,0,0
211,2021-08-19 14:56:56.445980,2021-08-19 14:56:57.356280,0.005843000000000043,3.455323,3.44948,3.452199,3.453087,3.455323
212,2021-08-19 14:56:59.899056,2021-08-19 14:57:00.809356,0.005856999999999779,2.542776,2.536919,2.539625,2.541593,2.542776
213,2021-08-19 14:56:54.320913,2021-08-19 14:57:01.719656,0,0,0,0,0,0
214,2021-08-19 14:57:05.240119,2021-08-19 14:57:06.150419,0.005843000000000043,3.520463,3.51462,3.517339,3.518227,3.520463
215,2021-08-19 14:57:08.694136,2021-08-19 14:57:09.604436,0.005857000000000223,2.543717,2.53786,2.540566,2.542534,2.543717
216,2021-08-19 14:57:02.938313,2021-08-19 14:57:10.514736,0,0,0,0,0,0
217,2021-08-19 14:57:13.918641,2021-08-19 14:57:14.828941,0.005843000000000043,3.403905,3.398062,3.400781,3.401669,3.403905
218,2021-08-19 14:57:17.684295,2021-08-19 14:57:18.594595,0.005857000000000223,2.855354,2.849497,2.852203,2.854171,2.855354
219,2021-08-19 14:57:11.756362,2021-08-19 14:57:19.504895,0,0,0,0,0,0
220,2021-08-19 14:57:22.573729,2021-08-19 14:57:23.484029,0.005843000000000043,3.068834,3.062991,3.06571,3.066598,3.068834
221,2021-08-19 14:57:26.364734,2021-08-19 14:57:27.275034,0.005856999999999779,2.880705,2.874848,2.877554,2.879522,2.880705
222,2021-08-19 14:57:20.204972,2021-08-19 14:57:28.185334,0,0,0,0,0,0
223,2021-08-19 14:57:31.314547,2021-08-19 14:57:32.224847,0.005843000000000043,3.129213,3.12337,3.126089,3.126977,3.129213
224,2021-08-19 14:57:35.035558,2021-08-19 14:57:35.945858,0.005856999999999779,2.810711,2.804854,2.80756,2.809528,2.810711
225,2021-08-19 14:57:28.661827,2021-08-19 14:57:36.856158,0,0,0,0,0,0
226,2021-08-19 14:57:39.793110,2021-08-19 14:57:40.703410,0.0058429999999995985,2.936952,2.931109,2.933828,2.934716,2.936952
227,2021-08-19 14:57:43.835743,2021-08-19 14:57:44.746043,0.005857000000000223,3.132333,3.126476,3.129182,3.13115,3.132333
228,2021-08-19 14:57:37.304144,2021-08-19 14:57:45.656343,0,0,0,0,0,0
229,2021-08-19 14:57:48.607523,2021-08-19 14:57:49.517823,0.005843000000000043,2.95118,2.945337,2.948056,2.948944,2.95118
230,2021-08-19 14:57:52.835778,2021-08-19 14:57:53.746078,0.005856999999999779,3.317955,3.312098,3.314804,3.316772,3.317955
231,2021-08-19 14:57:46.091907,2021-08-19 14:57:54.656378,0,0,0,0,0,0
232,2021-08-19 14:57:57.305940,2021-08-19 14:57:58.216240,0.005843000000000043,2.649562,2.643719,2.646438,2.647326,2.649562
233,2021-08-19 14:58:01.792344,2021-08-19 14:58:02.702644,0.005856999999999779,3.576104,3.570247,3.572953,3.574921,3.576104
234,2021-08-19 14:57:55.110253,2021-08-19 14:58:03.612944,0,0,0,0,0,0
