,Epoch,Index number,Start time_gpu0,Start time_gpu1,Start time_gpu2,Start time_gpu3,Fetch time (sec)_gpu0,Fetch time (sec)_gpu1,Fetch time (sec)_gpu2,Fetch time (sec)_gpu3,Fetch done time (sec)_gpu0,Fetch done time (sec)_gpu1,Fetch done time (sec)_gpu2,Fetch done time (sec)_gpu3
694,1,694,2021-09-01 20:24:27.597277000,2021-09-01 20:24:27.595763000,2021-09-01 20:24:43.009422000,2021-09-01 20:24:28.029085000,8.918723189271986,8.646236601285636,9.065577942878008,8.871914512012154,2021-09-01 20:24:36.516000189,2021-09-01 20:24:36.241999601,2021-09-01 20:24:52.074999943,2021-09-01 20:24:36.900999512
695,1,695,2021-09-01 20:24:28.492881000,2021-09-01 20:24:28.491094000,2021-09-01 20:24:34.818365000,2021-09-01 20:24:34.660242000,8.869119092356414,8.858906395267695,8.958634914364666,9.015758221037686,2021-09-01 20:24:37.362000092,2021-09-01 20:24:37.350000395,2021-09-01 20:24:43.776999914,2021-09-01 20:24:43.676000221
696,1,696,2021-09-01 20:24:35.919266000,2021-09-01 20:24:41.446789000,2021-09-01 20:24:35.603190000,2021-09-01 20:24:40.364406000,8.918733553029597,9.37021100288257,8.906809646170586,8.78259374992922,2021-09-01 20:24:44.837999553,2021-09-01 20:24:50.817000003,2021-09-01 20:24:44.509999646,2021-09-01 20:24:49.146999750
697,1,697,2021-09-01 20:24:36.713785000,2021-09-01 20:24:36.438893000,2021-09-01 20:24:52.256285000,2021-09-01 20:24:37.093362000,9.095215301029384,9.017107078805566,9.007714676205069,9.104637809097769,2021-09-01 20:24:45.809000301,2021-09-01 20:24:45.456000079,2021-09-01 20:25:01.263999676,2021-09-01 20:24:46.197999809
698,1,698,2021-09-01 20:24:37.555364000,2021-09-01 20:24:37.541712000,2021-09-01 20:24:43.970441000,2021-09-01 20:24:43.870698000,9.163635858800262,8.677288160659373,8.819559135939926,8.945301885716617,2021-09-01 20:24:46.718999859,2021-09-01 20:24:46.219000161,2021-09-01 20:24:52.790000136,2021-09-01 20:24:52.815999886
699,1,699,2021-09-01 20:24:45.033953000,2021-09-01 20:24:51.000131000,2021-09-01 20:24:44.702485000,2021-09-01 20:24:49.330871000,8.880047194194049,8.919869327917695,8.849514523986727,8.987129180226475,2021-09-01 20:24:53.914000194,2021-09-01 20:24:59.920000328,2021-09-01 20:24:53.551999524,2021-09-01 20:24:58.318000180
700,1,700,2021-09-01 20:24:45.999716000,2021-09-01 20:24:45.645184000,2021-09-01 20:25:01.488683000,2021-09-01 20:24:46.386129000,8.948284406680614,8.802816332317889,9.640317308250816,8.914871159009635,2021-09-01 20:24:54.948000407,2021-09-01 20:24:54.448000332,2021-09-01 20:25:11.129000308,2021-09-01 20:24:55.301000159
701,1,701,2021-09-01 20:24:46.904668000,2021-09-01 20:24:46.436635000,2021-09-01 20:24:52.981796000,2021-09-01 20:24:53.007686000,8.868332360871136,8.781364934053272,9.046204234007746,8.988314458169043,2021-09-01 20:24:55.773000361,2021-09-01 20:24:55.217999934,2021-09-01 20:25:02.028000234,2021-09-01 20:25:01.996000458
702,1,702,2021-09-01 20:24:54.107581000,2021-09-01 20:25:00.148482000,2021-09-01 20:24:53.872227000,2021-09-01 20:24:58.547577000,8.96141896629706,14.849517895840108,8.955773000139743,11.818423137068748,2021-09-01 20:25:03.068999966,2021-09-01 20:25:14.997999896,2021-09-01 20:25:02.828000000,2021-09-01 20:25:10.366000137
703,1,703,2021-09-01 20:24:55.137640000,2021-09-01 20:24:54.764345000,2021-09-01 20:25:11.315596000,2021-09-01 20:24:55.495685000,9.209359946660696,9.513655384071171,8.75340440729633,9.241314832121134,2021-09-01 20:25:04.346999947,2021-09-01 20:25:04.278000384,2021-09-01 20:25:20.069000407,2021-09-01 20:25:04.736999832
704,1,704,2021-09-01 20:24:55.967690000,2021-09-01 20:24:55.663965000,2021-09-01 20:25:02.261399000,2021-09-01 20:25:02.233548000,9.085310142021626,9.763035220094023,9.556601383257656,9.01745204301551,2021-09-01 20:25:05.053000142,2021-09-01 20:25:05.427000220,2021-09-01 20:25:11.818000383,2021-09-01 20:25:11.251000043
705,1,705,2021-09-01 20:25:03.297839000,2021-09-01 20:25:15.170488000,2021-09-01 20:25:03.128910000,2021-09-01 20:25:10.558606000,8.961161129176617,9.15951153403148,8.980089761782438,8.805393694899976,2021-09-01 20:25:12.259000129,2021-09-01 20:25:24.329999534,2021-09-01 20:25:12.108999762,2021-09-01 20:25:19.363999695
706,1,706,2021-09-01 20:25:04.566772000,2021-09-01 20:25:04.508912000,2021-09-01 20:25:20.288719000,2021-09-01 20:25:04.964152000,8.903228153008968,8.921087636146694,9.014281435869634,8.929848400875926,2021-09-01 20:25:13.470000153,2021-09-01 20:25:13.429999636,2021-09-01 20:25:29.303000436,2021-09-01 20:25:13.894000401
707,1,707,2021-09-01 20:25:05.288180000,2021-09-01 20:25:05.645458000,2021-09-01 20:25:12.060529000,2021-09-01 20:25:12.057240000,8.992820114362985,8.896542198956013,9.19547087419778,8.750760309863836,2021-09-01 20:25:14.281000114,2021-09-01 20:25:14.542000199,2021-09-01 20:25:21.255999874,2021-09-01 20:25:20.808000310
708,1,708,2021-09-01 20:25:12.939730000,2021-09-01 20:25:24.564813000,2021-09-01 20:25:12.947725000,2021-09-01 20:25:19.544642000,8.908269868697971,9.102187252603471,8.766274864785373,9.279358262196183,2021-09-01 20:25:21.847999869,2021-09-01 20:25:33.667000253,2021-09-01 20:25:21.713999865,2021-09-01 20:25:28.824000262
709,1,709,2021-09-01 20:25:13.835398000,2021-09-01 20:25:15.878025000,2021-09-01 20:25:29.523405000,2021-09-01 20:25:15.881403000,8.838601645082235,8.84697499498725,9.1075954772532,8.721596510149539,2021-09-01 20:25:22.673999645,2021-09-01 20:25:24.724999995,2021-09-01 20:25:38.631000477,2021-09-01 20:25:24.602999510
710,1,710,2021-09-01 20:25:16.770981000,2021-09-01 20:25:16.774397000,2021-09-01 20:25:21.467947000,2021-09-01 20:25:21.040925000,9.099019402172416,8.857603030279279,8.816052579786628,8.779075075406581,2021-09-01 20:25:25.870000402,2021-09-01 20:25:25.632000030,2021-09-01 20:25:30.283999580,2021-09-01 20:25:29.820000075
711,1,711,2021-09-01 20:25:22.066427000,2021-09-01 20:25:33.903121000,2021-09-01 20:25:21.944114000,2021-09-01 20:25:29.053305000,8.957573353778571,8.894878702703863,8.818886077962816,8.92369458079338,2021-09-01 20:25:31.024000354,2021-09-01 20:25:42.797999703,2021-09-01 20:25:30.763000078,2021-09-01 20:25:37.976999581
712,1,712,2021-09-01 20:25:22.903380000,2021-09-01 20:25:25.293864000,2021-09-01 20:25:38.855505000,2021-09-01 20:25:25.298239000,9.623619731049985,8.596136474981904,8.82549543865025,8.995760589838028,2021-09-01 20:25:32.526999731,2021-09-01 20:25:33.890000475,2021-09-01 20:25:47.681000439,2021-09-01 20:25:34.293999590
