,Slowest end time,Training time,Training end time,Delay time (sec),Training stall time (sec),Training start time_gpu0,Training start time_gpu1,Training start time_gpu2,Training start time_gpu3,Pure training_gpu0,Pure training_gpu1,Pure training_gpu2,Pure training_gpu3,Training Stall time (sec)_gpu0,Training Stall time (sec)_gpu1,Training Stall time (sec)_gpu2,Training Stall time (sec)_gpu3
30,2021-09-01 19:50:14.974132984,0.872255,2021-09-01 19:50:18.839711000,4.000000000000001e-06,6e-06,2021-09-01 19:50:17.901391000,2021-09-01 19:50:17.905090000,2021-09-01 19:50:18.839711000,2021-09-01 19:50:17.909709000,0.8706020000000001,0.870755,0.872249,0.8712139999999999,6e-06,2e-06,2e-06,2e-06
31,2021-09-01 19:50:23.381919980,4.920127999999999,2021-09-01 19:50:25.269032004,0.15052599999999927,4.045233,2021-09-01 19:50:25.140503000,2021-09-01 19:50:25.269032000,2021-09-01 19:50:23.639315000,2021-09-01 19:50:24.489411000,0.8745499999999993,0.8743279999999993,0.8748949999999995,0.8742649999999994,4.045233,3.8947070000000004,3.927333,3.92756
32,2021-09-01 19:50:23.161999705,0.896693,2021-09-01 19:50:25.868869000,3.0000000000000005e-06,5e-06,2021-09-01 19:50:25.732706000,2021-09-01 19:50:25.863541000,2021-09-01 19:50:25.863734000,2021-09-01 19:50:25.868869000,0.8966879999999999,0.896625,0.8950589999999999,0.896204,2e-06,2e-06,5e-06,2e-06
33,2021-09-01 19:50:23.620686293,0.8687309999999999,2021-09-01 19:50:27.497432000,4.000000000000001e-06,6e-06,2021-09-01 19:50:26.755656000,2021-09-01 19:50:26.757190000,2021-09-01 19:50:27.497432000,2021-09-01 19:50:26.762570000,0.8667389999999999,0.8670519999999999,0.868725,0.8675409999999999,6e-06,2e-06,2e-06,2e-06
34,2021-09-01 19:50:32.062663314,4.9501029999999995,2021-09-01 19:50:34.008613004,0.16950999999999983,4.07051,2021-09-01 19:50:33.944934000,2021-09-01 19:50:34.008613000,2021-09-01 19:50:32.267179000,2021-09-01 19:50:33.167758000,0.8795929999999998,0.8792100000000005,0.8794750000000002,0.8790950000000004,4.07051,4.000194,3.901,3.9470419999999997
35,2021-09-01 19:50:32.431999513,0.896989,2021-09-01 19:50:34.610323000,4.000000000000001e-06,6e-06,2021-09-01 19:50:34.537315000,2021-09-01 19:50:34.602841000,2021-09-01 19:50:34.603177000,2021-09-01 19:50:34.610323000,0.8967670000000001,0.8969830000000001,0.8954850000000001,0.8966310000000001,2e-06,2e-06,6e-06,2e-06
36,2021-09-01 19:50:35.396000371,0.874205,2021-09-01 19:50:36.276228000,4.000000000000001e-06,6e-06,2021-09-01 19:50:35.777173000,2021-09-01 19:50:35.502384000,2021-09-01 19:50:36.276228000,2021-09-01 19:50:35.507236000,0.8728790000000001,0.8729129999999999,0.8741990000000001,0.873171,6e-06,2e-06,2e-06,2e-06
37,2021-09-01 19:50:40.967729713,5.089199000000001,2021-09-01 19:50:43.032579005,0.2842800000000003,4.196709,2021-09-01 19:50:43.027832000,2021-09-01 19:50:43.032579000,2021-09-01 19:50:41.150581000,2021-09-01 19:50:41.963279000,0.8921660000000005,0.8918270000000001,0.8924900000000004,0.8919119999999996,4.196709,4.139497,4.00013,3.912429
38,2021-09-01 19:50:41.098557935,0.894522,2021-09-01 19:50:43.649095000,0.0,2e-06,2021-09-01 19:50:43.642254000,2021-09-01 19:50:43.641843000,2021-09-01 19:50:43.645982000,2021-09-01 19:50:43.649095000,0.8931640000000001,0.8944660000000001,0.8935960000000001,0.8945200000000001,2e-06,2e-06,2e-06,2e-06
39,2021-09-01 19:50:43.315901296,0.875001,2021-09-01 19:50:45.176880000,1.0000000000000002e-06,3e-06,2021-09-01 19:50:44.914753000,2021-09-01 19:50:44.535929000,2021-09-01 19:50:45.176880000,2021-09-01 19:50:44.541576000,0.874998,0.8739899999999999,0.8747569999999999,0.873925,2e-06,3e-06,2e-06,2e-06
40,2021-09-01 19:50:49.989000456,5.201223000000001,2021-09-01 19:50:52.181294005,0.1917080000000002,4.324544,2021-09-01 19:50:52.106709000,2021-09-01 19:50:52.181294000,2021-09-01 19:50:50.376206000,2021-09-01 19:50:50.994513000,0.8762480000000004,0.8760380000000003,0.8766790000000002,0.8760940000000002,4.187935,4.2576529999999995,4.324544,4.132836
41,2021-09-01 19:50:50.245622182,0.895078,2021-09-01 19:50:52.780609000,1.0000000000000002e-06,3e-06,2021-09-01 19:50:52.701349000,2021-09-01 19:50:52.775355000,2021-09-01 19:50:52.775474000,2021-09-01 19:50:52.780609000,0.8950750000000001,0.8949290000000001,0.894897,0.894868,2e-06,3e-06,2e-06,2e-06
42,2021-09-01 19:50:51.984128549,0.895888,2021-09-01 19:50:53.904080000,0.0,2e-06,2021-09-01 19:50:53.833542000,2021-09-01 19:50:53.671320000,2021-09-01 19:50:53.904080000,2021-09-01 19:50:53.675989000,0.89558,0.8958860000000001,0.895675,0.895872,2e-06,2e-06,2e-06,2e-06
43,2021-09-01 19:50:58.853000239,5.237178,2021-09-01 19:51:00.977402005,0.11960900000000052,4.362045,2021-09-01 19:51:00.890004000,2021-09-01 19:51:00.977402000,2021-09-01 19:50:59.187969000,2021-09-01 19:50:59.719465000,0.8747049999999996,0.8743869999999996,0.8751329999999999,0.8744839999999998,4.29286,4.362045,4.339635,4.242436
44,2021-09-01 19:50:59.305461582,0.896451,2021-09-01 19:51:01.574661000,0.0,2e-06,2021-09-01 19:51:01.479912000,2021-09-01 19:51:01.573693000,2021-09-01 19:51:01.570918000,2021-09-01 19:51:01.574661000,0.8948670000000001,0.8951380000000001,0.896449,0.896424,2e-06,2e-06,2e-06,2e-06
45,2021-09-01 19:51:02.503000045,0.992806,2021-09-01 19:51:03.072462000,0.123987,0.123989,2021-09-01 19:51:03.072462000,2021-09-01 19:51:02.871034000,2021-09-01 19:51:02.704284000,2021-09-01 19:51:02.470928000,0.8687959999999999,0.868817,0.8672659999999999,0.8674089999999999,2e-06,0.123989,2e-06,2e-06
46,2021-09-01 19:51:08.158674173,5.447539,2021-09-01 19:51:10.209125005,0.3610150000000001,4.576188,2021-09-01 19:51:10.209125000,2021-09-01 19:51:09.974190000,2021-09-01 19:51:08.156498000,2021-09-01 19:51:09.009872000,0.8710399999999998,0.8707159999999998,0.8713509999999998,0.8707419999999999,4.576188,4.255143,4.215173,4.547391999999999
47,2021-09-01 19:51:07.316601601,0.897827,2021-09-01 19:51:10.803728000,0.0,2e-06,2021-09-01 19:51:10.800485000,2021-09-01 19:51:10.796446000,2021-09-01 19:51:10.799784000,2021-09-01 19:51:10.803728000,0.896279,0.897467,0.8978250000000001,0.8977860000000001,2e-06,2e-06,2e-06,2e-06
48,2021-09-01 19:51:10.242387107,0.8726809999999999,2021-09-01 19:51:12.098191000,0.0,2e-06,2021-09-01 19:51:12.098191000,2021-09-01 19:51:11.692976000,2021-09-01 19:51:11.696358000,2021-09-01 19:51:11.699692000,0.872679,0.8717159999999999,0.8712009999999999,0.871329,2e-06,2e-06,2e-06,2e-06
49,2021-09-01 19:51:17.115284417,5.393305000000001,2021-09-01 19:51:19.546078005,0.6390760000000011,4.5191230000000004,2021-09-01 19:51:19.546078000,2021-09-01 19:51:18.829214000,2021-09-01 19:51:16.994934000,2021-09-01 19:51:17.711629000,0.8739910000000002,0.8736259999999998,0.8741820000000002,0.8735930000000005,4.5191230000000004,4.0420549999999995,4.024024,3.8800469999999994
50,2021-09-01 19:51:16.258557887,0.898443,2021-09-01 19:51:20.142830000,0.0,2e-06,2021-09-01 19:51:20.137133000,2021-09-01 19:51:20.133036000,2021-09-01 19:51:20.136451000,2021-09-01 19:51:20.142830000,0.8982340000000001,0.8983260000000001,0.898393,0.898441,2e-06,2e-06,2e-06,2e-06
51,2021-09-01 19:51:19.171580491,0.897479,2021-09-01 19:51:21.040908000,1.0000000000000002e-06,3e-06,2021-09-01 19:51:21.032908000,2021-09-01 19:51:21.031271000,2021-09-01 19:51:21.036610000,2021-09-01 19:51:21.040908000,0.8972380000000001,0.897476,0.8972800000000001,0.897382,2e-06,2e-06,2e-06,3e-06
52,2021-09-01 19:51:26.070399993,5.087308,2021-09-01 19:51:28.522308005,0.515950000000001,4.214543000000001,2021-09-01 19:51:28.522308000,2021-09-01 19:51:27.764225000,2021-09-01 19:51:25.914257000,2021-09-01 19:51:27.152154000,0.8723669999999997,0.8720409999999994,0.8727649999999993,0.8721199999999998,3.7562640000000003,3.7282079999999995,3.698593,4.214543000000001
53,2021-09-01 19:51:24.778220988,0.894327,2021-09-01 19:51:29.117820000,1.0000000000000002e-06,3e-06,2021-09-01 19:51:29.112655000,2021-09-01 19:51:29.110233000,2021-09-01 19:51:29.115037000,2021-09-01 19:51:29.117820000,0.894294,0.894324,0.89429,0.894282,2e-06,3e-06,2e-06,2e-06
54,2021-09-01 19:51:27.534000209,0.892564,2021-09-01 19:51:30.012239000,0.0,2e-06,2021-09-01 19:51:30.007137000,2021-09-01 19:51:30.007555000,2021-09-01 19:51:30.010929000,2021-09-01 19:51:30.012239000,0.892328,0.8925620000000001,0.89239,0.892561,2e-06,2e-06,2e-06,2e-06
55,2021-09-01 19:51:35.600619049,5.621331999999999,2021-09-01 19:51:37.363473005,1.4850339999999989,4.747904999999999,2021-09-01 19:51:37.363473000,2021-09-01 19:51:36.279245000,2021-09-01 19:51:34.507238000,2021-09-01 19:51:37.173155000,0.8731330000000002,0.8727679999999998,0.8734269999999995,0.8728059999999997,3.594417,3.2628710000000005,3.325769,4.747904999999999
56,2021-09-01 19:51:33.689077218,0.896577,2021-09-01 19:51:37.957557000,0.0,2e-06,2021-09-01 19:51:37.953634000,2021-09-01 19:51:37.951574000,2021-09-01 19:51:37.955542000,2021-09-01 19:51:37.957557000,0.8965650000000001,0.896575,0.896567,0.896556,2e-06,2e-06,2e-06,2e-06
57,2021-09-01 19:51:36.533999665,0.895265,2021-09-01 19:51:38.855176000,1.0000000000000002e-06,3e-06,2021-09-01 19:51:38.849492000,2021-09-01 19:51:38.850395000,2021-09-01 19:51:38.855176000,2021-09-01 19:51:38.854609000,0.8948600000000001,0.89524,0.8952190000000001,0.895262,2e-06,2e-06,2e-06,3e-06
58,2021-09-01 19:51:43.376318110,4.5407150000000005,2021-09-01 19:51:46.525725004,0.27747699999999975,3.670542,2021-09-01 19:51:46.525725000,2021-09-01 19:51:45.194210000,2021-09-01 19:51:43.441684000,2021-09-01 19:51:46.136916000,0.8701730000000003,0.8698249999999996,0.8701129999999999,0.8697150000000002,3.670542,3.3930650000000004,3.413229,3.4475230000000003
59,2021-09-01 19:51:42.423403085,0.8972289999999999,2021-09-01 19:51:47.120978000,0.0,2e-06,2021-09-01 19:51:47.114743000,2021-09-01 19:51:47.120978000,2021-09-01 19:51:47.118231000,2021-09-01 19:51:47.118054000,0.8971830000000001,0.897139,0.897227,0.8970980000000001,2e-06,2e-06,2e-06,2e-06
60,2021-09-01 19:51:45.966943716,0.895048,2021-09-01 19:51:48.015250000,0.0,2e-06,2021-09-01 19:51:48.004924000,2021-09-01 19:51:48.010629000,2021-09-01 19:51:48.012117000,2021-09-01 19:51:48.015250000,0.894753,0.895031,0.8949090000000001,0.895046,2e-06,2e-06,2e-06,2e-06
61,2021-09-01 19:51:52.708164027,4.760762,2021-09-01 19:51:56.172035004,0.7295259999999999,3.886865,2021-09-01 19:51:56.172035000,2021-09-01 19:51:54.348651000,2021-09-01 19:51:52.345322000,2021-09-01 19:51:55.217882000,0.8735650000000001,0.8732329999999999,0.8738970000000004,0.8732990000000003,3.886865,3.386763,3.157339,3.323489
62,2021-09-01 19:51:51.400133746,0.896636,2021-09-01 19:51:56.767991000,0.0,2e-06,2021-09-01 19:51:56.765817000,2021-09-01 19:51:56.758925000,2021-09-01 19:51:56.762871000,2021-09-01 19:51:56.767991000,0.8965650000000001,0.896579,0.896634,0.896594,2e-06,2e-06,2e-06,2e-06
63,2021-09-01 19:51:54.522135903,0.894729,2021-09-01 19:51:57.664633000,0.0,2e-06,2021-09-01 19:51:57.659080000,2021-09-01 19:51:57.657695000,2021-09-01 19:51:57.660248000,2021-09-01 19:51:57.664633000,0.8944930000000001,0.894727,0.894502,0.894644,2e-06,2e-06,2e-06,2e-06
64,2021-09-01 19:52:01.289243421,3.6583330000000003,2021-09-01 19:52:05.436851003,0.3131379999999999,2.78696,2021-09-01 19:52:05.436851000,2021-09-01 19:52:03.603968000,2021-09-01 19:52:01.521195000,2021-09-01 19:52:04.184542000,0.8708840000000002,0.8707159999999998,0.8713730000000002,0.8707099999999999,2.78696,2.7734560000000004,2.684422,2.473822
65,2021-09-01 19:52:00.479000133,0.896107,2021-09-01 19:52:06.030334000,1.0000000000000002e-06,3e-06,2021-09-01 19:52:06.023427000,2021-09-01 19:52:06.024906000,2021-09-01 19:52:06.030334000,2021-09-01 19:52:06.028753000,0.89583,0.895896,0.896104,0.8959360000000001,2e-06,3e-06,2e-06,2e-06
66,2021-09-01 19:52:03.539650910,0.892044,2021-09-01 19:52:06.926953000,0.0,2e-06,2021-09-01 19:52:06.917344000,2021-09-01 19:52:06.921592000,2021-09-01 19:52:06.926953000,2021-09-01 19:52:06.924560000,0.891977,0.892042,0.891652,0.891973,2e-06,2e-06,2e-06,2e-06
67,2021-09-01 19:52:10.516836199,3.672264,2021-09-01 19:52:14.798416003,0.3153490000000003,2.7952310000000002,2021-09-01 19:52:14.798416000,2021-09-01 19:52:12.773083000,2021-09-01 19:52:10.586530000,2021-09-01 19:52:13.225029000,0.8766759999999998,0.8763420000000002,0.877033,0.8764419999999999,2.7952310000000002,2.6039950000000003,2.490854,2.479882
68,2021-09-01 19:52:09.336323432,0.8960130000000001,2021-09-01 19:52:15.396933000,1.0000000000000002e-06,3e-06,2021-09-01 19:52:15.385137000,2021-09-01 19:52:15.388076000,2021-09-01 19:52:15.391194000,2021-09-01 19:52:15.396933000,0.8960100000000001,0.89595,0.8959520000000001,0.8959330000000001,2e-06,3e-06,2e-06,2e-06
69,2021-09-01 19:52:12.518128888,0.896131,2021-09-01 19:52:16.294047000,0.0,2e-06,2021-09-01 19:52:16.288428000,2021-09-01 19:52:16.289368000,2021-09-01 19:52:16.292800000,2021-09-01 19:52:16.294047000,0.895841,0.8961290000000001,0.895935,0.8960910000000001,2e-06,2e-06,2e-06,2e-06
70,2021-09-01 19:52:19.442409755,3.224622,2021-09-01 19:52:23.826557003,0.1970080000000003,2.3519360000000002,2021-09-01 19:52:23.826557000,2021-09-01 19:52:21.877095000,2021-09-01 19:52:19.725943000,2021-09-01 19:52:22.437931000,0.8723849999999995,0.8720689999999998,0.8726859999999999,0.8720699999999999,2.154928,2.240452,2.258897,2.3519360000000002
71,2021-09-01 19:52:18.004486322,0.897779,2021-09-01 19:52:24.419809000,0.0,2e-06,2021-09-01 19:52:24.413889000,2021-09-01 19:52:24.415692000,2021-09-01 19:52:24.418020000,2021-09-01 19:52:24.419809000,0.897618,0.897688,0.897777,0.8977130000000001,2e-06,2e-06,2e-06,2e-06
72,2021-09-01 19:52:22.080447090,0.892163,2021-09-01 19:52:25.318824000,0.0,2e-06,2021-09-01 19:52:25.310606000,2021-09-01 19:52:25.311750000,2021-09-01 19:52:25.314343000,2021-09-01 19:52:25.318824000,0.891838,0.892032,0.8920100000000001,0.8921610000000001,2e-06,2e-06,2e-06,2e-06
73,2021-09-01 19:52:31.231057726,5.989996,2021-09-01 19:52:33.756790005,3.1540079999999997,5.119006,2021-09-01 19:52:32.736814000,2021-09-01 19:52:33.756790000,2021-09-01 19:52:28.453719000,2021-09-01 19:52:31.392257000,0.8707230000000008,0.8705109999999996,0.8709899999999999,0.8703779999999997,2.174652,5.119006,1.964998,2.210582
74,2021-09-01 19:52:27.080710813,0.898562,2021-09-01 19:52:34.350130000,1.0000000000000002e-06,3e-06,2021-09-01 19:52:33.327876000,2021-09-01 19:52:34.345650000,2021-09-01 19:52:34.349631000,2021-09-01 19:52:34.350130000,0.898559,0.898503,0.898533,0.898503,2e-06,3e-06,2e-06,2e-06
75,2021-09-01 19:52:30.602000177,0.896467,2021-09-01 19:52:35.247820000,1.0000000000000002e-06,3e-06,2021-09-01 19:52:35.241257000,2021-09-01 19:52:35.240796000,2021-09-01 19:52:35.243971000,2021-09-01 19:52:35.247820000,0.89619,0.896464,0.896177,0.896367,2e-06,2e-06,2e-06,3e-06
76,2021-09-01 19:52:37.187683436,2.0083090000000006,2021-09-01 19:52:42.690567002,0.19899099999999992,1.137212,2021-09-01 19:52:41.819267000,2021-09-01 19:52:42.690567000,2021-09-01 19:52:37.360643000,2021-09-01 19:52:40.451300000,0.8706380000000005,0.8703850000000006,0.8710970000000007,0.8704710000000002,1.137212,0.9862989999999998,0.938221,1.099396
77,2021-09-01 19:52:35.657654153,0.894288,2021-09-01 19:52:43.284162000,0.0,2e-06,2021-09-01 19:52:42.412613000,2021-09-01 19:52:43.280223000,2021-09-01 19:52:43.283022000,2021-09-01 19:52:43.284162000,0.894278,0.894286,0.894239,0.8941870000000001,2e-06,2e-06,2e-06,2e-06
78,2021-09-01 19:52:39.792107585,0.893528,2021-09-01 19:52:44.178244000,1.0000000000000002e-06,3e-06,2021-09-01 19:52:44.174116000,2021-09-01 19:52:44.174905000,2021-09-01 19:52:44.177801000,2021-09-01 19:52:44.178244000,0.893229,0.8935240000000001,0.8935160000000001,0.893525,2e-06,2e-06,2e-06,3e-06
