,Epoch,Index number,Start time_gpu0,Start time_gpu1,Start time_gpu2,Start time_gpu3,Fetch time (sec)_gpu0,Fetch time (sec)_gpu1,Fetch time (sec)_gpu2,Fetch time (sec)_gpu3,Fetch done time (sec)_gpu0,Fetch done time (sec)_gpu1,Fetch done time (sec)_gpu2,Fetch done time (sec)_gpu3
519,2,519,2021-08-19 15:13:12.281450,2021-08-19 15:13:12.281450,2021-08-19 15:13:12.281450,2021-08-19 15:13:12.281450,9.02445951953996,9.02445951953996,9.02445951953996,9.02445951953996,2021-08-19 15:13:21.305910,2021-08-19 15:13:21.305910,2021-08-19 15:13:21.305910,2021-08-19 15:13:21.305910
520,2,520,2021-08-19 15:13:20.495483,2021-08-19 15:13:20.498189,2021-08-19 15:13:20.500157,2021-08-19 15:13:20.501340,9.297280383470934,9.297280383470934,9.297280383470934,9.297280383470934,2021-08-19 15:13:29.792763,2021-08-19 15:13:29.795469,2021-08-19 15:13:29.797437,2021-08-19 15:13:29.798620
521,2,521,2021-08-19 15:13:21.000887,2021-08-19 15:13:21.000887,2021-08-19 15:13:21.000887,2021-08-19 15:13:21.000887,8.895868366525974,8.895868366525974,8.895868366525974,8.895868366525974,2021-08-19 15:13:29.896755,2021-08-19 15:13:29.896755,2021-08-19 15:13:29.896755,2021-08-19 15:13:29.896755
522,2,522,2021-08-19 15:13:21.405910,2021-08-19 15:13:21.405910,2021-08-19 15:13:21.405910,2021-08-19 15:13:21.405910,8.93708288029302,8.93708288029302,8.93708288029302,8.93708288029302,2021-08-19 15:13:30.342993,2021-08-19 15:13:30.342993,2021-08-19 15:13:30.342993,2021-08-19 15:13:30.342993
523,2,523,2021-08-19 15:13:29.892763,2021-08-19 15:13:29.895469,2021-08-19 15:13:29.897437,2021-08-19 15:13:29.898620,9.161158132308628,9.161158132308628,9.161158132308628,9.161158132308628,2021-08-19 15:13:39.053921,2021-08-19 15:13:39.056627,2021-08-19 15:13:39.058595,2021-08-19 15:13:39.059778
524,2,524,2021-08-19 15:13:29.996755,2021-08-19 15:13:29.996755,2021-08-19 15:13:29.996755,2021-08-19 15:13:29.996755,8.679802988248412,8.679802988248412,8.679802988248412,8.679802988248412,2021-08-19 15:13:38.676558,2021-08-19 15:13:38.676558,2021-08-19 15:13:38.676558,2021-08-19 15:13:38.676558
525,2,525,2021-08-19 15:13:30.442993,2021-08-19 15:13:30.442993,2021-08-19 15:13:30.442993,2021-08-19 15:13:30.442993,8.905515459016897,8.905515459016897,8.905515459016897,8.905515459016897,2021-08-19 15:13:39.348508,2021-08-19 15:13:39.348508,2021-08-19 15:13:39.348508,2021-08-19 15:13:39.348508
526,2,526,2021-08-19 15:13:39.153921,2021-08-19 15:13:39.156627,2021-08-19 15:13:39.158595,2021-08-19 15:13:39.159778,8.815791053231806,8.815791053231806,8.815791053231806,8.815791053231806,2021-08-19 15:13:47.969712,2021-08-19 15:13:47.972418,2021-08-19 15:13:47.974386,2021-08-19 15:13:47.975569
527,2,527,2021-08-19 15:13:38.776558,2021-08-19 15:13:38.776558,2021-08-19 15:13:38.776558,2021-08-19 15:13:38.776558,9.560988911020104,9.560988911020104,9.560988911020104,9.560988911020104,2021-08-19 15:13:48.337547,2021-08-19 15:13:48.337547,2021-08-19 15:13:48.337547,2021-08-19 15:13:48.337547
528,2,528,2021-08-19 15:13:39.448508,2021-08-19 15:13:39.448508,2021-08-19 15:13:39.448508,2021-08-19 15:13:39.448508,9.07032803207403,9.07032803207403,9.07032803207403,9.07032803207403,2021-08-19 15:13:48.518836,2021-08-19 15:13:48.518836,2021-08-19 15:13:48.518836,2021-08-19 15:13:48.518836
529,2,529,2021-08-19 15:13:48.069712,2021-08-19 15:13:48.072418,2021-08-19 15:13:48.074386,2021-08-19 15:13:48.075569,9.025136757700238,9.025136757700238,9.025136757700238,9.025136757700238,2021-08-19 15:13:57.094849,2021-08-19 15:13:57.097555,2021-08-19 15:13:57.099523,2021-08-19 15:13:57.100706
530,2,530,2021-08-19 15:13:48.437547,2021-08-19 15:13:48.437547,2021-08-19 15:13:48.437547,2021-08-19 15:13:48.437547,9.001263119571377,9.001263119571377,9.001263119571377,9.001263119571377,2021-08-19 15:13:57.438810,2021-08-19 15:13:57.438810,2021-08-19 15:13:57.438810,2021-08-19 15:13:57.438810
531,2,531,2021-08-19 15:13:48.618836,2021-08-19 15:13:48.618836,2021-08-19 15:13:48.618836,2021-08-19 15:13:48.618836,8.760643398039974,8.760643398039974,8.760643398039974,8.760643398039974,2021-08-19 15:13:57.379479,2021-08-19 15:13:57.379479,2021-08-19 15:13:57.379479,2021-08-19 15:13:57.379479
