,Slowest end time,Training end time,Delay time (sec),Training stall time (sec),Training Stall time (sec)_gpu0,Training Stall time (sec)_gpu1,Training Stall time (sec)_gpu2,Training Stall time (sec)_gpu3
247,2021-08-19 14:59:08.889118,2021-08-19 14:59:16.548376,0,0,0,0,0,0
248,2021-08-19 14:59:22.852186,2021-08-19 14:59:23.762486,0.005857000000000667,6.30381,6.297953,6.300659,6.302627,6.30381
249,2021-08-19 14:59:15.715259,2021-08-19 14:59:24.672786,0,0,0,0,0,0
250,2021-08-19 14:59:17.892000,2021-08-19 14:59:25.583086,0,0,0,0,0,0
251,2021-08-19 14:59:35.991357,2021-08-19 14:59:36.901657,0.005856999999998891,10.408271,10.402414,10.40512,10.407088,10.408271
252,2021-08-19 14:59:24.755529,2021-08-19 14:59:37.811957,0,0,0,0,0,0
253,2021-08-19 14:59:26.962880,2021-08-19 14:59:38.722257,0,0,0,0,0,0
254,2021-08-19 14:59:48.093439,2021-08-19 14:59:49.003739,0.005856999999998891,9.371182,9.365325,9.368031,9.369999,9.371182
255,2021-08-19 14:59:33.419743,2021-08-19 14:59:49.914039,0,0,0,0,0,0
256,2021-08-19 14:59:35.679384,2021-08-19 14:59:50.824339,0,0,0,0,0,0
257,2021-08-19 14:59:59.276514,2021-08-19 15:00:00.186814,0.005857000000000667,8.452175,8.446318,8.449024,8.450992,8.452175
258,2021-08-19 14:59:46.134440,2021-08-19 15:00:01.097114,0,0,0,0,0,0
259,2021-08-19 14:59:47.399477,2021-08-19 15:00:02.007414,0,0,0,0,0,0
260,2021-08-19 15:00:08.237701,2021-08-19 15:00:09.148001,0.005856999999999779,6.230287,6.22443,6.227136,6.229104,6.230287
261,2021-08-19 14:59:59.108814,2021-08-19 15:00:10.058301,0,0,0,0,0,0
262,2021-08-19 14:59:59.965140,2021-08-19 15:00:10.968601,0,0,0,0,0,0
263,2021-08-19 15:00:17.254123,2021-08-19 15:00:18.164423,0.005857000000000667,6.285522,6.279665,6.282371,6.284339,6.285522
264,2021-08-19 15:00:10.203026,2021-08-19 15:00:19.074723,0,0,0,0,0,0
265,2021-08-19 15:00:11.107857,2021-08-19 15:00:19.985023,0,0,0,0,0,0
266,2021-08-19 15:00:26.273662,2021-08-19 15:00:27.183962,0.005856999999999779,6.288639,6.282782,6.285488,6.287456,6.288639
267,2021-08-19 15:00:19.309953,2021-08-19 15:00:28.094262,0,0,0,0,0,0
268,2021-08-19 15:00:20.096317,2021-08-19 15:00:29.004562,0,0,0,0,0,0
269,2021-08-19 15:00:35.483390,2021-08-19 15:00:36.393690,0.005856999999999779,6.478828,6.472971,6.475677,6.477645,6.478828
270,2021-08-19 15:00:28.330131,2021-08-19 15:00:37.303990,0,0,0,0,0,0
271,2021-08-19 15:00:28.934041,2021-08-19 15:00:38.214290,0,0,0,0,0,0
272,2021-08-19 15:00:44.638412,2021-08-19 15:00:45.548712,0.005856999999999779,6.424122,6.418265,6.420971,6.422939,6.424122
273,2021-08-19 15:00:37.263987,2021-08-19 15:00:46.459012,0,0,0,0,0,0
274,2021-08-19 15:00:38.061066,2021-08-19 15:00:47.369312,0,0,0,0,0,0
275,2021-08-19 15:00:53.793563,2021-08-19 15:00:54.703863,0.005856999999999779,6.424251,6.418394,6.4211,6.423068,6.424251
276,2021-08-19 15:00:46.370677,2021-08-19 15:00:55.614163,0,0,0,0,0,0
277,2021-08-19 15:00:47.450859,2021-08-19 15:00:56.524463,0,0,0,0,0,0
278,2021-08-19 15:01:02.928198,2021-08-19 15:01:03.838498,0.005856999999999779,6.403735,6.397878,6.400584,6.402552,6.403735
279,2021-08-19 15:00:55.202658,2021-08-19 15:01:04.748798,0,0,0,0,0,0
280,2021-08-19 15:00:56.499106,2021-08-19 15:01:05.659098,0,0,0,0,0,0
281,2021-08-19 15:01:12.137021,2021-08-19 15:01:13.047321,0.005856999999999779,6.477923,6.472066,6.474772,6.47674,6.477923
282,2021-08-19 15:01:04.859804,2021-08-19 15:01:13.957621,0,0,0,0,0,0
283,2021-08-19 15:01:05.889518,2021-08-19 15:01:14.867921,0,0,0,0,0,0
284,2021-08-19 15:01:21.185225,2021-08-19 15:01:22.095525,0.005856999999999779,6.317304,6.311447,6.314153,6.316121,6.317304
285,2021-08-19 15:01:14.061507,2021-08-19 15:01:23.005825,0,0,0,0,0,0
286,2021-08-19 15:01:15.016908,2021-08-19 15:01:23.916125,0,0,0,0,0,0
287,2021-08-19 15:01:30.379036,2021-08-19 15:01:31.289336,0.005856999999999779,6.462911,6.457054,6.45976,6.461728,6.462911
288,2021-08-19 15:01:23.152848,2021-08-19 15:01:32.199636,0,0,0,0,0,0
289,2021-08-19 15:01:24.026137,2021-08-19 15:01:33.109936,0,0,0,0,0,0
290,2021-08-19 15:01:39.467014,2021-08-19 15:01:40.377314,0.005856999999999779,6.357078,6.351221,6.353927,6.355895,6.357078
291,2021-08-19 15:01:32.384811,2021-08-19 15:01:41.287614,0,0,0,0,0,0
292,2021-08-19 15:01:33.073009,2021-08-19 15:01:42.197914,0,0,0,0,0,0
293,2021-08-19 15:01:48.479264,2021-08-19 15:01:49.389564,0.005856999999999779,6.28135,6.275493,6.278199,6.280167,6.28135
294,2021-08-19 15:01:41.282996,2021-08-19 15:01:50.299864,0,0,0,0,0,0
295,2021-08-19 15:01:41.912335,2021-08-19 15:01:51.210164,0,0,0,0,0,0
296,2021-08-19 15:01:57.399405,2021-08-19 15:01:58.309705,0.005856999999999779,6.189241,6.183384,6.18609,6.188058,6.189241
297,2021-08-19 15:01:50.393021,2021-08-19 15:01:59.220005,0,0,0,0,0,0
298,2021-08-19 15:01:51.218555,2021-08-19 15:02:00.130305,0,0,0,0,0,0
299,2021-08-19 15:02:06.505412,2021-08-19 15:02:07.415712,0.005856999999999779,6.375107,6.36925,6.371956,6.373924,6.375107
300,2021-08-19 15:01:59.526048,2021-08-19 15:02:08.326012,0,0,0,0,0,0
301,2021-08-19 15:02:00.212921,2021-08-19 15:02:09.236312,0,0,0,0,0,0
302,2021-08-19 15:02:15.456962,2021-08-19 15:02:16.367262,0.005856999999999779,6.22065,6.214793,6.217499,6.219467,6.22065
303,2021-08-19 15:02:08.541178,2021-08-19 15:02:17.277562,0,0,0,0,0,0
304,2021-08-19 15:02:09.240811,2021-08-19 15:02:18.187862,0,0,0,0,0,0
305,2021-08-19 15:02:24.521325,2021-08-19 15:02:25.431625,0.005856999999999779,6.333463,6.327606,6.330312,6.33228,6.333463
306,2021-08-19 15:02:17.332304,2021-08-19 15:02:26.341925,0,0,0,0,0,0
307,2021-08-19 15:02:18.146838,2021-08-19 15:02:27.252225,0,0,0,0,0,0
308,2021-08-19 15:02:34.067241,2021-08-19 15:02:34.977541,0.005856999999999779,6.815016,6.809159,6.811865,6.813833,6.815016
309,2021-08-19 15:02:26.328405,2021-08-19 15:02:35.887841,0,0,0,0,0,0
310,2021-08-19 15:02:27.162038,2021-08-19 15:02:36.798141,0,0,0,0,0,0
311,2021-08-19 15:02:43.045495,2021-08-19 15:02:43.955795,0.005856999999999779,6.247354,6.241497,6.244203,6.246171,6.247354
312,2021-08-19 15:02:35.191879,2021-08-19 15:02:44.866095,0,0,0,0,0,0
313,2021-08-19 15:02:36.153428,2021-08-19 15:02:45.776395,0,0,0,0,0,0
314,2021-08-19 15:02:51.994255,2021-08-19 15:02:52.904555,0.005856999999999779,6.21786,6.212003,6.214709,6.216677,6.21786
315,2021-08-19 15:02:46.562527,2021-08-19 15:02:53.814855,0,0,0,0,0,0
316,2021-08-19 15:02:45.767695,2021-08-19 15:02:54.725155,0,0,0,0,0,0
317,2021-08-19 15:03:01.159061,2021-08-19 15:03:02.069361,0.005857000000000667,6.433906,6.428049,6.430755,6.432723,6.433906
318,2021-08-19 15:02:55.588887,2021-08-19 15:03:02.979661,0,0,0,0,0,0
319,2021-08-19 15:02:54.844465,2021-08-19 15:03:03.889961,0,0,0,0,0,0
320,2021-08-19 15:03:10.193313,2021-08-19 15:03:11.103613,0.005857000000000667,6.303352,6.297495,6.300201,6.302169,6.303352
321,2021-08-19 15:03:04.744935,2021-08-19 15:03:12.013913,0,0,0,0,0,0
322,2021-08-19 15:03:04.041187,2021-08-19 15:03:12.924213,0,0,0,0,0,0
323,2021-08-19 15:03:19.212673,2021-08-19 15:03:20.122973,0.005856999999999779,6.28846,6.282603,6.285309,6.287277,6.28846
324,2021-08-19 15:03:13.744369,2021-08-19 15:03:21.033273,0,0,0,0,0,0
325,2021-08-19 15:03:15.403033,2021-08-19 15:03:21.943573,0,0,0,0,0,0
326,2021-08-19 15:03:29.243050,2021-08-19 15:03:30.153350,0.005857000000000667,7.299477,7.29362,7.296326,7.298294,7.299477
327,2021-08-19 15:03:22.783187,2021-08-19 15:03:31.063650,0,0,0,0,0,0
328,2021-08-19 15:03:24.417403,2021-08-19 15:03:31.973950,0,0,0,0,0,0
329,2021-08-19 15:03:38.429470,2021-08-19 15:03:39.339770,0.005856999999999779,6.45552,6.449663,6.452369,6.454337,6.45552
330,2021-08-19 15:03:31.778638,2021-08-19 15:03:40.250070,0,0,0,0,0,0
331,2021-08-19 15:03:33.487428,2021-08-19 15:03:41.160370,0,0,0,0,0,0
332,2021-08-19 15:03:47.591941,2021-08-19 15:03:48.502241,0.005856999999999779,6.431571,6.425714,6.42842,6.430388,6.431571
333,2021-08-19 15:03:40.652532,2021-08-19 15:03:49.412541,0,0,0,0,0,0
334,2021-08-19 15:03:42.599012,2021-08-19 15:03:50.322841,0,0,0,0,0,0
335,2021-08-19 15:03:56.740011,2021-08-19 15:03:57.650311,0.005856999999999779,6.41717,6.411313,6.414019,6.415987,6.41717
336,2021-08-19 15:03:49.761387,2021-08-19 15:03:58.560611,0,0,0,0,0,0
337,2021-08-19 15:03:51.683353,2021-08-19 15:03:59.470911,0,0,0,0,0,0
338,2021-08-19 15:04:06.025103,2021-08-19 15:04:06.935403,0.005856999999999779,6.554192,6.548335,6.551041,6.553009,6.554192
339,2021-08-19 15:03:58.667554,2021-08-19 15:04:07.845703,0,0,0,0,0,0
340,2021-08-19 15:04:00.763582,2021-08-19 15:04:08.756003,0,0,0,0,0,0
341,2021-08-19 15:04:15.048747,2021-08-19 15:04:15.959047,0.005856999999999779,6.292744,6.286887,6.289593,6.291561,6.292744
342,2021-08-19 15:04:08.800071,2021-08-19 15:04:16.869347,0,0,0,0,0,0
343,2021-08-19 15:04:09.763337,2021-08-19 15:04:17.779647,0,0,0,0,0,0
344,2021-08-19 15:04:24.100275,2021-08-19 15:04:25.010575,0.005856999999999779,6.320628,6.314771,6.317477,6.319445,6.320628
345,2021-08-19 15:04:17.895137,2021-08-19 15:04:25.920875,0,0,0,0,0,0
346,2021-08-19 15:04:18.884865,2021-08-19 15:04:26.831175,0,0,0,0,0,0
347,2021-08-19 15:04:33.425673,2021-08-19 15:04:34.335973,0.005856999999999779,6.594498,6.588641,6.591347,6.593315,6.594498
348,2021-08-19 15:04:26.920640,2021-08-19 15:04:35.246273,0,0,0,0,0,0
349,2021-08-19 15:04:28.058472,2021-08-19 15:04:36.156573,0,0,0,0,0,0
350,2021-08-19 15:04:42.462757,2021-08-19 15:04:43.373057,0.005856999999999779,6.306184,6.300327,6.303033,6.305001,6.306184
351,2021-08-19 15:04:35.882464,2021-08-19 15:04:44.283357,0,0,0,0,0,0
352,2021-08-19 15:04:37.093565,2021-08-19 15:04:45.193657,0,0,0,0,0,0
353,2021-08-19 15:04:51.585801,2021-08-19 15:04:52.496101,0.005856999999999779,6.392144,6.386287,6.388993,6.390961,6.392144
354,2021-08-19 15:04:44.996750,2021-08-19 15:04:53.406401,0,0,0,0,0,0
355,2021-08-19 15:04:46.074668,2021-08-19 15:04:54.316701,0,0,0,0,0,0
356,2021-08-19 15:05:00.647401,2021-08-19 15:05:01.557701,0.005856999999999779,6.3307,6.324843,6.327549,6.329517,6.3307
357,2021-08-19 15:04:54.032240,2021-08-19 15:05:02.468001,0,0,0,0,0,0
358,2021-08-19 15:04:55.298107,2021-08-19 15:05:03.378301,0,0,0,0,0,0
359,2021-08-19 15:05:09.787134,2021-08-19 15:05:10.697434,0.005856999999999779,6.408833,6.402976,6.405682,6.40765,6.408833
360,2021-08-19 15:05:03.132825,2021-08-19 15:05:11.607734,0,0,0,0,0,0
361,2021-08-19 15:05:04.392848,2021-08-19 15:05:12.518034,0,0,0,0,0,0
362,2021-08-19 15:05:18.876497,2021-08-19 15:05:19.786797,0.005857000000000667,6.358463,6.352606,6.355312,6.35728,6.358463
363,2021-08-19 15:05:12.316266,2021-08-19 15:05:20.697097,0,0,0,0,0,0
364,2021-08-19 15:05:13.408711,2021-08-19 15:05:21.607397,0,0,0,0,0,0
365,2021-08-19 15:05:28.262824,2021-08-19 15:05:29.173124,0.005857000000000667,6.655427,6.64957,6.652276,6.654244,6.655427
366,2021-08-19 15:05:21.369092,2021-08-19 15:05:30.083424,0,0,0,0,0,0
367,2021-08-19 15:05:22.519156,2021-08-19 15:05:30.993724,0,0,0,0,0,0
368,2021-08-19 15:05:37.529314,2021-08-19 15:05:38.439614,0.005856999999999779,6.53559,6.529733,6.532439,6.534407,6.53559
369,2021-08-19 15:05:30.418474,2021-08-19 15:05:39.349914,0,0,0,0,0,0
370,2021-08-19 15:05:31.478153,2021-08-19 15:05:40.260214,0,0,0,0,0,0
371,2021-08-19 15:05:46.536744,2021-08-19 15:05:47.447044,0.005856999999999779,6.27653,6.270673,6.273379,6.275347,6.27653
372,2021-08-19 15:05:39.759425,2021-08-19 15:05:48.357344,0,0,0,0,0,0
373,2021-08-19 15:05:42.207473,2021-08-19 15:05:49.267644,0,0,0,0,0,0
374,2021-08-19 15:05:55.545541,2021-08-19 15:05:56.455841,0.005857000000000667,6.277897,6.27204,6.274746,6.276714,6.277897
375,2021-08-19 15:05:48.656991,2021-08-19 15:05:57.366141,0,0,0,0,0,0
376,2021-08-19 15:05:51.207150,2021-08-19 15:05:58.276441,0,0,0,0,0,0
377,2021-08-19 15:06:04.693597,2021-08-19 15:06:05.603897,0.005857000000000667,6.417156,6.411299,6.414005,6.415973,6.417156
378,2021-08-19 15:05:57.625131,2021-08-19 15:06:06.514197,0,0,0,0,0,0
379,2021-08-19 15:06:00.249625,2021-08-19 15:06:07.424497,0,0,0,0,0,0
380,2021-08-19 15:06:13.928352,2021-08-19 15:06:14.838652,0.005856999999999779,6.503855,6.497998,6.500704,6.502672,6.503855
381,2021-08-19 15:06:06.821215,2021-08-19 15:06:15.748952,0,0,0,0,0,0
382,2021-08-19 15:06:09.390974,2021-08-19 15:06:16.659252,0,0,0,0,0,0
383,2021-08-19 15:06:23.306552,2021-08-19 15:06:24.216852,0.005857000000000667,6.6473,6.641443,6.644149,6.646117,6.6473
384,2021-08-19 15:06:15.766498,2021-08-19 15:06:25.127152,0,0,0,0,0,0
385,2021-08-19 15:06:18.496475,2021-08-19 15:06:26.037452,0,0,0,0,0,0
386,2021-08-19 15:06:32.406615,2021-08-19 15:06:33.316915,0.005857000000000667,6.369163,6.363306,6.366012,6.36798,6.369163
387,2021-08-19 15:06:27.220871,2021-08-19 15:06:34.227215,0,0,0,0,0,0
388,2021-08-19 15:06:27.416048,2021-08-19 15:06:35.137515,0,0,0,0,0,0
389,2021-08-19 15:06:41.297754,2021-08-19 15:06:42.208054,0.005856999999999779,6.160239,6.154382,6.157088,6.159056,6.160239
390,2021-08-19 15:06:36.097557,2021-08-19 15:06:43.118354,0,0,0,0,0,0
391,2021-08-19 15:06:36.357415,2021-08-19 15:06:44.028654,0,0,0,0,0,0
392,2021-08-19 15:06:50.935904,2021-08-19 15:06:51.846204,0.005857000000000667,6.90725,6.901393,6.904099,6.906067,6.90725
393,2021-08-19 15:06:44.886725,2021-08-19 15:06:52.756504,0,0,0,0,0,0
394,2021-08-19 15:06:45.225579,2021-08-19 15:06:53.666804,0,0,0,0,0,0
395,2021-08-19 15:07:00.258168,2021-08-19 15:07:01.168468,0.005856999999999779,6.591364,6.585507,6.588213,6.590181,6.591364
396,2021-08-19 15:06:55.846709,2021-08-19 15:07:02.078768,0,0,0,0,0,0
397,2021-08-19 15:06:54.205173,2021-08-19 15:07:02.989068,0,0,0,0,0,0
398,2021-08-19 15:07:09.091541,2021-08-19 15:07:10.001841,0.005856999999999779,6.102473,6.096616,6.099322,6.10129,6.102473
399,2021-08-19 15:07:04.832623,2021-08-19 15:07:10.912141,0,0,0,0,0,0
400,2021-08-19 15:07:03.247127,2021-08-19 15:07:11.822441,0,0,0,0,0,0
401,2021-08-19 15:07:18.132236,2021-08-19 15:07:19.042536,0.005857000000000667,6.309795,6.303938,6.306644,6.308612,6.309795
402,2021-08-19 15:07:13.803810,2021-08-19 15:07:19.952836,0,0,0,0,0,0
403,2021-08-19 15:07:12.290801,2021-08-19 15:07:20.863136,0,0,0,0,0,0
404,2021-08-19 15:07:27.202401,2021-08-19 15:07:28.112701,0.005856999999999779,6.339265,6.333408,6.336114,6.338082,6.339265
405,2021-08-19 15:07:23.630426,2021-08-19 15:07:29.023001,0,0,0,0,0,0
406,2021-08-19 15:07:21.356030,2021-08-19 15:07:29.933301,0,0,0,0,0,0
407,2021-08-19 15:07:36.909416,2021-08-19 15:07:37.819716,0.005856999999999779,6.976115,6.970258,6.972964,6.974932,6.976115
408,2021-08-19 15:07:36.692488,2021-08-19 15:07:38.730016,0,0,0,0,0,0
409,2021-08-19 15:07:30.174074,2021-08-19 15:07:39.640316,0,0,0,0,0,0
410,2021-08-19 15:07:45.705887,2021-08-19 15:07:46.616187,0.005857000000000667,6.065571,6.059714,6.06242,6.064388,6.065571
411,2021-08-19 15:07:45.768326,2021-08-19 15:07:47.526487,0,0,0,0,0,0
412,2021-08-19 15:07:38.962583,2021-08-19 15:07:48.436787,0,0,0,0,0,0
413,2021-08-19 15:07:54.452079,2021-08-19 15:07:55.362379,0.005856999999999779,6.015292,6.009435,6.012141,6.014109,6.015292
414,2021-08-19 15:07:54.582062,2021-08-19 15:07:56.272679,0,0,0,0,0,0
415,2021-08-19 15:07:48.699112,2021-08-19 15:07:57.182979,0,0,0,0,0,0
416,2021-08-19 15:08:03.473425,2021-08-19 15:08:04.383725,0.005856999999999779,6.290446,6.284589,6.287295,6.289263,6.290446
417,2021-08-19 15:08:03.461709,2021-08-19 15:08:05.294025,0,0,0,0,0,0
418,2021-08-19 15:07:57.677761,2021-08-19 15:08:06.204325,0,0,0,0,0,0
419,2021-08-19 15:08:12.375667,2021-08-19 15:08:13.285967,0.005856999999999779,6.171342,6.165485,6.168191,6.170159,6.171342
420,2021-08-19 15:08:12.509824,2021-08-19 15:08:14.196267,0,0,0,0,0,0
421,2021-08-19 15:08:06.577765,2021-08-19 15:08:15.106567,0,0,0,0,0,0
422,2021-08-19 15:08:21.428606,2021-08-19 15:08:22.338906,0.005856999999999779,6.322039,6.316182,6.318888,6.320856,6.322039
423,2021-08-19 15:08:21.326410,2021-08-19 15:08:23.249206,0,0,0,0,0,0
424,2021-08-19 15:08:15.483912,2021-08-19 15:08:24.159506,0,0,0,0,0,0
425,2021-08-19 15:08:30.609760,2021-08-19 15:08:31.520060,0.005856999999999779,6.450254,6.444397,6.447103,6.449071,6.450254
426,2021-08-19 15:08:30.404677,2021-08-19 15:08:32.430360,0,0,0,0,0,0
427,2021-08-19 15:08:24.499327,2021-08-19 15:08:33.340660,0,0,0,0,0,0
428,2021-08-19 15:08:39.779544,2021-08-19 15:08:40.689844,0.005856999999999779,6.438884,6.433027,6.435733,6.437701,6.438884
429,2021-08-19 15:08:43.258687,2021-08-19 15:08:44.168987,0.0,2.568843,2.568843,2.568843,2.568843,2.568843
430,2021-08-19 15:08:33.846016,2021-08-19 15:08:45.079287,0,0,0,0,0,0
431,2021-08-19 15:08:48.679307,2021-08-19 15:08:49.589607,0.005857000000000223,3.60002,3.594163,3.596869,3.598837,3.60002
432,2021-08-19 15:08:52.576180,2021-08-19 15:08:53.486480,0.0,2.986573,2.986573,2.986573,2.986573,2.986573
433,2021-08-19 15:08:42.513234,2021-08-19 15:08:54.396780,0,0,0,0,0,0
434,2021-08-19 15:08:57.677453,2021-08-19 15:08:58.587753,0.005857000000000223,3.280673,3.274816,3.277522,3.27949,3.280673
435,2021-08-19 15:09:01.500326,2021-08-19 15:09:02.410626,0.0,2.912573,2.912573,2.912573,2.912573,2.912573
436,2021-08-19 15:08:54.165230,2021-08-19 15:09:03.320926,0,0,0,0,0,0
437,2021-08-19 15:09:06.483907,2021-08-19 15:09:07.394207,0.005856999999999779,3.162981,3.157124,3.15983,3.161798,3.162981
438,2021-08-19 15:09:10.409605,2021-08-19 15:09:11.319905,0.0,3.015398,3.015398,3.015398,3.015398,3.015398
439,2021-08-19 15:09:03.472718,2021-08-19 15:09:12.230205,0,0,0,0,0,0
440,2021-08-19 15:09:15.489001,2021-08-19 15:09:16.399301,0.005856999999999779,3.258796,3.252939,3.255645,3.257613,3.258796
441,2021-08-19 15:09:19.800024,2021-08-19 15:09:20.710324,0.0,3.400723,3.400723,3.400723,3.400723,3.400723
442,2021-08-19 15:09:12.615977,2021-08-19 15:09:21.620624,0,0,0,0,0,0
443,2021-08-19 15:09:27.454894,2021-08-19 15:09:28.365194,0.005856999999999779,5.83427,5.828413,5.831119,5.833087,5.83427
444,2021-08-19 15:09:28.785318,2021-08-19 15:09:29.695618,0.0,0.420124,0.420124,0.420124,0.420124,0.420124
445,2021-08-19 15:09:21.712438,2021-08-19 15:09:30.605918,0,0,0,0,0,0
446,2021-08-19 15:09:36.304289,2021-08-19 15:09:37.214589,0.005856999999999779,5.698371,5.692514,5.69522,5.697188,5.698371
447,2021-08-19 15:09:37.723101,2021-08-19 15:09:38.633401,0.0,0.508512,0.508512,0.508512,0.508512,0.508512
448,2021-08-19 15:09:30.472378,2021-08-19 15:09:39.543701,0,0,0,0,0,0
449,2021-08-19 15:09:45.413781,2021-08-19 15:09:46.324081,0.005856999999999779,5.87008,5.864223,5.866929,5.868897,5.87008
450,2021-08-19 15:09:46.837555,2021-08-19 15:09:47.747855,0.0,0.513474,0.513474,0.513474,0.513474,0.513474
451,2021-08-19 15:09:39.870538,2021-08-19 15:09:48.658155,0,0,0,0,0,0
452,2021-08-19 15:09:55.328200,2021-08-19 15:09:56.238500,0.005856999999999779,6.670045,6.664188,6.666894,6.668862,6.670045
453,2021-08-19 15:09:56.043988,2021-08-19 15:09:57.148800,0,0,0,0,0,0
454,2021-08-19 15:09:49.078263,2021-08-19 15:09:58.059100,0,0,0,0,0,0
455,2021-08-19 15:10:04.262104,2021-08-19 15:10:05.172404,0.005856999999999779,6.203004,6.197147,6.199853,6.201821,6.203004
456,2021-08-19 15:10:05.188807,2021-08-19 15:10:06.099107,0.0,0.016403,0.016403,0.016403,0.016403,0.016403
457,2021-08-19 15:09:58.158974,2021-08-19 15:10:07.009407,0,0,0,0,0,0
458,2021-08-19 15:10:13.367309,2021-08-19 15:10:14.277609,0.005856999999999779,6.357902,6.352045,6.354751,6.356719,6.357902
459,2021-08-19 15:10:14.359131,2021-08-19 15:10:15.269431,0.0,0.081522,0.081522,0.081522,0.081522,0.081522
460,2021-08-19 15:10:07.122712,2021-08-19 15:10:16.179731,0,0,0,0,0,0
461,2021-08-19 15:10:23.338026,2021-08-19 15:10:24.248326,0.005856999999999779,7.158295,7.152438,7.155144,7.157112,7.158295
462,2021-08-19 15:10:23.255795,2021-08-19 15:10:25.158626,0,0,0,0,0,0
463,2021-08-19 15:10:16.062790,2021-08-19 15:10:26.068926,0,0,0,0,0,0
464,2021-08-19 15:10:35.476715,2021-08-19 15:10:36.387015,0.005856999999998891,9.407789,9.401932,9.404638,9.406606,9.407789
465,2021-08-19 15:10:32.614047,2021-08-19 15:10:37.297315,0,0,0,0,0,0
466,2021-08-19 15:10:25.126503,2021-08-19 15:10:38.207615,0,0,0,0,0,0
467,2021-08-19 15:10:44.442563,2021-08-19 15:10:45.352863,0.005856999999999779,6.234948,6.229091,6.231797,6.233765,6.234948
468,2021-08-19 15:10:41.465930,2021-08-19 15:10:46.263163,0,0,0,0,0,0
469,2021-08-19 15:10:37.314193,2021-08-19 15:10:47.173463,0,0,0,0,0,0
470,2021-08-19 15:10:53.522060,2021-08-19 15:10:54.432360,0.005856999999999779,6.348597,6.34274,6.345446,6.347414,6.348597
471,2021-08-19 15:10:50.441485,2021-08-19 15:10:55.342660,0,0,0,0,0,0
472,2021-08-19 15:10:47.401719,2021-08-19 15:10:56.252960,0,0,0,0,0,0
473,2021-08-19 15:11:02.557622,2021-08-19 15:11:03.467922,0.005857000000000667,6.304662,6.298805,6.301511,6.303479,6.304662
474,2021-08-19 15:10:59.440134,2021-08-19 15:11:04.378222,0,0,0,0,0,0
475,2021-08-19 15:10:56.478030,2021-08-19 15:11:05.288522,0,0,0,0,0,0
476,2021-08-19 15:11:11.575498,2021-08-19 15:11:12.485798,0.005856999999999779,6.286976,6.281119,6.283825,6.285793,6.286976
477,2021-08-19 15:11:08.570598,2021-08-19 15:11:13.396098,0,0,0,0,0,0
478,2021-08-19 15:11:05.772506,2021-08-19 15:11:14.306398,0,0,0,0,0,0
479,2021-08-19 15:11:21.088835,2021-08-19 15:11:21.999135,0.005856999999999779,6.782437,6.77658,6.779286,6.781254,6.782437
480,2021-08-19 15:11:23.153814,2021-08-19 15:11:24.064114,0.0,1.154679,1.154679,1.154679,1.154679,1.154679
481,2021-08-19 15:11:14.704588,2021-08-19 15:11:24.974414,0,0,0,0,0,0
482,2021-08-19 15:11:30.425795,2021-08-19 15:11:31.336095,0.005856999999999779,5.451381,5.445524,5.44823,5.450198,5.451381
483,2021-08-19 15:11:31.838509,2021-08-19 15:11:32.748809,0.0,0.502414,0.502414,0.502414,0.502414,0.502414
484,2021-08-19 15:11:23.472582,2021-08-19 15:11:33.659109,0,0,0,0,0,0
485,2021-08-19 15:11:38.730056,2021-08-19 15:11:39.640356,0.005857000000000667,5.070947,5.06509,5.067796,5.069764,5.070947
486,2021-08-19 15:11:40.317512,2021-08-19 15:11:41.227812,0.0,0.677156,0.677156,0.677156,0.677156,0.677156
487,2021-08-19 15:11:33.799585,2021-08-19 15:11:42.138112,0,0,0,0,0,0
488,2021-08-19 15:11:47.646635,2021-08-19 15:11:48.556935,0.005857000000000667,5.508523,5.502666,5.505372,5.50734,5.508523
489,2021-08-19 15:11:49.496547,2021-08-19 15:11:50.406847,0.0,0.939612,0.939612,0.939612,0.939612,0.939612
490,2021-08-19 15:11:42.893521,2021-08-19 15:11:51.317147,0,0,0,0,0,0
491,2021-08-19 15:11:56.839603,2021-08-19 15:11:57.749903,0.005856999999999779,5.522456,5.516599,5.519305,5.521273,5.522456
492,2021-08-19 15:11:58.487222,2021-08-19 15:11:59.397522,0.0,0.737319,0.737319,0.737319,0.737319,0.737319
493,2021-08-19 15:11:51.910674,2021-08-19 15:12:00.307822,0,0,0,0,0,0
494,2021-08-19 15:12:06.072664,2021-08-19 15:12:06.982964,0.005856999999999779,5.764842,5.758985,5.761691,5.763659,5.764842
495,2021-08-19 15:12:09.446797,2021-08-19 15:12:10.357097,0.0,2.463833,2.463833,2.463833,2.463833,2.463833
496,2021-08-19 15:12:00.873525,2021-08-19 15:12:11.267397,0,0,0,0,0,0
497,2021-08-19 15:12:15.012355,2021-08-19 15:12:15.922655,0.005857000000000223,3.744958,3.739101,3.741807,3.743775,3.744958
498,2021-08-19 15:12:18.475972,2021-08-19 15:12:19.386272,0.0,2.553317,2.553317,2.553317,2.553317,2.553317
499,2021-08-19 15:12:10.090785,2021-08-19 15:12:20.296572,0,0,0,0,0,0
500,2021-08-19 15:12:23.979618,2021-08-19 15:12:24.889918,0.005857000000000223,3.683046,3.677189,3.679895,3.681863,3.683046
501,2021-08-19 15:12:27.656720,2021-08-19 15:12:28.567020,0.0,2.766802,2.766802,2.766802,2.766802,2.766802
