,Epoch,Index number,Iteration time (sec),Training Stall time (sec)_gpu0,Training Stall time (sec)_gpu1,Training Stall time (sec)_gpu2,Training Stall time (sec)_gpu3,Training stall time (sec),Delay time (sec),Batch fetch time diff (sec),Batch fetch start time diff (sec)
133,2,133,7.291098,6.374941,6.377647,6.379615,6.380798,6.380798,0.005857000000000667,0.005857,0.005857
134,2,134,0.9103,0,0,0,0,0,0,0.0,0.0
135,2,135,0.9103,0,0,0,0,0,0,0.005843,0.005843
136,2,136,8.06555,7.149393,7.152099,7.154067,7.15525,7.15525,0.005856999999999779,0.005857,0.005857
137,2,137,0.9103,0,0,0,0,0,0,0.0,0.0
138,2,138,0.9103,0,0,0,0,0,0,0.005843,0.005843
139,2,139,7.062619,6.146462,6.149168,6.151136,6.152319,6.152319,0.005857000000000667,0.005857,0.005857
140,2,140,0.9103,0,0,0,0,0,0,0.0,0.0
141,2,141,0.9103,0,0,0,0,0,0,0.005843,0.005843
142,2,142,7.397079,6.480922,6.483628,6.485596,6.486779,6.486779,0.005857000000000667,0.005857,0.005857
143,2,143,0.9103,0,0,0,0,0,0,0.0,0.0
144,2,144,0.9103,0,0,0,0,0,0,0.005843,0.005843
145,2,145,7.121481,6.205324,6.20803,6.209998,6.211181,6.211181,0.005856999999999779,0.005857,0.005857
146,2,146,0.9103,0,0,0,0,0,0,0.0,0.0
147,2,147,0.9103,0,0,0,0,0,0,0.005843,0.005843
148,2,148,7.112712,6.196555,6.199261,6.201229,6.202412,6.202412,0.005856999999999779,0.005857,0.005857
149,2,149,0.9103,0,0,0,0,0,0,0.0,0.0
150,2,150,0.9103,0,0,0,0,0,0,0.005843,0.005843
151,2,151,7.106105,6.189948,6.192654,6.194622,6.195805,6.195805,0.005856999999999779,0.005857,0.005857
152,2,152,0.9103,0,0,0,0,0,0,0.0,0.0
153,2,153,0.9103,0,0,0,0,0,0,0.005843,0.005843
154,2,154,7.287644,6.371487,6.374193,6.376161,6.377344,6.377344,0.005856999999999779,0.005857,0.005857
155,2,155,0.9103,0,0,0,0,0,0,0.0,0.0
156,2,156,0.9103,0,0,0,0,0,0,0.005843,0.005843
157,2,157,7.143,6.226843,6.229549,6.231517,6.2327,6.2327,0.005857000000000667,0.005857,0.005857
158,2,158,0.9103,0,0,0,0,0,0,0.0,0.0
159,2,159,0.9103,0,0,0,0,0,0,0.005843,0.005843
160,2,160,7.436083,6.519926,6.522632,6.5246,6.525783,6.525783,0.005856999999999779,0.005857,0.005857
161,2,161,0.9103,0,0,0,0,0,0,0.0,0.0
162,2,162,0.9103,0,0,0,0,0,0,0.005843,0.005843
163,2,163,7.266698,6.350541,6.353247,6.355215,6.356398,6.356398,0.005857000000000667,0.005857,0.005857
