,Slowest end time,Training time,Training end time,Delay time (sec),Training stall time (sec),Training start time_gpu0,Training start time_gpu1,Training start time_gpu2,Training start time_gpu3,Pure training_gpu0,Pure training_gpu1,Pure training_gpu2,Pure training_gpu3,Training Stall time (sec)_gpu0,Training Stall time (sec)_gpu1,Training Stall time (sec)_gpu2,Training Stall time (sec)_gpu3
11,2021-09-01 19:49:21.686086837,0.896184,2021-09-01 19:49:23.303282000,4.000000000000001e-06,6e-06,2021-09-01 19:49:22.525215000,2021-09-01 19:49:23.296919000,2021-09-01 19:49:23.298538000,2021-09-01 19:49:23.303282000,0.8960300000000001,0.89536,0.895016,0.896178,2e-06,2e-06,6e-06,3e-06
12,2021-09-01 19:49:23.508190114,0.869898,2021-09-01 19:49:26.044550000,0.0,2e-06,2021-09-01 19:49:24.191672000,2021-09-01 19:49:24.946003000,2021-09-01 19:49:26.044550000,2021-09-01 19:49:24.197968000,0.8687419999999999,0.8696219999999999,0.869896,0.868768,2e-06,2e-06,2e-06,2e-06
13,2021-09-01 19:49:30.612630112,4.912558773000001,2021-09-01 19:49:31.924663004,0.014814152000000469,4.038480773,2021-09-01 19:49:30.810964000,2021-09-01 19:49:31.924663000,2021-09-01 19:49:30.284795000,2021-09-01 19:49:30.922573000,0.8738710000000003,0.8736430000000004,0.8740780000000008,0.873564,4.028994368,4.023666620999999,4.0279555,4.038480773
14,2021-09-01 19:49:30.270669479,0.8966240000000001,2021-09-01 19:49:32.522051000,3.0000000000000005e-06,5e-06,2021-09-01 19:49:31.401221000,2021-09-01 19:49:32.516163000,2021-09-01 19:49:32.517228000,2021-09-01 19:49:32.522051000,0.896619,0.896603,0.895174,0.8963620000000001,2e-06,2e-06,5e-06,2e-06
15,2021-09-01 19:49:32.354670676,0.8733149999999998,2021-09-01 19:49:34.598087000,4.000000000000001e-06,6e-06,2021-09-01 19:49:33.412654000,2021-09-01 19:49:33.470160000,2021-09-01 19:49:34.598087000,2021-09-01 19:49:33.418057000,0.8717010000000001,0.871883,0.8733089999999999,0.87222,6e-06,2e-06,2e-06,2e-06
16,2021-09-01 19:49:39.449145269,5.19187182,2021-09-01 19:49:40.658461005,0.032822184000000476,4.31513582,2021-09-01 19:49:39.642575000,2021-09-01 19:49:40.658461000,2021-09-01 19:49:38.995587000,2021-09-01 19:49:39.580182000,0.8764969999999996,0.8762919999999994,0.8767360000000002,0.876188,4.31513582,4.313011546,4.282313636,4.297608500000001
17,2021-09-01 19:49:39.274912456,0.8970520000000001,2021-09-01 19:49:41.257116000,3.0000000000000005e-06,5e-06,2021-09-01 19:49:40.247843000,2021-09-01 19:49:41.248914000,2021-09-01 19:49:41.251774000,2021-09-01 19:49:41.257116000,0.897047,0.8969140000000001,0.895448,0.896552,2e-06,2e-06,5e-06,3e-06
18,2021-09-01 19:49:41.354861595,0.8730899999999999,2021-09-01 19:49:43.555810000,4.000000000000001e-06,6e-06,2021-09-01 19:49:42.146432000,2021-09-01 19:49:42.311437000,2021-09-01 19:49:43.555810000,2021-09-01 19:49:42.155279000,0.871365,0.87165,0.873084,0.872091,6e-06,2e-06,2e-06,2e-06
19,2021-09-01 19:49:48.424606155,5.290538301,2021-09-01 19:49:49.586711005,0.09134126200000026,4.406986301,2021-09-01 19:49:48.856528000,2021-09-01 19:49:49.586711000,2021-09-01 19:49:48.204959000,2021-09-01 19:49:48.519435000,0.8832019999999998,0.8830020000000003,0.8835519999999999,0.882987,4.406986301,4.326177549,4.315645039,4.3337845
20,2021-09-01 19:49:48.055438024,0.897796,2021-09-01 19:49:50.191256000,4.000000000000001e-06,6e-06,2021-09-01 19:49:49.446533000,2021-09-01 19:49:50.180099000,2021-09-01 19:49:50.183186000,2021-09-01 19:49:50.191256000,0.8977900000000001,0.8976700000000001,0.896235,0.8973070000000001,2e-06,2e-06,6e-06,2e-06
21,2021-09-01 19:49:50.153879826,0.868541,2021-09-01 19:49:52.308534000,3.0000000000000005e-06,5e-06,2021-09-01 19:49:51.082509000,2021-09-01 19:49:51.083831000,2021-09-01 19:49:52.308534000,2021-09-01 19:49:51.089203000,0.8668640000000001,0.8671390000000001,0.868536,0.867515,5e-06,2e-06,2e-06,2e-06
22,2021-09-01 19:49:57.375332047,5.478339689,2021-09-01 19:49:58.657880005,0.07679418900000012,4.599424689,2021-09-01 19:49:57.863179000,2021-09-01 19:49:58.657880000,2021-09-01 19:49:57.007394000,2021-09-01 19:49:57.474491000,0.8786079999999998,0.8783719999999997,0.8789150000000001,0.878361,4.539242402,4.525938582,4.5226305,4.599424689
23,2021-09-01 19:49:56.952883756,0.8955210000000001,2021-09-01 19:49:59.258911000,3.0000000000000005e-06,5e-06,2021-09-01 19:49:58.453002000,2021-09-01 19:49:59.251429000,2021-09-01 19:49:59.253403000,2021-09-01 19:49:59.258911000,0.8955160000000001,0.895464,0.894001,0.894997,2e-06,2e-06,5e-06,2e-06
24,2021-09-01 19:49:58.987573705,0.870055,2021-09-01 19:50:01.166543000,4.000000000000001e-06,6e-06,2021-09-01 19:50:00.147098000,2021-09-01 19:50:00.147239000,2021-09-01 19:50:01.166543000,2021-09-01 19:50:00.153722000,0.868493,0.868727,0.8700490000000001,0.8691470000000001,6e-06,2e-06,2e-06,2e-06
25,2021-09-01 19:50:06.476682892,5.755737497999999,2021-09-01 19:50:07.646149005,0.12344749799999999,4.881242498,2021-09-01 19:50:07.299432000,2021-09-01 19:50:07.646149000,2021-09-01 19:50:05.963728000,2021-09-01 19:50:06.715361000,0.8741619999999992,0.8737199999999996,0.8744949999999996,0.8738999999999999,4.881242498,4.760978212,4.757795,4.798091819000001
26,2021-09-01 19:50:05.888523357,0.896946,2021-09-01 19:50:08.245021000,4.000000000000001e-06,6e-06,2021-09-01 19:50:07.889671000,2021-09-01 19:50:08.239507000,2021-09-01 19:50:08.242755000,2021-09-01 19:50:08.245021000,0.8968060000000001,0.8969400000000001,0.895263,0.8963890000000001,2e-06,2e-06,6e-06,2e-06
27,2021-09-01 19:50:07.725441219,0.871772,2021-09-01 19:50:10.045665000,4.000000000000001e-06,6e-06,2021-09-01 19:50:09.134741000,2021-09-01 19:50:09.133944000,2021-09-01 19:50:10.045665000,2021-09-01 19:50:09.139785000,0.870099,0.870369,0.871766,0.8707860000000001,6e-06,2e-06,2e-06,2e-06
28,2021-09-01 19:50:15.213531461,5.670338,2021-09-01 19:50:16.411543005,0.1685040950000003,4.790403,2021-09-01 19:50:16.117025000,2021-09-01 19:50:16.411543000,2021-09-01 19:50:14.867327000,2021-09-01 19:50:15.591714000,0.8795909999999996,0.879353,0.8799349999999997,0.8793099999999994,4.621898905,4.641420869,4.790403,4.641429411000001
29,2021-09-01 19:50:14.647243997,0.895392,2021-09-01 19:50:17.012506000,4.000000000000001e-06,6e-06,2021-09-01 19:50:16.710109000,2021-09-01 19:50:17.003435000,2021-09-01 19:50:17.007850000,2021-09-01 19:50:17.012506000,0.8953650000000001,0.895386,0.893785,0.8949560000000001,2e-06,2e-06,6e-06,3e-06
30,2021-09-01 19:50:16.644013487,0.872255,2021-09-01 19:50:18.839711000,4.000000000000001e-06,6e-06,2021-09-01 19:50:17.901391000,2021-09-01 19:50:17.905090000,2021-09-01 19:50:18.839711000,2021-09-01 19:50:17.909709000,0.8706020000000001,0.870755,0.872249,0.8712139999999999,6e-06,2e-06,2e-06,2e-06
31,2021-09-01 19:50:24.082917225,5.621125245,2021-09-01 19:50:25.269032005,0.020440245000000523,4.7462302450000005,2021-09-01 19:50:25.140503000,2021-09-01 19:50:25.269032000,2021-09-01 19:50:23.639315000,2021-09-01 19:50:24.489411000,0.8745499999999993,0.8743279999999993,0.8748949999999995,0.8742649999999994,4.7462302450000005,4.72579,4.740250361,4.731999922
32,2021-09-01 19:50:23.440101960,0.896693,2021-09-01 19:50:25.868869000,3.0000000000000005e-06,5e-06,2021-09-01 19:50:25.732706000,2021-09-01 19:50:25.863541000,2021-09-01 19:50:25.863734000,2021-09-01 19:50:25.868869000,0.8966879999999999,0.896625,0.8950589999999999,0.896204,2e-06,2e-06,5e-06,2e-06
33,2021-09-01 19:50:25.346503403,0.8687309999999999,2021-09-01 19:50:27.497432000,4.000000000000001e-06,6e-06,2021-09-01 19:50:26.755656000,2021-09-01 19:50:26.757190000,2021-09-01 19:50:27.497432000,2021-09-01 19:50:26.762570000,0.8667389999999999,0.8670519999999999,0.868725,0.8675409999999999,6e-06,2e-06,2e-06,2e-06
34,2021-09-01 19:50:32.724145122,5.6122227989999995,2021-09-01 19:50:34.008613005,0.010484298999999808,4.732629799,2021-09-01 19:50:33.944934000,2021-09-01 19:50:34.008613000,2021-09-01 19:50:32.267179000,2021-09-01 19:50:33.167758000,0.8795929999999998,0.8792100000000005,0.8794750000000002,0.8790950000000004,4.731991808,4.732629799,4.7221455,4.730587211
35,2021-09-01 19:50:32.334641694,0.8969860000000001,2021-09-01 19:50:34.610323000,1.0000000000000002e-06,3e-06,2021-09-01 19:50:34.537315000,2021-09-01 19:50:34.602841000,2021-09-01 19:50:34.603177000,2021-09-01 19:50:34.610323000,0.8967670000000001,0.8969830000000001,0.8954850000000001,0.8966310000000001,2e-06,3e-06,2e-06,3e-06
36,2021-09-01 19:50:33.979275172,0.874201,2021-09-01 19:50:36.276228000,0.0,2e-06,2021-09-01 19:50:35.777173000,2021-09-01 19:50:35.502384000,2021-09-01 19:50:36.276228000,2021-09-01 19:50:35.507236000,0.8728790000000001,0.8729129999999999,0.8741990000000001,0.873171,2e-06,2e-06,2e-06,2e-06
37,2021-09-01 19:50:41.593077345,5.714546632000001,2021-09-01 19:50:43.032579005,0.038492632000000526,4.822056632000001,2021-09-01 19:50:43.027832000,2021-09-01 19:50:43.032579000,2021-09-01 19:50:41.150581000,2021-09-01 19:50:41.963279000,0.8921660000000005,0.8918270000000001,0.8924900000000004,0.8919119999999996,4.822056632000001,4.820844426,4.801207324,4.783564
38,2021-09-01 19:50:41.385825613,0.894522,2021-09-01 19:50:43.649095000,0.0,2e-06,2021-09-01 19:50:43.642254000,2021-09-01 19:50:43.641843000,2021-09-01 19:50:43.645982000,2021-09-01 19:50:43.649095000,0.8931640000000001,0.8944660000000001,0.8935960000000001,0.8945200000000001,2e-06,2e-06,2e-06,2e-06
39,2021-09-01 19:50:43.970498528,0.875001,2021-09-01 19:50:45.176880000,1.0000000000000002e-06,3e-06,2021-09-01 19:50:44.914753000,2021-09-01 19:50:44.535929000,2021-09-01 19:50:45.176880000,2021-09-01 19:50:44.541576000,0.874998,0.8739899999999999,0.8747569999999999,0.873925,2e-06,3e-06,2e-06,3e-06
40,2021-09-01 19:50:50.748175405,5.996212384000001,2021-09-01 19:50:52.181294005,0.05460894100000058,5.119533384,2021-09-01 19:50:52.106709000,2021-09-01 19:50:52.181294000,2021-09-01 19:50:50.376206000,2021-09-01 19:50:50.994513000,0.8762480000000004,0.8760380000000003,0.8766790000000002,0.8760940000000002,5.064924443,5.119533384,5.0837189490000005,5.0686885
41,2021-09-01 19:50:50.161334009,0.895078,2021-09-01 19:50:52.780609000,1.0000000000000002e-06,3e-06,2021-09-01 19:50:52.701349000,2021-09-01 19:50:52.775355000,2021-09-01 19:50:52.775474000,2021-09-01 19:50:52.780609000,0.8950750000000001,0.8949290000000001,0.894897,0.894868,2e-06,3e-06,2e-06,3e-06
42,2021-09-01 19:50:52.552877190,0.895888,2021-09-01 19:50:53.904080000,0.0,2e-06,2021-09-01 19:50:53.833542000,2021-09-01 19:50:53.671320000,2021-09-01 19:50:53.904080000,2021-09-01 19:50:53.675989000,0.89558,0.8958860000000001,0.895675,0.895872,2e-06,2e-06,2e-06,2e-06
43,2021-09-01 19:50:59.613038429,6.0214959100000005,2021-09-01 19:51:00.977402006,0.046689719999999824,5.146362910000001,2021-09-01 19:51:00.890004000,2021-09-01 19:51:00.977402000,2021-09-01 19:50:59.187969000,2021-09-01 19:50:59.719465000,0.8747049999999996,0.8743869999999996,0.8751329999999999,0.8744839999999998,5.146362910000001,5.1427831390000005,5.099673190000001,5.125786
44,2021-09-01 19:50:59.010769008,0.896452,2021-09-01 19:51:01.574661000,1.0000000000000002e-06,3e-06,2021-09-01 19:51:01.479912000,2021-09-01 19:51:01.573693000,2021-09-01 19:51:01.570918000,2021-09-01 19:51:01.574661000,0.8948670000000001,0.8951380000000001,0.896449,0.896424,2e-06,2e-06,2e-06,3e-06
45,2021-09-01 19:51:01.401994672,0.8688189999999999,2021-09-01 19:51:03.072462000,0.0,2e-06,2021-09-01 19:51:03.072462000,2021-09-01 19:51:02.871034000,2021-09-01 19:51:02.704284000,2021-09-01 19:51:02.470928000,0.8687959999999999,0.868817,0.8672659999999999,0.8674089999999999,2e-06,2e-06,2e-06,2e-06
46,2021-09-01 19:51:08.683721973,5.975245999999999,2021-09-01 19:51:10.209125005,0.008586169999999171,5.103895,2021-09-01 19:51:10.209125000,2021-09-01 19:51:09.974190000,2021-09-01 19:51:08.156498000,2021-09-01 19:51:09.009872000,0.8710399999999998,0.8707159999999998,0.8713509999999998,0.8707419999999999,5.1012358,5.0953088300000005,5.103895,5.099918997
47,2021-09-01 19:51:07.994620402,0.897827,2021-09-01 19:51:10.803728000,0.0,2e-06,2021-09-01 19:51:10.800485000,2021-09-01 19:51:10.796446000,2021-09-01 19:51:10.799784000,2021-09-01 19:51:10.803728000,0.896279,0.897467,0.8978250000000001,0.8977860000000001,2e-06,2e-06,2e-06,2e-06
48,2021-09-01 19:51:10.570382285,0.8726809999999999,2021-09-01 19:51:12.098191000,0.0,2e-06,2021-09-01 19:51:12.098191000,2021-09-01 19:51:11.692976000,2021-09-01 19:51:11.696358000,2021-09-01 19:51:11.699692000,0.872679,0.8717159999999999,0.8712009999999999,0.871329,2e-06,2e-06,2e-06,2e-06
49,2021-09-01 19:51:17.511470680,5.799704034,2021-09-01 19:51:19.546078005,0.017617034000000587,4.925522034,2021-09-01 19:51:19.546078000,2021-09-01 19:51:18.829214000,2021-09-01 19:51:16.994934000,2021-09-01 19:51:17.711629000,0.8739910000000002,0.8736259999999998,0.8741820000000002,0.8735930000000005,4.915309263,4.925522034,4.908495148,4.9079049999999995
50,2021-09-01 19:51:16.746390998,0.898443,2021-09-01 19:51:20.142830000,0.0,2e-06,2021-09-01 19:51:20.137133000,2021-09-01 19:51:20.133036000,2021-09-01 19:51:20.136451000,2021-09-01 19:51:20.142830000,0.8982340000000001,0.8983260000000001,0.898393,0.898441,2e-06,2e-06,2e-06,2e-06
51,2021-09-01 19:51:19.479524398,0.897479,2021-09-01 19:51:21.040908000,1.0000000000000002e-06,3e-06,2021-09-01 19:51:21.032908000,2021-09-01 19:51:21.031271000,2021-09-01 19:51:21.036610000,2021-09-01 19:51:21.040908000,0.8972380000000001,0.897476,0.8972800000000001,0.897382,2e-06,2e-06,2e-06,3e-06
52,2021-09-01 19:51:26.829018456,5.879084913,2021-09-01 19:51:28.522308005,0.03315845000000017,5.0063199130000005,2021-09-01 19:51:28.522308000,2021-09-01 19:51:27.764225000,2021-09-01 19:51:25.914257000,2021-09-01 19:51:27.152154000,0.8723669999999997,0.8720409999999994,0.8727649999999993,0.8721199999999998,5.0063199130000005,4.987296235,4.9736115,4.973161463
53,2021-09-01 19:51:25.437143353,0.894327,2021-09-01 19:51:29.117820000,1.0000000000000002e-06,3e-06,2021-09-01 19:51:29.112655000,2021-09-01 19:51:29.110233000,2021-09-01 19:51:29.115037000,2021-09-01 19:51:29.117820000,0.894294,0.894324,0.89429,0.894282,2e-06,3e-06,2e-06,2e-06
54,2021-09-01 19:51:28.175445761,0.892568,2021-09-01 19:51:30.012239000,4.000000000000001e-06,6e-06,2021-09-01 19:51:30.007137000,2021-09-01 19:51:30.007555000,2021-09-01 19:51:30.010929000,2021-09-01 19:51:30.012239000,0.892328,0.8925620000000001,0.89239,0.892561,2e-06,2e-06,6e-06,2e-06
55,2021-09-01 19:51:35.422940124,5.473078929,2021-09-01 19:51:37.363473005,0.043942954000000256,4.599651929,2021-09-01 19:51:37.363473000,2021-09-01 19:51:36.279245000,2021-09-01 19:51:34.507238000,2021-09-01 19:51:37.173155000,0.8731330000000002,0.8727679999999998,0.8734269999999995,0.8728059999999997,4.599651929,4.5565185,4.555708975,4.570226075
56,2021-09-01 19:51:34.229461028,0.896578,2021-09-01 19:51:37.957557000,1.0000000000000002e-06,3e-06,2021-09-01 19:51:37.953634000,2021-09-01 19:51:37.951574000,2021-09-01 19:51:37.955542000,2021-09-01 19:51:37.957557000,0.8965650000000001,0.896575,0.896567,0.896556,2e-06,2e-06,2e-06,3e-06
57,2021-09-01 19:51:37.131182616,0.895268,2021-09-01 19:51:38.855176000,4.000000000000001e-06,6e-06,2021-09-01 19:51:38.849492000,2021-09-01 19:51:38.850395000,2021-09-01 19:51:38.855176000,2021-09-01 19:51:38.854609000,0.8948600000000001,0.89524,0.8952190000000001,0.895262,2e-06,2e-06,6e-06,3e-06
58,2021-09-01 19:51:44.529340567,5.696743000000001,2021-09-01 19:51:46.525725005,0.02249690900000001,4.82657,2021-09-01 19:51:46.525725000,2021-09-01 19:51:45.194210000,2021-09-01 19:51:43.441684000,2021-09-01 19:51:46.136916000,0.8701730000000003,0.8698249999999996,0.8701129999999999,0.8697150000000002,4.823564457,4.804073091,4.82657,4.825517499
59,2021-09-01 19:51:43.259416098,0.8972289999999999,2021-09-01 19:51:47.120978000,0.0,2e-06,2021-09-01 19:51:47.114743000,2021-09-01 19:51:47.120978000,2021-09-01 19:51:47.118231000,2021-09-01 19:51:47.118054000,0.8971830000000001,0.897139,0.897227,0.8970980000000001,2e-06,2e-06,2e-06,2e-06
60,2021-09-01 19:51:46.093117183,0.895048,2021-09-01 19:51:48.015250000,0.0,2e-06,2021-09-01 19:51:48.004924000,2021-09-01 19:51:48.010629000,2021-09-01 19:51:48.012117000,2021-09-01 19:51:48.015250000,0.894753,0.895031,0.8949090000000001,0.895046,2e-06,2e-06,2e-06,2e-06
61,2021-09-01 19:51:53.581418432,5.634016405,2021-09-01 19:51:56.172035005,0.054362404999999114,4.760119404999999,2021-09-01 19:51:56.172035000,2021-09-01 19:51:54.348651000,2021-09-01 19:51:52.345322000,2021-09-01 19:51:55.217882000,0.8735650000000001,0.8732329999999999,0.8738970000000004,0.8732990000000003,4.760119404999999,4.71684486,4.705757,4.709939213
62,2021-09-01 19:51:52.407804574,0.896636,2021-09-01 19:51:56.767991000,0.0,2e-06,2021-09-01 19:51:56.765817000,2021-09-01 19:51:56.758925000,2021-09-01 19:51:56.762871000,2021-09-01 19:51:56.767991000,0.8965650000000001,0.896579,0.896634,0.896594,2e-06,2e-06,2e-06,2e-06
63,2021-09-01 19:51:55.009412502,0.894729,2021-09-01 19:51:57.664633000,0.0,2e-06,2021-09-01 19:51:57.659080000,2021-09-01 19:51:57.657695000,2021-09-01 19:51:57.660248000,2021-09-01 19:51:57.664633000,0.8944930000000001,0.894727,0.894502,0.894644,2e-06,2e-06,2e-06,2e-06
64,2021-09-01 19:52:02.853790248,5.2531304400000005,2021-09-01 19:52:05.436851005,0.03954519500000053,4.38175744,2021-09-01 19:52:05.436851000,2021-09-01 19:52:03.603968000,2021-09-01 19:52:01.521195000,2021-09-01 19:52:04.184542000,0.8708840000000002,0.8707159999999998,0.8713730000000002,0.8707099999999999,4.351506827,4.38175744,4.342212245,4.3802005
65,2021-09-01 19:52:01.515897045,0.896107,2021-09-01 19:52:06.030334000,1.0000000000000002e-06,3e-06,2021-09-01 19:52:06.023427000,2021-09-01 19:52:06.024906000,2021-09-01 19:52:06.030334000,2021-09-01 19:52:06.028753000,0.89583,0.895896,0.896104,0.8959360000000001,2e-06,3e-06,2e-06,2e-06
66,2021-09-01 19:52:03.884492346,0.892044,2021-09-01 19:52:06.926953000,0.0,2e-06,2021-09-01 19:52:06.917344000,2021-09-01 19:52:06.921592000,2021-09-01 19:52:06.926953000,2021-09-01 19:52:06.924560000,0.891977,0.892042,0.891652,0.891973,2e-06,2e-06,2e-06,2e-06
67,2021-09-01 19:52:12.146437062,5.310497,2021-09-01 19:52:14.798416005,0.06717333799999992,4.433464,2021-09-01 19:52:14.798416000,2021-09-01 19:52:12.773083000,2021-09-01 19:52:10.586530000,2021-09-01 19:52:13.225029000,0.8766759999999998,0.8763420000000002,0.877033,0.8764419999999999,4.424831863,4.420625319,4.366290662,4.433464
68,2021-09-01 19:52:10.161838065,0.8960130000000001,2021-09-01 19:52:15.396933000,1.0000000000000002e-06,3e-06,2021-09-01 19:52:15.385137000,2021-09-01 19:52:15.388076000,2021-09-01 19:52:15.391194000,2021-09-01 19:52:15.396933000,0.8960100000000001,0.89595,0.8959520000000001,0.8959330000000001,2e-06,3e-06,2e-06,2e-06
69,2021-09-01 19:52:12.934397975,0.896131,2021-09-01 19:52:16.294047000,0.0,2e-06,2021-09-01 19:52:16.288428000,2021-09-01 19:52:16.289368000,2021-09-01 19:52:16.292800000,2021-09-01 19:52:16.294047000,0.895841,0.8961290000000001,0.895935,0.8960910000000001,2e-06,2e-06,2e-06,2e-06
70,2021-09-01 19:52:21.325890350,5.1297239999999995,2021-09-01 19:52:23.826557005,0.055283807999999546,4.257038,2021-09-01 19:52:23.826557000,2021-09-01 19:52:21.877095000,2021-09-01 19:52:19.725943000,2021-09-01 19:52:22.437931000,0.8723849999999995,0.8720689999999998,0.8726859999999999,0.8720699999999999,4.257038,4.201754192,4.222786896000001,4.235416595
71,2021-09-01 19:52:19.112237030,0.89778,2021-09-01 19:52:24.419809000,1.0000000000000002e-06,3e-06,2021-09-01 19:52:24.413889000,2021-09-01 19:52:24.415692000,2021-09-01 19:52:24.418020000,2021-09-01 19:52:24.419809000,0.897618,0.897688,0.897777,0.8977130000000001,2e-06,2e-06,2e-06,3e-06
72,2021-09-01 19:52:21.728292006,0.892163,2021-09-01 19:52:25.318824000,0.0,2e-06,2021-09-01 19:52:25.310606000,2021-09-01 19:52:25.311750000,2021-09-01 19:52:25.314343000,2021-09-01 19:52:25.318824000,0.891838,0.892032,0.8920100000000001,0.8921610000000001,2e-06,2e-06,2e-06,2e-06
73,2021-09-01 19:52:30.182654472,4.943604308,2021-09-01 19:52:33.756790004,0.07096230800000036,4.072614308,2021-09-01 19:52:32.736814000,2021-09-01 19:52:33.756790000,2021-09-01 19:52:28.453719000,2021-09-01 19:52:31.392257000,0.8707230000000008,0.8705109999999996,0.8709899999999999,0.8703779999999997,4.072614308,4.070602746,4.001652,4.04488623
74,2021-09-01 19:52:27.895644562,0.898562,2021-09-01 19:52:34.350130000,1.0000000000000002e-06,3e-06,2021-09-01 19:52:33.327876000,2021-09-01 19:52:34.345650000,2021-09-01 19:52:34.349631000,2021-09-01 19:52:34.350130000,0.898559,0.898503,0.898533,0.898503,2e-06,3e-06,2e-06,2e-06
75,2021-09-01 19:52:31.350556771,0.8964690000000001,2021-09-01 19:52:35.247820000,3.0000000000000005e-06,5e-06,2021-09-01 19:52:35.241257000,2021-09-01 19:52:35.240796000,2021-09-01 19:52:35.243971000,2021-09-01 19:52:35.247820000,0.89619,0.896464,0.896177,0.896367,2e-06,3e-06,5e-06,3e-06
76,2021-09-01 19:52:39.655254296,4.498141500000001,2021-09-01 19:52:42.690567004,0.09156899299999965,3.6270445,2021-09-01 19:52:41.819267000,2021-09-01 19:52:42.690567000,2021-09-01 19:52:37.360643000,2021-09-01 19:52:40.451300000,0.8706380000000005,0.8703850000000006,0.8710970000000007,0.8704710000000002,3.6047828600000003,3.6270445,3.535475507,3.596796021
77,2021-09-01 19:52:37.021305558,0.894289,2021-09-01 19:52:43.284162000,1.0000000000000002e-06,3e-06,2021-09-01 19:52:42.412613000,2021-09-01 19:52:43.280223000,2021-09-01 19:52:43.283022000,2021-09-01 19:52:43.284162000,0.894278,0.894286,0.894239,0.8941870000000001,2e-06,2e-06,2e-06,3e-06
