,Epoch,Index number,Start time_gpu0,Start time_gpu1,Start time_gpu2,Start time_gpu3,Fetch time (sec)_gpu0,Fetch time (sec)_gpu1,Fetch time (sec)_gpu2,Fetch time (sec)_gpu3,Fetch done time (sec)_gpu0,Fetch done time (sec)_gpu1,Fetch done time (sec)_gpu2,Fetch done time (sec)_gpu3
0,2,0,2021-08-19 14:46:38.580646,2021-08-19 14:46:38.583365,2021-08-19 14:46:38.584253,2021-08-19 14:46:38.586489,8.118354209000245,8.462635418167338,8.335746651049703,8.521510536083952,2021-08-19 14:46:46.699000,2021-08-19 14:46:47.046000,2021-08-19 14:46:46.920000,2021-08-19 14:46:47.108000
1,2,1,2021-08-19 14:46:38.580102,2021-08-19 14:46:38.582808,2021-08-19 14:46:38.584776,2021-08-19 14:46:38.585959,8.706898366101086,8.232192096067593,8.3392235559877,8.488040587864816,2021-08-19 14:46:47.287000,2021-08-19 14:46:46.815000,2021-08-19 14:46:46.924000,2021-08-19 14:46:47.074000
2,2,2,2021-08-19 14:46:38.580745,2021-08-19 14:46:38.583176,2021-08-19 14:46:38.585183,2021-08-19 14:46:38.585729,8.304254996124655,8.119824310066178,12.402817121008413,8.089270828990266,2021-08-19 14:46:46.885000,2021-08-19 14:46:46.703000,2021-08-19 14:46:50.988000,2021-08-19 14:46:46.675000
3,2,3,2021-08-19 14:46:46.799000,2021-08-19 14:46:47.146000,2021-08-19 14:46:47.020000,2021-08-19 14:46:47.208000,8.826529875164852,8.531087246024981,8.645606952020898,8.486580440076068,2021-08-19 14:46:55.625530,2021-08-19 14:46:55.677087,2021-08-19 14:46:55.665607,2021-08-19 14:46:55.694580
4,2,4,2021-08-19 14:46:47.387000,2021-08-19 14:46:46.915000,2021-08-19 14:46:47.024000,2021-08-19 14:46:47.174000,8.930499308975413,8.609099549008533,8.43973717209883,8.532293376047164,2021-08-19 14:46:56.317499,2021-08-19 14:46:55.524100,2021-08-19 14:46:55.463737,2021-08-19 14:46:55.706293
5,2,5,2021-08-19 14:46:46.985000,2021-08-19 14:46:46.803000,2021-08-19 14:46:51.088000,2021-08-19 14:46:46.775000,9.355544998077676,8.611350920051336,8.555456944042817,8.320016992045566,2021-08-19 14:46:56.340545,2021-08-19 14:46:55.414351,2021-08-19 14:46:59.643457,2021-08-19 14:46:55.095017
6,2,6,2021-08-19 14:46:55.725530,2021-08-19 14:46:55.777087,2021-08-19 14:46:55.765607,2021-08-19 14:46:55.794580,8.655740007059649,8.651321399956942,8.581631931010634,8.426145169883966,2021-08-19 14:47:04.381270,2021-08-19 14:47:04.428408,2021-08-19 14:47:04.347239,2021-08-19 14:47:04.220725
7,2,7,2021-08-19 14:46:56.417499,2021-08-19 14:46:55.624100,2021-08-19 14:46:55.563737,2021-08-19 14:46:55.806293,8.378810349851847,8.66689869388938,8.604351656045765,8.668567334068939,2021-08-19 14:47:04.796309,2021-08-19 14:47:04.290999,2021-08-19 14:47:04.168089,2021-08-19 14:47:04.474860
8,2,8,2021-08-19 14:46:56.440545,2021-08-19 14:46:55.514351,2021-08-19 14:46:59.743457,2021-08-19 14:46:55.195017,8.272410158067942,8.543801503954455,8.94192935503088,8.849932263838127,2021-08-19 14:47:04.712955,2021-08-19 14:47:04.058153,2021-08-19 14:47:08.685386,2021-08-19 14:47:04.044949
9,2,9,2021-08-19 14:47:04.481270,2021-08-19 14:47:04.528408,2021-08-19 14:47:04.447239,2021-08-19 14:47:04.320725,8.601585605181754,8.890902471961454,8.6547644759994,8.795121585018933,2021-08-19 14:47:13.082856,2021-08-19 14:47:13.419310,2021-08-19 14:47:13.102003,2021-08-19 14:47:13.115847
10,2,10,2021-08-19 14:47:04.896309,2021-08-19 14:47:04.390999,2021-08-19 14:47:04.268089,2021-08-19 14:47:04.574860,8.545351804001257,8.604279884835705,8.947262932080775,8.588815344963223,2021-08-19 14:47:13.441661,2021-08-19 14:47:12.995279,2021-08-19 14:47:13.215352,2021-08-19 14:47:13.163675
11,2,11,2021-08-19 14:47:04.812955,2021-08-19 14:47:04.158153,2021-08-19 14:47:08.785386,2021-08-19 14:47:04.144949,8.486577673116699,9.094681221060457,8.59485791483894,8.743431427050382,2021-08-19 14:47:13.299533,2021-08-19 14:47:13.252834,2021-08-19 14:47:17.380244,2021-08-19 14:47:12.888380
12,2,12,2021-08-19 14:47:13.182856,2021-08-19 14:47:13.519310,2021-08-19 14:47:13.202003,2021-08-19 14:47:13.215847,8.642164991004393,9.035824762890115,8.518516068113968,8.651929304003716,2021-08-19 14:47:21.825021,2021-08-19 14:47:22.555135,2021-08-19 14:47:21.720519,2021-08-19 14:47:21.867776
